hash,time,message,keyword_buggy,human_buggy,fastread_buggy
cb90c42a7,2017-09-13 16:22:43,Merge branch 'master' into clusters_new,0,,0
b67c65466,2017-09-13 16:41:23,Changed name of getMaxDiameter,0,,0
a906950cc,2017-09-13 16:49:43,update with latest master,0,,0
2724a0c7d,2017-09-14 02:29:20,working on GCA algorithm  intermediate commit,0,,0
75d323e37,2017-09-14 09:23:35,Clean up documentation,0,,0
e430b1227,2017-09-14 19:04:34,UpdaterClusters doesn't produce overlaps,0,,0
2fb0caf4c,2017-09-14 19:30:30,add validation test for update.cluster(),0,,0
4d8a48632,2017-09-14 20:15:08,some optimizations,0,,0
509830c0d,2017-09-14 21:06:52,add some comments,0,,0
256cdc3a8,2017-09-14 21:29:12,ignore moves in statistics output that are not performed,0,,0
108996b20,2017-09-14 22:19:00,use line reflections with random pivots,0,,0
6a0dd8238,2017-09-14 22:59:25,make MPI simulation work again,0,,0
d2f4b66e2,2017-09-15 00:48:41,apply random box shift to compensate for uncrossable boundaries,0,,0
96b84d6c0,2017-09-15 14:42:57,Fix alignment bug in ManagedArray,1,,1
5b937e5ba,2017-09-15 14:52:56,Merge branch 'fix_managed_array' into clusters_new,0,,0
8bc0cb3cf,2017-09-15 16:47:15,need to test hard core overlaps,0,,0
64d0f0235,2017-09-15 17:34:03,require random seed,0,,0
3dc2eac65,2017-09-15 20:58:07,adding MPI capability  compiles,0,,0
50d77e1ec,2017-09-15 21:12:42,add copy constructor to AABB tree,0,,0
f6c4ca588,2017-09-16 01:38:24,fix image handling,1,,1
9b6c4a93e,2017-09-16 02:05:21,fix a memory alignment bug,1,,1
eacdf11c6,2017-09-16 03:01:46,fix more problems,1,,1
55399a691,2017-09-16 03:11:01,correct log quantities,0,,0
5670f24c7,2017-09-16 03:51:45,remove unnecessary line,0,,0
3b6c46617,2017-09-16 04:56:11,fix a bug where compute.free_volume() would crash in MPI,1,,1
f558d71e7,2017-09-16 05:55:43,particles near the global boundary are inactive in MPI,0,,0
679baa16c,2017-09-16 15:30:45,fix validation test,1,,1
08568fc22,2017-09-16 16:20:14,simplify check of periodic boundaries,0,,0
4e1115c19,2017-09-16 17:20:48,add comment,0,,0
5bec4e901,2017-09-16 18:03:15,correctly handle origin shift,0,,0
6a9770fb4,2017-09-16 18:09:24,add MPI Barrier to Profiler,0,,0
9f020596c,2017-09-16 19:23:22,"Revert ""add MPI Barrier to Profiler""",0,,0
3dc0b4995,2017-09-16 20:04:41,reflect around line through origin,0,,0
8172aecd8,2017-09-16 21:11:54,only reject moves for line reflections,0,,0
63fad45cd,2017-09-18 20:16:59,Fixes #221,1,,0
afeccf2d4,2017-09-19 13:46:52,Merged in fix_managed_array (pull request #395),0,,0
ff040c79b,2017-09-20 16:28:38,Merge remote-tracking branch 'glotzer/master' into mpcd-working,0,,0
a6a1dea37,2017-09-20 18:55:29,Merged in spheropoly-wall (pull request #391),0,,0
dcde3612e,2017-09-21 10:20:32,CI builds should now build,0,,0
daee532c6,2017-09-21 12:48:33,Fix typo in circleci config,1,,0
2bc393018,2017-09-21 15:03:52,Document mpcd package,0,,0
9136452d1,2017-09-22 14:28:43,changed exp(deltaE)s to deltaEs  made doubles,0,,0
9e57e2957,2017-09-22 14:40:08,small change to exp,0,,0
6e2b2a4c8,2017-09-25 08:52:43,Test Jenkins parallel stages,0,,0
b088a2d5c,2017-09-25 08:55:06,Test with parallel stage definition,0,,0
0fe94ffe6,2017-09-26 07:18:45,Update change log,0,,0
ff3aed322,2017-09-26 07:19:42,Merge branch 'maint',0,,0
d52b13723,2017-09-26 07:21:01,Update change log,0,,0
87285e2fe,2017-09-26 11:18:13,Merged in parallel-jenkins (pull request #397),0,,0
cd98a36f2,2017-09-27 10:57:10,Moving the NeighborListGPU::dist_check profiler::pop include reading flags and MPI in the profiling.,0,,0
b9cb34cf2,2017-09-27 12:40:48,Merged in LudwigSchneider/hoomd-blue/neighborlist_profiling (pull request #398),0,,0
faf1719d1,2017-09-27 15:22:22,Fix compile errors from merge,1,,1
acfb1d8d8,2017-09-28 10:55:50,Perform conda-build-mac first,0,,0
c32269587,2017-09-28 11:06:13,"Revert ""Parallel jenkins (pull request #397)""",0,,0
62fed81d2,2017-09-28 14:32:14,Add missing link to _hoomd,0,,0
98f2f1deb,2017-09-28 15:03:06,Refactor streaming method from integrator,0,,0
eddd775b6,2017-09-28 15:05:28,Merge branch 'mpcd-geometry' into mpcd-docs,0,,0
64bab9203,2017-09-29 11:38:24,Merged in revert-pr-397 (pull request #399),0,,0
974959c37,2017-09-29 15:36:16,draft of new boltzmann criteria,0,,0
28351db28,2017-09-29 16:54:44,Cleanup timestep check in streaming method,0,,0
f2c8fd49f,2017-10-02 11:52:07,Optimize compaction for GPU,0,,0
53c4a7dbc,2017-10-02 12:24:25,Use counting fancy iterator to avoid extra write op,0,,0
ffea9ecb2,2017-10-02 13:40:08,Optimize particle compaction on the CPU,0,,0
eb4080248,2017-10-02 15:25:08,Enable sort notification,0,,0
b14f83739,2017-10-03 14:03:56,Revert changes to collide so that enable/disable is still supported,0,,0
60991b1e4,2017-10-03 14:19:25,Remove phase option  which does not make any sense for MPCD integrators,0,,0
7ecba94c4,2017-10-03 14:23:05,Fix period behavior of collision method when it is toggled on/off,1,,1
8e142a895,2017-10-04 11:05:17,Tagging v2.2.1,0,,0
e891fa88a,2017-10-04 11:06:15,Merge branch 'maint',0,,0
2f0b245d2,2017-10-04 14:12:05,Add documentation for streaming method,0,,0
09a9335ab,2017-10-04 14:47:26,Allow streaming period to be changed,0,,0
43bdfa9da,2017-10-04 15:43:35,Allow more flexible streaming and collision,0,,0
56c50f4c5,2017-10-05 10:51:32,Cleanup documentation and move integrator into main module,0,,0
d48bdd702,2017-10-05 10:57:12,Merge mpcd-stream-refactor,0,,0
2f6657763,2017-10-05 11:18:45,Cleanup sphinx docs with refactored streaming,0,,0
bac853ab8,2017-10-06 12:55:45,added timestep argument to calculateDeltaE for ExternalField,0,,0
0adc4b4a6,2017-10-06 14:41:35,removed timestep from calculateDeltaE and fixed test_walls test by re-expressing overlapcount,1,,0
447c7852a,2017-10-10 17:10:29,fixed image-list test to work on more recent versions of numpy,1,,0
fd52abc15,2017-10-11 15:03:29,fixed energydiff function for composite fields,1,,0
2e4d2f116,2017-10-13 08:24:51,Added new energy calculations  PatchEnergy master class,0,,0
3ad3af199,2017-10-13 18:21:09,broken commit  fixed lattice,1,,0
c8ff5ad71,2017-10-18 14:35:32,fixed tests,1,,0
255367966,2017-10-19 13:33:57,added imput parameter to specify clang executable for llvm code,0,,0
1730a6c4d,2017-10-22 19:51:40,add CUDA code for initializing molecules,0,,0
3512f1f9f,2017-10-22 20:12:06,add unit test for mixtures of rigid and nonrigid particles,0,,0
82618ad7a,2017-10-22 20:29:41,add forgotten include,0,,0
f8235dd4e,2017-10-22 20:59:47,try to fix compilation error,1,,1
19d9cca9d,2017-10-23 09:57:57,Fix a bug in the dihedral table code,1,,1
539d1f638,2017-10-23 11:51:58,add unit test for MoleculeForceCompute,0,,0
bc9dbc69a,2017-10-23 13:21:13,fix mistake in unit test,1,,1
985bcbaa4,2017-10-23 14:08:42,work around cuda 7.5 / thrust bug,1,,1
990c5f2a3,2017-10-23 14:59:44,use cached allocator with Thrust,0,,0
babdd8975,2017-10-23 15:00:30,fix comments and naming in unit test,1,,0
a20ad0a40,2017-10-23 16:33:43,try to fix compile error,1,,1
4fe555905,2017-10-24 14:01:55,Merge branch 'mpcd-comm-opt' into mpcd-docs,0,,0
027f207a9,2017-10-24 15:12:26,Add additional docs for collision  expose cell list bin size to python,0,,0
71f8c61b2,2017-10-25 10:53:38,Cache build configuration for plugins,0,,0
d887d0ba5,2017-10-25 19:08:00,add debug output,0,,0
f9f7bb5d2,2017-10-25 20:04:54,communicate net force/torque/virial,0,,0
44a6daf3f,2017-10-25 20:15:43,fix compile error,1,,1
85253ea58,2017-10-25 21:18:07,Merge branch 'fix_mpi_particle_sort' into gpu_init_molecules,0,,0
eaef14b9f,2017-10-26 11:58:00,made m_patch not always null,0,,0
3a098d22f,2017-10-26 15:12:15,Use forceMigrate rather than migrateParticles in load balancer,0,,0
337c53d3d,2017-10-27 16:17:44,adjusted query distance  removed infinity warning,0,,0
13b74a6bf,2017-10-29 09:43:39,Really fix bug in dihedral set_from_file,1,,1
a9a84c3be,2017-10-29 09:44:13,Unit test dihedral set_from_file,0,,0
2189bbeff,2017-10-29 13:55:53,Merged in mphoward/hoomd-blue/mpcd-merge-master (pull request #400),0,,0
8432832cd,2017-10-29 14:00:17,Merged in mphoward/hoomd-blue/cache-build (pull request #404),0,,0
1a6eb8ed5,2017-10-29 14:02:29,Merged in fix_mpi_particle_sort (pull request #405),0,,0
6cada05c6,2017-10-29 14:09:03,Merged in mphoward/hoomd-blue/fix-lb-migrate (pull request #406),0,,1
9faa87c94,2017-10-30 11:05:36,Test metadata in constrain.rigid,0,,0
02e56fd92,2017-10-30 13:35:18,Merge branch 'maint' into meta-constrain-fix,0,,1
d85a829d0,2017-10-31 18:43:10,Merge branch 'mpcd-working' into mpcd-docs,0,,0
030f28d94,2017-10-31 18:43:40,Merge remote-tracking branch 'glotzer/maint' into mpcd-working,0,,0
5a51a37d8,2017-10-31 18:43:48,Merge remote-tracking branch 'glotzer/master' into mpcd-working,0,,0
002071b90,2017-10-31 18:44:06,Merge branch 'mpcd-working' into mpcd-docs,0,,0
41669ea9a,2017-10-31 18:46:16,Merge branch 'mpcd-working' into mpcd-stream-refactor,0,,0
24233e478,2017-10-31 18:46:41,Merge branch 'mpcd-working' into mpcd-comm-opt,0,,0
0d1433dbb,2017-10-31 21:54:10,Make dihedral table theta value a warning  not an error,1,,0
035ef3893,2017-11-01 01:49:31,Merged in meta-constrain-fix (pull request #396),0,,1
9a06c6615,2017-11-01 14:27:49,Add unit test to validate table dihedral table values,0,,0
21a88fc06,2017-11-01 14:31:02,Fix dihedral._table_eval,1,,1
c71136b6c,2017-11-01 15:08:53,fixed e_old energy calculation & added logging framework,1,,0
3acb90795,2017-11-02 00:04:50,first attempt to calculate total energy,0,,0
5bc64b385,2017-11-02 12:03:09,Update change log,0,,0
830c2e173,2017-11-02 12:06:07,Merge branch 'maint',0,,0
7774b7bf6,2017-11-02 12:07:33,Merge branch 'master' into mpcd-working,0,,0
a10798501,2017-11-02 13:21:15,Merged in fix-dihedral-table (pull request #407),0,,1
7a6f10c54,2017-11-04 19:31:16,Use correct ghost layer width with rigid bodies,0,,0
bd5ac34d4,2017-11-05 11:47:24,profile MPI synchronization due to load imbalance,0,,0
ccf7ed22e,2017-11-05 11:56:45,try fixing failing unit tests,1,,0
e5d538790,2017-11-06 10:09:48,recalculate PPPM reference energy for new box dimensions,0,,0
6d5c5ed1c,2017-11-06 14:11:26,Added log quantites (energy & rcut) through integrator. Working properly.,0,,0
ec74240c8,2017-11-06 14:14:51,clean cout statements from previous commit,0,,0
220eea655,2017-11-06 15:21:09,add validation test for rigid body NPT,0,,0
ed47964cb,2017-11-06 22:48:51,modified computePatchEnergy to accept pos/orients,0,,0
5b93ee8a3,2017-11-07 00:13:36,modified UpdaterBoxMC to include patch contribuion to energy  all tests passing,1,,0
692a0fa6d,2017-11-07 09:23:25,shorten run time & don't create file,0,,0
f289f958d,2017-11-08 13:25:30,Update read_snapshot docs to note restart incompatability,0,,0
331f14912,2017-11-08 15:48:40,communicate net_torque when needed,0,,0
f2bf0ee06,2017-11-08 15:54:40,update DEM,0,,0
c475eb649,2017-11-08 18:08:18,Merge branch 'fix_composite_ghost_layer' into gpu_init_molecules,0,,0
37eb429ef,2017-11-09 14:09:01,Fix typo in docs,1,,0
af8c35f24,2017-11-10 09:18:24,Fix typo in numpy example,1,,0
8d15f0424,2017-11-13 15:35:20,added option to make spheres orientable,0,,0
1f2e2eb84,2017-11-17 11:32:12,fixed orientation issue with spheres  updated style  some unit tests still failing,1,,0
f32562a5c,2017-11-18 12:35:49,fix sphere union parameters,1,,1
45c189f4e,2017-11-18 17:30:35,fix patch interaction range,1,,1
ecddc15d7,2017-11-18 17:30:45,fix direction of rij separation vector,1,,1
354c1616c,2017-11-18 17:31:49,use correct box dimensions for old/new configuration,0,,0
bbcf238a9,2017-11-18 18:59:38,add kinetic rotational contribution to virial tensor,0,,0
7615e1574,2017-11-18 19:38:14,"Revert ""add kinetic rotational contribution to virial tensor""",0,,0
47348ccb8,2017-11-18 19:53:46,add equation of state test WCA dimers,0,,0
bf367b51c,2017-11-18 20:34:16,add validation test for WCA dumbbells,0,,0
23ce494be,2017-11-19 16:41:27,added getOrientable to sphere_param_proxy and orientable member to export_sphere_proxy,0,,0
9b604ea8d,2017-11-20 13:02:29,add AABB optimization back in,0,,0
a8af2aaf7,2017-11-20 13:42:14,Merge branch 'hpmc-enthalpy' of https://bitbucket.org/glotzer/hoomd-blue into hpmc-enthalpy,0,,0
b12e9addd,2017-11-20 14:09:58,fixed test_sphere test: 100% unit tests passed,1,,0
5fc599867,2017-11-20 15:11:14,add PatchEnergyJITUnion  compiles,0,,0
11a39e0ba,2017-11-20 16:41:02,cleaning and formatting to comply with hoomd style,0,,0
ca2fe1a42,2017-11-20 17:28:12,added jit.patch.user_union(),0,,0
a35a79614,2017-11-20 17:54:25,optimize energy calculation,0,,0
c738d14d1,2017-11-20 17:54:56,be on the safe side with r_cut initialization,0,,0
b5261ca57,2017-11-20 18:01:18,Merge branch 'hpmc-enthalpy' into patch_union,0,,0
71e8f7732,2017-11-20 18:27:16,fix cutoff,1,,1
075db7ef0,2017-11-20 18:40:40,Merged in fix_patch_issues (pull request #414),0,,0
b2158df4f,2017-11-20 19:15:10,add patch support to update.muvt(),1,,0
5b3c10f2a,2017-11-20 21:23:22,pass charge and diameter to evaluator,0,,0
2af27c9da,2017-11-20 21:25:14,Merge branch 'patch_union' into muvt_energy,0,,0
336ad53a8,2017-11-20 21:34:20,add charge and diameter to UpdaterMuVT,0,,0
65e1fa6da,2017-11-20 21:42:03,add warning,0,,0
e72b2a2c0,2017-11-20 21:42:36,Merge branch 'patch_union' into muvt_energy,0,,0
cb16a901b,2017-11-20 22:24:20,tentatively fix segfault,1,,1
5b511a005,2017-11-20 22:24:42,Merge branch 'patch_union' into muvt_energy,0,,0
55a61e827,2017-11-21 00:08:26,update to latest gsd.c,0,,0
911185c9c,2017-11-21 00:08:43,support writing zero vectors with dump.gsd(),0,,0
976e51cdd,2017-11-21 00:19:08,test that we can write zero particles,0,,0
616e3ad7d,2017-11-21 00:51:42,fix self-energy,1,,1
bfe58ea02,2017-11-21 13:32:52,tentatively fix LLVM compilation on flux,1,,1
7ce7400d5,2017-11-21 14:03:43,refactor JIT & really fix LLVM linking on flux,1,,1
29171a04f,2017-11-21 21:23:03,search for paths if necessary,0,,0
dcb76391d,2017-11-22 18:55:01,fix acceptance criteria,1,,1
8e3b840d4,2017-11-22 19:02:44,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
51d019a64,2017-11-22 21:22:01,add energy evaluation to update.clusters(),0,,0
7a4e0859f,2017-11-22 23:36:21,add validation test,0,,0
a517aac50,2017-11-23 12:50:45,forgot to add energy evaluation to volume move,0,,0
611b5171c,2017-11-23 12:59:40,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
4c751f961,2017-11-23 13:25:47,fix communication of Boltzmann factor,1,,1
9080dd8e4,2017-11-23 13:26:42,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
62dd02b4e,2017-11-24 20:02:55,more robust temporary directory creation,0,,0
cb4289a69,2017-11-24 20:31:25,Fix JIT RPATH,1,,1
3d61d8d6f,2017-11-24 20:42:39,Merge branch 'fix_llvm_flux' into patch_union,0,,0
73474c8a4,2017-11-24 20:43:11,remove unnecessary rmtree,0,,0
4077493a7,2017-11-24 20:43:45,Merge branch 'fix_llvm_flux' into patch_union,0,,0
01c88113f,2017-11-24 20:45:46,fix merge conflict,1,,1
041bab5e5,2017-11-24 20:51:22,Merge branch 'patch_union' into muvt_energy,0,,0
84dd4b831,2017-11-24 20:51:51,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
894128307,2017-11-24 22:13:40,compile from stdin to stdout,0,,0
c7af60e1c,2017-11-24 22:15:16,Merge branch 'fix_llvm_flux' into patch_union,0,,0
1866e7b93,2017-11-24 22:15:37,Merge branch 'patch_union' into muvt_energy,0,,0
64f7a7acf,2017-11-24 22:16:09,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
1e11c211d,2017-11-24 22:22:10,fix argument when IR file is provided,1,,1
5d6d86524,2017-11-24 22:22:51,Merge branch 'fix_llvm_flux' into patch_union,0,,0
fe9f1be52,2017-11-24 22:23:14,Merge branch 'patch_union' into muvt_energy,0,,0
6d73f3bf3,2017-11-24 22:23:34,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
5d40fb45b,2017-11-24 22:31:58,fix merge conflict,1,,1
9f08765f6,2017-11-24 22:32:38,Merge branch 'patch_union' into muvt_energy,0,,0
2863c5e35,2017-11-24 22:33:02,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
814ee52c6,2017-11-24 22:40:31,fix clang source code error,1,,1
f13eea728,2017-11-24 22:40:54,Merge branch 'patch_union' into muvt_energy,0,,0
2588afc6d,2017-11-24 22:41:15,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
8c3361818,2017-11-25 13:39:05,fix AABB query in update.muvt(),1,,1
00c4576b6,2017-11-25 13:39:39,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
5dda82013,2017-11-25 22:26:56,fix a few indexing problems,1,,0
eba12596b,2017-11-25 22:30:03,fix acceptance with implicit depletants and AABB search radius,1,,1
1eb8d599a,2017-11-26 10:51:33,use OBB's not spheres,0,,0
c1333b238,2017-11-26 10:52:12,Merge branch 'patch_union' of https://bitbucket.org/glotzer/hoomd-blue into patch_union,0,,0
f7287d8e0,2017-11-26 10:52:42,Merge branch 'patch_union' into muvt_energy,0,,0
5878c1445,2017-11-26 10:53:16,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
67521bb9f,2017-11-26 13:28:54,add MPI support,0,,0
e354889ed,2017-11-26 13:28:54,add MPI support,0,,0
3b043a28c,2017-11-26 13:29:44,Merge branch 'patch_union' into muvt_energy,0,,0
b89fd523f,2017-11-26 13:30:19,support MPI,0,,0
07bc2a4cf,2017-11-26 13:30:57,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
183689172,2017-11-26 13:36:53,fix problem with MPI,1,,1
fbc8603bb,2017-11-26 13:37:21,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
19cd405ee,2017-11-26 13:41:16,fix problem with MPI,1,,1
7e1c8069c,2017-11-26 13:59:54,fix a counting problem with patch energy,1,,1
952068dad,2017-11-26 14:09:39,tentatively fix segfault with MPI,1,,1
5a230520e,2017-11-26 14:10:12,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
8972823f3,2017-11-26 14:13:34,fix compile error,1,,1
1fa085795,2017-11-26 14:13:56,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
3142570fe,2017-11-26 14:17:06,2nd attempt at fixing compile error,1,,0
d28c1afa0,2017-11-26 14:17:35,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
5555af561,2017-11-26 14:57:00,fix MPI simulations with zero particles on a rank,1,,1
252fa22a2,2017-11-26 14:57:55,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
82a8823bb,2017-11-26 15:59:13,do not compute energy when overlapping,0,,0
6f0646c7f,2017-11-26 16:01:02,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
dc2310f8f,2017-11-26 17:02:32,fix bond addition probability,1,,1
d49f1790e,2017-11-27 15:42:52,Fix headers for dpd gpu potential,1,,1
3f6196212,2017-11-27 17:46:53,Merged in mphoward/hoomd-blue/mpcd-stream-refactor (pull request #402),0,,0
2b4a83394,2017-11-27 17:48:20,Merged in mphoward/hoomd-blue/mpcd-comm-opt (pull request #401),0,,0
be52387fe,2017-11-27 17:52:24,Merged in docs-snapshot-update (pull request #411),0,,0
bcfaad6fe,2017-11-27 17:58:17,Merged in gpu_init_molecules (pull request #403),0,,0
a7acbcacc,2017-11-27 18:00:36,Merged in mphoward/hoomd-blue/mpcd-docs (pull request #413),0,,0
3e057b497,2017-11-27 18:07:37,Merged in fix_llvm_flux (pull request #418),0,,0
ef735b831,2017-11-27 21:22:24,fix incorrect STL map usage,1,,1
baafcc82e,2017-11-27 21:37:18,print target density in unit test,0,,0
c611e8a5a,2017-11-27 22:12:13,tentatively fix compile errors,1,,1
90b25091a,2017-11-27 23:03:17,fix MPI log value,1,,1
1d0566b09,2017-11-27 23:04:02,Merge branch 'patch_union' into muvt_energy,0,,0
ceb60294a,2017-11-28 01:32:15,Merged in support_zero_gsd (pull request #417),0,,0
ae15870e4,2017-11-28 01:33:17,Merged in profile_sync (pull request #409),0,,0
7bb49e8cc,2017-11-28 01:34:21,Merged in communicate_net_torque (pull request #412),0,,0
6935920a8,2017-11-28 01:39:39,Merged in mphoward/hoomd-blue/fix-dpd-gpu-include (pull request #420),0,,1
7b7a87de4,2017-11-28 09:53:49,Merged in fix_composite_ghost_layer (pull request #408),0,,0
d60313b93,2017-11-28 12:04:51,Merge branch 'maint' into validate_npt_rigid,0,,0
92d92f0ec,2017-11-28 13:11:21,Update change log,0,,0
355de29fb,2017-11-28 13:13:19,Merge branch 'maint',0,,0
4104f7a62,2017-11-28 13:15:31,Update change log,0,,0
18d2c779b,2017-11-28 13:31:19,Bump version to 2.2.2,0,,0
096d4e3f0,2017-11-28 18:08:41,Merged in muvt_new_depletants (pull request #393),0,,0
4c9b67904,2017-11-28 18:42:47,fix update of accelerations,1,,1
d194bd91a,2017-11-28 18:50:33,attempt at fixing the virial calculation with MPI rigid bodies,1,,0
584caff28,2017-11-28 18:51:06,Merge branch 'validate_npt_rigid' of https://bitbucket.org/glotzer/hoomd-blue into validate_npt_rigid,0,,0
b4fe69b6d,2017-11-28 19:02:10,fix typo,1,,0
f460cdd63,2017-11-29 11:22:53,add optimization to energy calculation: only take into account particles within r_cut,0,,0
30a193b7d,2017-11-29 11:32:33,Merge branch 'hpmc-enthalpy' of https://bitbucket.org/glotzer/hoomd-blue into hpmc-enthalpy,0,,0
d523b4c75,2017-11-29 12:01:18,add snapshot.broadcast() and .broadcast_all(),0,,0
f36e729b2,2017-11-29 12:05:33,test broadcast_all(),0,,0
9f01d8ae9,2017-11-29 12:12:28,Merge branch 'master' into muvt_energy,0,,0
ba47162b3,2017-11-29 12:20:40,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
c8a021108,2017-11-29 13:03:51,fix failing builds and silently skip bcast without MPI,1,,1
5007cf262,2017-11-29 13:24:13,Update change log,0,,0
1838e256d,2017-11-29 13:37:07,separate unit test for broadcast between partitions,0,,0
80a954cb4,2017-11-29 13:45:28,print a status line,0,,0
941fb3e8f,2017-11-29 15:36:35,Fix LLVM make on Mac,1,,1
a23a36552,2017-11-29 15:39:38,Merge branch 'hpmc-enthalpy' into patch_union,0,,0
b52c23530,2017-11-29 15:39:49,Merge branch 'patch_union' into muvt_energy,0,,0
641df146c,2017-11-29 15:40:45,Merge branch 'muvt_energy' of https://bitbucket.org/glotzer/hoomd-blue into muvt_energy,0,,0
dad1a08ac,2017-11-29 15:42:14,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
cb007c1e3,2017-11-29 15:52:18,update documentation,0,,0
7ebcc2459,2017-11-29 15:53:12,Merge branch 'patch_union' into muvt_energy,0,,0
e0830d200,2017-11-29 15:53:41,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
ef58986bc,2017-11-29 15:55:17,update documentation once more,0,,0
a1ac0ea72,2017-11-29 15:56:24,Merge branch 'patch_union' into muvt_energy,0,,0
57618c502,2017-11-29 15:56:49,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
5824e0808,2017-11-29 18:06:08,Merged in fix_snapshot_mod (pull request #422),0,,0
2ded8b73f,2017-11-29 18:23:44,Merged in validate_npt_rigid (pull request #410),0,,0
9a4d797b3,2017-11-30 11:04:40,always account for self-interaction when inserting particles,0,,0
948ec2ddd,2017-11-30 11:05:31,Merge branch 'muvt_energy' into clusters_enthalpy,0,,0
c00dc12a7,2017-11-30 13:26:28,compute total energy using AABB tree,0,,0
e4e741e3a,2017-11-30 13:28:32,Merge branch 'patch_union' into muvt_energy,0,,0
