,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
10,python/AtomGroup.py,b3f6a4e,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,49.0,49.0,318.0,26.0,218.0,63.0,155.0,75.0,0.0,0.0,219.0,63.0,156.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.34,82.0,82.0,82.0,58.0,1.0
11,python/AtomGroup.py,c421884,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,50.0,50.0,320.0,25.0,219.0,63.0,156.0,77.0,0.0,0.0,220.0,63.0,157.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.35,83.0,83.0,83.0,59.0,0.0
12,python/AtomGroup.py,c421884,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,50.0,50.0,320.0,25.0,219.0,63.0,156.0,77.0,0.0,0.0,220.0,63.0,157.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.35,83.0,83.0,83.0,59.0,1.0
13,python/Selection.py,c421884,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,68.0,67.0,502.0,43.0,408.0,98.0,310.0,57.0,1.0,0.0,403.0,98.0,305.0,1.0,1.0,1.0,1.0,19.0,19.0,19.0,13.0,3.0,0.14,123.0,123.0,123.0,87.0,1.0
14,python/Timeseries.py,c421884,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,8.0,22.0,22.0,89.0,8.0,80.0,30.0,50.0,2.0,0.0,0.0,81.0,30.0,51.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.03,32.0,32.0,32.0,24.0,1.0
15,python/AtomGroup.py,97817bc,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,51.0,51.0,326.0,25.0,225.0,64.0,161.0,77.0,0.0,0.0,228.0,64.0,164.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.34,87.0,87.0,87.0,64.0,0.0
16,python/Selection.py,97817bc,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,68.0,67.0,503.0,43.0,409.0,98.0,311.0,57.0,1.0,0.0,404.0,98.0,306.0,1.0,1.0,1.0,1.0,19.0,19.0,19.0,13.0,3.0,0.14,123.0,123.0,123.0,87.0,0.0
17,python/Timeseries.py,97817bc,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,8.0,31.0,31.0,157.0,10.0,142.0,40.0,102.0,5.0,0.0,0.0,143.0,40.0,103.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,2.0,0.04,58.0,58.0,58.0,42.0,0.0
18,setup.py,5f7dffa,3.0,3.0,3.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,5.0,61.0,4.0,57.0,10.0,3.0,0.0,18.0,4.0,14.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.16,3.0,3.0,3.0,1.0,1.0
19,python/PSFParser.py,e76542d,2.0,2.0,2.0,1.0,16.0,0.0,12.0,3.0,2.0,9.0,9.0,141.0,12.0,107.0,16.0,91.0,23.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.21,25.0,25.0,25.0,13.0,1.0
20,python/PSFParser.py,9199c09,2.0,2.0,2.0,1.0,20.0,1.0,12.0,6.0,2.0,9.0,9.0,182.0,22.0,107.0,16.0,91.0,55.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.51,25.0,25.0,25.0,13.0,0.0
21,python/AtomGroup.py,9199c09,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,60.0,60.0,357.0,31.0,246.0,75.0,173.0,81.0,0.0,0.0,252.0,75.0,177.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.33,92.0,92.0,92.0,69.0,1.0
22,python/DCD.py,9199c09,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,3.0,30.0,29.0,264.0,16.0,208.0,38.0,170.0,43.0,1.0,0.0,204.0,38.0,166.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,2.0,0.21,71.0,71.0,71.0,53.0,1.0
23,python/PSFParser.py,9199c09,2.0,2.0,2.0,1.0,20.0,1.0,12.0,6.0,2.0,9.0,9.0,182.0,22.0,107.0,16.0,91.0,55.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.51,25.0,25.0,25.0,13.0,1.0
24,python/AtomGroup.py,0bd1bdf,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,61.0,61.0,369.0,34.0,256.0,76.0,182.0,80.0,0.0,0.0,268.0,76.0,192.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.31,97.0,97.0,97.0,70.0,0.0
25,python/DCD.py,0bd1bdf,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,3.0,30.0,29.0,263.0,16.0,207.0,38.0,169.0,43.0,1.0,0.0,204.0,38.0,166.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,2.0,0.21,71.0,71.0,71.0,53.0,0.0
26,python/PSFParser.py,0bd1bdf,2.0,2.0,2.0,1.0,20.0,1.0,12.0,6.0,2.0,9.0,9.0,182.0,22.0,107.0,16.0,91.0,55.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.51,25.0,25.0,25.0,13.0,0.0
27,python/AtomGroup.py,0bd1bdf,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,61.0,61.0,369.0,34.0,256.0,76.0,182.0,80.0,0.0,0.0,268.0,76.0,192.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.31,97.0,97.0,97.0,70.0,1.0
28,python/DCD.py,0bd1bdf,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,3.0,30.0,29.0,263.0,16.0,207.0,38.0,169.0,43.0,1.0,0.0,204.0,38.0,166.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,2.0,0.21,71.0,71.0,71.0,53.0,1.0
29,setup.py,0bd1bdf,3.0,3.0,3.0,1.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,5.0,68.0,4.0,64.0,8.0,3.0,0.0,17.0,4.0,13.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.12,3.0,3.0,3.0,1.0,1.0
30,python/AtomGroup.py,4ee5bb4,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,61.0,61.0,368.0,34.0,255.0,76.0,181.0,80.0,0.0,0.0,267.0,76.0,191.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.31,97.0,97.0,97.0,70.0,0.0
31,python/DCD.py,4ee5bb4,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,3.0,31.0,30.0,241.0,14.0,193.0,39.0,154.0,36.0,1.0,0.0,191.0,39.0,152.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,0.19,65.0,65.0,65.0,52.0,0.0
32,setup.py,4ee5bb4,5.0,5.0,5.0,1.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,6.0,78.0,5.0,73.0,3.0,9.0,1.0,25.0,5.0,20.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,0.04,5.0,5.0,5.0,1.0,0.0
33,python/AtomGroup.py,fe5e1f3,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,61.0,61.0,368.0,34.0,255.0,76.0,181.0,80.0,0.0,0.0,267.0,76.0,191.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.31,97.0,97.0,97.0,70.0,1.0
34,python/Timeseries.py,fe5e1f3,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,8.0,33.0,33.0,166.0,10.0,151.0,42.0,109.0,5.0,0.0,0.0,155.0,42.0,113.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,2.0,0.03,63.0,63.0,63.0,44.0,1.0
35,python/AtomGroup.py,a49584c,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,61.0,61.0,369.0,34.0,252.0,75.0,179.0,84.0,0.0,0.0,264.0,75.0,189.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.33,97.0,97.0,97.0,70.0,0.0
36,python/Timeseries.py,a49584c,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,8.0,34.0,34.0,151.0,11.0,138.0,43.0,96.0,2.0,0.0,0.0,141.0,43.0,98.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,2.0,0.01,58.0,58.0,58.0,43.0,0.0
37,python/Selection.py,8cfd130,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,68.0,67.0,503.0,43.0,409.0,98.0,311.0,56.0,1.0,0.0,404.0,98.0,306.0,1.0,1.0,1.0,1.0,19.0,19.0,19.0,13.0,3.0,0.14,123.0,123.0,123.0,87.0,1.0
38,python/Selection.py,18ec2db,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,68.0,67.0,513.0,43.0,410.0,98.0,312.0,65.0,1.0,0.0,404.0,98.0,306.0,1.0,1.0,1.0,1.0,19.0,19.0,19.0,13.0,3.0,0.16,123.0,123.0,123.0,87.0,0.0
39,python/AtomGroup.py,18ec2db,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,7.0,65.0,65.0,398.0,37.0,275.0,80.0,196.0,87.0,0.0,0.0,285.0,80.0,205.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.32,105.0,105.0,105.0,74.0,1.0
40,python/AtomGroup.py,071b3c1,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,7.0,65.0,65.0,398.0,37.0,275.0,80.0,196.0,87.0,0.0,0.0,285.0,80.0,205.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.32,105.0,105.0,105.0,74.0,0.0
41,python/Timeseries.py,51319af,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,9.0,35.0,35.0,205.0,14.0,143.0,45.0,99.0,48.0,0.0,0.0,146.0,45.0,101.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,2.0,0.34,60.0,60.0,60.0,44.0,1.0
42,examples/potential_profile.py,9e0e37b,3.0,3.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,12.0,35.0,3.0,32.0,9.0,3.0,0.0,34.0,3.0,31.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.26,3.0,3.0,3.0,1.0,0.0
43,python/Timeseries.py,9e0e37b,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,9.0,35.0,35.0,205.0,14.0,143.0,45.0,99.0,48.0,0.0,0.0,146.0,45.0,101.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,2.0,0.34,60.0,60.0,60.0,44.0,0.0
44,python/Selection.py,c4d8fc2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,67.0,66.0,504.0,43.0,407.0,99.0,308.0,59.0,1.0,0.0,383.0,99.0,284.0,1.0,1.0,1.0,1.0,21.0,21.0,21.0,15.0,3.0,0.14,115.0,115.0,115.0,83.0,1.0
45,python/Selection.py,617c3f2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,24.0,67.0,66.0,508.0,44.0,410.0,99.0,311.0,59.0,1.0,0.0,387.0,99.0,288.0,1.0,1.0,1.0,1.0,21.0,21.0,21.0,15.0,3.0,0.14,116.0,116.0,116.0,83.0,0.0
46,LAMMPSParser_updated.py,a016ec6,3.0,3.0,3.0,1.0,13.0,0.0,11.0,1.0,3.0,12.0,11.0,173.0,8.0,144.0,18.0,126.0,21.0,1.0,0.0,140.0,18.0,122.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,7.0,5.0,0.15,38.0,38.0,38.0,21.0,0.0
47,python/AtomGroup.py,eee8a69,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,66.0,66.0,459.0,44.0,283.0,82.0,202.0,133.0,0.0,0.0,293.0,82.0,211.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,108.0,108.0,108.0,75.0,1.0
48,python/AtomGroup.py,d399950,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,66.0,66.0,459.0,44.0,283.0,82.0,202.0,133.0,0.0,0.0,293.0,82.0,211.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,108.0,108.0,108.0,75.0,0.0
49,python/AtomGroup.py,b53c031,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,489.0,47.0,303.0,86.0,218.0,141.0,0.0,0.0,313.0,86.0,227.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,115.0,115.0,115.0,79.0,1.0
50,python/AtomGroup.py,67d7a1a,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,489.0,47.0,303.0,86.0,218.0,141.0,0.0,0.0,313.0,86.0,227.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,115.0,115.0,115.0,79.0,0.0
51,python/AtomGroup.py,1a7b735,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,489.0,47.0,303.0,86.0,218.0,141.0,0.0,0.0,313.0,86.0,227.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,115.0,115.0,115.0,79.0,1.0
52,python/AtomGroup.py,49099c9,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,490.0,47.0,302.0,86.0,217.0,143.0,0.0,0.0,311.0,86.0,225.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,114.0,114.0,114.0,79.0,0.0
53,python/AtomGroup.py,85b6118,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,490.0,47.0,302.0,86.0,217.0,143.0,0.0,0.0,311.0,86.0,225.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,114.0,114.0,114.0,79.0,1.0
54,python/AtomGroup.py,bf338f5,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,7.0,70.0,70.0,489.0,47.0,303.0,86.0,218.0,141.0,0.0,0.0,313.0,86.0,227.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.47,115.0,115.0,115.0,79.0,0.0
55,python/AtomGroup.py,0c907a8,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,7.0,70.0,70.0,498.0,47.0,311.0,88.0,224.0,143.0,0.0,0.0,321.0,88.0,233.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.46,116.0,116.0,116.0,79.0,1.0
56,python/AtomGroup.py,2fb5875,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,7.0,70.0,70.0,499.0,47.0,312.0,88.0,225.0,143.0,0.0,0.0,322.0,88.0,234.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.46,116.0,116.0,116.0,79.0,0.0
57,python/PSFParser.py,57a2bbb,2.0,2.0,2.0,1.0,20.0,1.0,12.0,6.0,2.0,9.0,9.0,183.0,22.0,107.0,16.0,91.0,56.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.52,25.0,25.0,25.0,13.0,1.0
58,python/PSFParser.py,d70bb1c,2.0,2.0,2.0,1.0,20.0,1.0,12.0,6.0,2.0,9.0,9.0,183.0,22.0,107.0,16.0,91.0,56.0,0.0,0.0,103.0,16.0,87.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.52,25.0,25.0,25.0,13.0,0.0
59,setup.py,8cbdc55,5.0,5.0,5.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,6.0,74.0,5.0,69.0,7.0,9.0,1.0,25.0,5.0,20.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,0.09,5.0,5.0,5.0,1.0,1.0
60,setup.py,4dc0d3d,5.0,5.0,5.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,6.0,74.0,5.0,69.0,7.0,9.0,1.0,25.0,5.0,20.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,0.09,5.0,5.0,5.0,1.0,0.0
61,python/core/HBond.py,b9d4f29,2.0,2.0,2.0,1.0,14.0,2.0,10.0,6.0,1.0,4.0,3.0,94.0,20.0,40.0,9.0,29.0,35.0,2.0,0.0,38.0,9.0,29.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.88,9.0,9.0,9.0,4.0,1.0
62,python/core/HBond.py,842210f,2.0,2.0,2.0,1.0,14.0,2.0,10.0,6.0,1.0,4.0,3.0,96.0,21.0,40.0,9.0,29.0,36.0,2.0,0.0,38.0,9.0,29.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.90,9.0,9.0,9.0,4.0,0.0
63,python/KDTree/KDTree.py,4630319,2.0,2.0,2.0,1.0,15.0,1.0,8.0,5.0,1.0,12.0,11.0,278.0,56.0,117.0,17.0,100.0,105.0,6.0,1.0,112.0,17.0,95.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,0.90,33.0,33.0,33.0,18.0,1.0
64,python/KDTree/NeighborSearch.py,4630319,3.0,3.0,3.0,2.0,14.0,0.0,9.0,5.0,2.0,7.0,6.0,148.0,32.0,72.0,13.0,59.0,44.0,4.0,1.0,69.0,13.0,56.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,5.0,3.0,0.61,21.0,21.0,21.0,15.0,1.0
65,python/core/HBond.py,4630319,2.0,2.0,2.0,1.0,14.0,2.0,10.0,6.0,1.0,4.0,3.0,96.0,21.0,40.0,9.0,29.0,36.0,2.0,0.0,38.0,9.0,29.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.90,9.0,9.0,9.0,4.0,1.0
66,setup.py,4630319,6.0,6.0,6.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,18.0,86.0,5.0,80.0,26.0,18.0,1.0,28.0,5.0,23.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,2.0,0.30,6.0,6.0,6.0,1.0,1.0
67,python/KDTree/KDTree.py,ab57ac8,2.0,2.0,2.0,1.0,16.0,2.0,9.0,6.0,1.0,13.0,12.0,292.0,57.0,113.0,15.0,98.0,124.0,2.0,0.0,108.0,15.0,93.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.10,31.0,31.0,31.0,17.0,0.0
68,python/KDTree/NeighborSearch.py,ab57ac8,2.0,2.0,2.0,2.0,12.0,0.0,9.0,3.0,3.0,8.0,7.0,145.0,28.0,78.0,15.0,63.0,41.0,3.0,0.0,67.0,15.0,52.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,5.0,2.0,0.53,21.0,21.0,21.0,16.0,0.0
69,python/core/HBond.py,ab57ac8,2.0,2.0,2.0,1.0,14.0,2.0,10.0,6.0,1.0,4.0,3.0,96.0,21.0,40.0,9.0,29.0,36.0,2.0,0.0,38.0,9.0,29.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.90,9.0,9.0,9.0,4.0,0.0
70,setup.py,ab57ac8,6.0,6.0,6.0,1.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,18.0,87.0,5.0,81.0,26.0,18.0,1.0,28.0,5.0,23.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,2.0,0.30,6.0,6.0,6.0,1.0,0.0
71,python/KDTree/KDTree.py,4cfbf64,2.0,2.0,2.0,1.0,13.0,1.0,7.0,5.0,1.0,17.0,16.0,317.0,62.0,128.0,19.0,109.0,134.0,2.0,0.0,123.0,19.0,104.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.05,35.0,35.0,35.0,21.0,1.0
72,python/KDTree/KDTree.py,b842b018,2.0,2.0,2.0,1.0,13.0,1.0,8.0,5.0,1.0,17.0,16.0,320.0,62.0,131.0,19.0,112.0,134.0,2.0,0.0,126.0,19.0,107.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.02,36.0,36.0,36.0,21.0,0.0
73,python/KDTree/NeighborSearch.py,2e4d939,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,4.0,17.0,16.0,268.0,52.0,116.0,26.0,90.0,104.0,3.0,0.0,99.0,26.0,73.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,2.0,0.90,32.0,32.0,32.0,26.0,1.0
74,python/KDTree/NeighborSearch.py,eca9dd9,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,4.0,17.0,16.0,268.0,52.0,116.0,26.0,90.0,104.0,3.0,0.0,99.0,26.0,73.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,2.0,0.90,32.0,32.0,32.0,26.0,0.0
75,python/core/AtomGroup.py,210d85b,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,7.0,75.0,75.0,576.0,61.0,341.0,93.0,249.0,178.0,0.0,0.0,349.0,93.0,256.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.52,124.0,124.0,124.0,84.0,1.0
76,python/core/AtomGroup.py,d232c0b,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,7.0,75.0,75.0,576.0,61.0,341.0,93.0,249.0,178.0,0.0,0.0,349.0,93.0,256.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.52,124.0,124.0,124.0,84.0,0.0
77,setup.py,d232c0b,6.0,6.0,6.0,1.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,18.0,87.0,5.0,81.0,26.0,18.0,1.0,28.0,5.0,23.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,2.0,0.30,6.0,6.0,6.0,1.0,1.0
78,setup.py,c7e2a6a,6.0,6.0,6.0,1.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,20.0,86.0,6.0,79.0,36.0,18.0,1.0,28.0,6.0,22.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,2.0,0.42,6.0,6.0,6.0,1.0,0.0
79,python/coordinates/PDB.py,fcfd6f1,1.0,1.0,1.0,1.0,8.0,0.0,6.0,2.0,6.0,18.0,17.0,226.0,30.0,128.0,31.0,97.0,77.0,2.0,0.0,118.0,29.0,89.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,0.60,31.0,31.0,31.0,22.0,1.0
