,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
10,package/MDAnalysis/topology/PrimitivePDBParser.py,edd5c9c,2.0,2.0,2.0,1.0,21.0,3.0,12.0,6.0,1.0,4.0,4.0,129.0,26.0,53.0,9.0,44.0,53.0,0.0,0.0,51.0,9.0,42.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,1.00,10.0,10.0,10.0,4.0,1.0
11,package/MDAnalysis/topology/TPRParser.py,edd5c9c,4.0,4.0,4.0,1.0,29.0,6.0,18.0,14.0,0.0,3.0,2.0,204.0,47.0,55.0,6.0,49.0,107.0,4.0,1.0,47.0,6.0,41.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,3.0,2.0,1.95,12.0,12.0,12.0,5.0,1.0
12,package/MDAnalysis/topology/core.py,edd5c9c,2.0,2.0,2.0,1.0,12.0,1.0,8.0,3.0,5.0,42.0,42.0,631.0,87.0,373.0,59.0,314.0,187.0,0.0,0.0,339.0,59.0,280.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,7.0,4.0,0.50,123.0,123.0,123.0,75.0,1.0
13,testsuite/MDAnalysisTests/datafiles.py,edd5c9c,1.0,1.0,1.0,1.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,153.0,28.0,98.0,1.0,97.0,46.0,1.0,0.0,67.0,1.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47,1.0,1.0,1.0,1.0,1.0
14,testsuite/MDAnalysisTests/test_coordinates.py,edd5c9c,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,59.0,263.0,262.0,2096.0,402.0,1502.0,403.0,1092.0,252.0,2.0,0.0,1299.0,342.0,957.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,0.17,322.0,322.0,322.0,263.0,1.0
15,package/MDAnalysis/topology/core.py,edd5c9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
16,package/MDAnalysis/topology/core.py,edd5c9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
17,package/MDAnalysis/topology/core.py,edd5c9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
18,package/MDAnalysis/coordinates/PDB.py,e4f0cee,2.0,2.0,2.0,1.0,19.0,2.0,10.0,7.0,8.0,45.0,44.0,1368.0,275.0,508.0,71.0,437.0,620.0,2.0,0.0,463.0,67.0,396.0,2.0,2.0,2.0,1.0,15.0,15.0,15.0,10.0,4.0,1.22,131.0,131.0,131.0,83.0,0.0
19,package/MDAnalysis/topology/core.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
20,package/MDAnalysis/topology/core.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
21,package/MDAnalysis/core/AtomGroup.py,e4f0cee,2.0,2.0,2.0,1.0,15.0,2.0,6.0,7.0,7.0,131.0,130.0,2817.0,576.0,868.0,189.0,679.0,1407.0,1.0,0.0,776.0,166.0,610.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,4.0,3.0,1.62,267.0,267.0,267.0,173.0,0.0
22,package/MDAnalysis/topology/ExtendedPDBParser.py,e4f0cee,1.0,1.0,1.0,1.0,8.0,1.0,2.0,4.0,1.0,3.0,3.0,90.0,21.0,10.0,6.0,4.0,59.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.90,3.0,3.0,3.0,3.0,0.0
23,package/MDAnalysis/topology/ExtendedPDBParser.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
24,package/MDAnalysis/topology/PrimitivePDBParser.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
25,package/MDAnalysis/topology/PrimitivePDBParser.py,e4f0cee,2.0,2.0,2.0,1.0,15.0,2.0,8.0,5.0,2.0,6.0,6.0,160.0,34.0,56.0,12.0,44.0,73.0,0.0,0.0,54.0,12.0,42.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,1.30,12.0,12.0,12.0,6.0,0.0
26,package/MDAnalysis/topology/TPRParser.py,e4f0cee,4.0,4.0,4.0,1.0,29.0,6.0,18.0,14.0,0.0,3.0,2.0,204.0,47.0,55.0,6.0,49.0,107.0,4.0,1.0,47.0,6.0,41.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,3.0,2.0,1.95,12.0,12.0,12.0,5.0,0.0
27,package/MDAnalysis/topology/core.py,e4f0cee,2.0,2.0,2.0,1.0,15.0,2.0,7.0,5.0,1.0,17.0,17.0,315.0,56.0,141.0,24.0,117.0,118.0,0.0,0.0,136.0,24.0,112.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.84,39.0,39.0,39.0,28.0,0.0
28,testsuite/MDAnalysisTests/datafiles.py,e4f0cee,1.0,1.0,1.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,28.0,100.0,1.0,99.0,46.0,1.0,0.0,68.0,1.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.46,1.0,1.0,1.0,1.0,0.0
29,testsuite/MDAnalysisTests/test_coordinates.py,e4f0cee,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,60.0,265.0,264.0,2107.0,404.0,1510.0,406.0,1097.0,254.0,2.0,0.0,1307.0,345.0,962.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,0.17,324.0,324.0,324.0,265.0,0.0
30,package/MDAnalysis/topology/core.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
31,package/MDAnalysis/topology/core.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
32,package/MDAnalysis/topology/core.py,e4f0cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
33,package/MDAnalysis/analysis/rms.py,c121b74,4.0,4.0,4.0,2.0,44.0,6.0,24.0,21.0,2.0,7.0,6.0,468.0,82.0,160.0,19.0,141.0,229.0,1.0,0.0,128.0,18.0,110.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,3.0,1.43,30.0,30.0,30.0,18.0,1.0
34,package/MDAnalysis/coordinates/PDB.py,c121b74,2.0,2.0,2.0,1.0,19.0,2.0,10.0,7.0,8.0,45.0,44.0,1368.0,275.0,509.0,71.0,438.0,621.0,2.0,0.0,464.0,67.0,397.0,2.0,2.0,2.0,1.0,15.0,15.0,15.0,11.0,4.0,1.22,131.0,131.0,131.0,84.0,1.0
35,package/MDAnalysis/core/Selection.py,c121b74,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,34.0,96.0,95.0,888.0,69.0,691.0,140.0,551.0,163.0,2.0,0.0,630.0,140.0,490.0,2.0,2.0,2.0,1.0,31.0,31.0,31.0,27.0,3.0,0.24,179.0,179.0,179.0,124.0,1.0
36,package/MDAnalysis/core/util.py,c121b74,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,595.0,111.0,266.0,38.0,228.0,242.0,1.0,0.0,233.0,37.0,196.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,1.0
37,testsuite/MDAnalysisTests/test_util.py,c121b74,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,595.0,111.0,266.0,38.0,228.0,242.0,1.0,0.0,233.0,37.0,196.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,1.0
38,testsuite/MDAnalysisTests/test_selections.py,c121b74,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,48.0,48.0,276.0,58.0,185.0,64.0,121.0,36.0,0.0,0.0,176.0,59.0,117.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19,48.0,48.0,48.0,48.0,1.0
39,testsuite/MDAnalysisTests/test_util.py,c121b74,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,26.0,26.0,146.0,26.0,100.0,34.0,66.0,20.0,0.0,0.0,87.0,34.0,53.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.20,32.0,32.0,32.0,26.0,1.0
40,package/MDAnalysis/core/util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
41,testsuite/MDAnalysisTests/test_util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
42,package/MDAnalysis/core/util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
43,testsuite/MDAnalysisTests/test_util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
44,package/MDAnalysis/core/util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
45,testsuite/MDAnalysisTests/test_util.py,c121b74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
46,package/MDAnalysis/analysis/rms.py,cf13de7,4.0,4.0,4.0,2.0,44.0,6.0,24.0,21.0,2.0,7.0,6.0,463.0,81.0,160.0,19.0,141.0,225.0,1.0,0.0,128.0,18.0,110.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,3.0,1.41,30.0,30.0,30.0,18.0,0.0
47,package/MDAnalysis/coordinates/PDB.py,cf13de7,2.0,2.0,2.0,1.0,19.0,2.0,10.0,7.0,8.0,45.0,44.0,1369.0,275.0,508.0,71.0,437.0,621.0,2.0,0.0,463.0,67.0,396.0,2.0,2.0,2.0,1.0,15.0,15.0,15.0,10.0,4.0,1.22,131.0,131.0,131.0,83.0,0.0
48,package/MDAnalysis/core/Selection.py,cf13de7,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,30.0,78.0,77.0,682.0,65.0,502.0,116.0,386.0,134.0,2.0,0.0,456.0,116.0,340.0,2.0,2.0,2.0,1.0,23.0,23.0,23.0,19.0,3.0,0.27,139.0,139.0,139.0,98.0,0.0
49,package/MDAnalysis/core/util.py,cf13de7,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,578.0,110.0,258.0,38.0,220.0,234.0,1.0,0.0,229.0,37.0,192.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,0.0
50,testsuite/MDAnalysisTests/test_util.py,cf13de7,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,578.0,110.0,258.0,38.0,220.0,234.0,1.0,0.0,229.0,37.0,192.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,0.0
51,testsuite/MDAnalysisTests/test_selections.py,cf13de7,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,42.0,42.0,251.0,53.0,165.0,58.0,107.0,36.0,0.0,0.0,156.0,53.0,103.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.22,42.0,42.0,42.0,42.0,0.0
52,testsuite/MDAnalysisTests/test_util.py,cf13de7,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,21.0,21.0,112.0,18.0,75.0,29.0,46.0,19.0,0.0,0.0,75.0,29.0,46.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.25,23.0,23.0,23.0,21.0,0.0
53,package/MDAnalysis/core/util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
54,testsuite/MDAnalysisTests/test_util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
55,package/MDAnalysis/core/util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
56,testsuite/MDAnalysisTests/test_util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
57,package/MDAnalysis/core/util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
58,testsuite/MDAnalysisTests/test_util.py,cf13de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
59,package/MDAnalysis/core/AtomGroup.py,07a93b5,2.0,2.0,2.0,1.0,15.0,2.0,6.0,7.0,7.0,131.0,130.0,2817.0,576.0,868.0,189.0,679.0,1407.0,1.0,0.0,776.0,166.0,610.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,4.0,3.0,1.62,267.0,267.0,267.0,173.0,1.0
60,package/MDAnalysis/core/AtomGroup.py,2c97b9d,2.0,2.0,2.0,1.0,15.0,2.0,6.0,7.0,7.0,131.0,130.0,2821.0,577.0,870.0,189.0,681.0,1408.0,1.0,0.0,778.0,166.0,612.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,4.0,3.0,1.62,268.0,268.0,268.0,173.0,0.0
61,package/MDAnalysis/topology/DMSParser.py,2c97b9d,1.0,1.0,1.0,1.0,29.0,5.0,16.0,8.0,1.0,2.0,2.0,88.0,17.0,32.0,6.0,26.0,39.0,0.0,0.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.22,3.0,3.0,3.0,2.0,1.0
62,testsuite/setup.py,2c97b9d,3.0,3.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,21.0,60.0,5.0,55.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.60,3.0,3.0,3.0,1.0,1.0
63,package/MDAnalysis/topology/DMSParser.py,d7b0f3a,2.0,2.0,2.0,1.0,31.0,5.0,17.0,9.0,1.0,2.0,2.0,92.0,18.0,34.0,6.0,28.0,40.0,0.0,0.0,25.0,6.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.18,4.0,4.0,4.0,2.0,0.0
64,testsuite/setup.py,d7b0f3a,3.0,3.0,3.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,21.0,61.0,5.0,56.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.59,3.0,3.0,3.0,1.0,0.0
65,package/MDAnalysis/analysis/rms.py,07cf0a7,4.0,4.0,4.0,2.0,44.0,6.0,24.0,21.0,2.0,7.0,6.0,463.0,81.0,160.0,19.0,141.0,225.0,1.0,0.0,128.0,18.0,110.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,3.0,1.41,30.0,30.0,30.0,18.0,1.0
66,package/MDAnalysis/coordinates/PDB.py,07cf0a7,2.0,2.0,2.0,1.0,19.0,2.0,10.0,7.0,8.0,45.0,44.0,1368.0,275.0,508.0,71.0,437.0,620.0,2.0,0.0,463.0,67.0,396.0,2.0,2.0,2.0,1.0,15.0,15.0,15.0,10.0,4.0,1.22,131.0,131.0,131.0,83.0,1.0
67,package/MDAnalysis/core/AtomGroup.py,07cf0a7,2.0,2.0,2.0,1.0,15.0,2.0,6.0,7.0,7.0,131.0,130.0,2817.0,576.0,868.0,189.0,679.0,1407.0,1.0,0.0,776.0,166.0,610.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,4.0,3.0,1.62,267.0,267.0,267.0,173.0,1.0
68,package/MDAnalysis/core/Selection.py,07cf0a7,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,34.0,96.0,95.0,873.0,69.0,679.0,140.0,539.0,157.0,2.0,0.0,622.0,140.0,482.0,2.0,2.0,2.0,1.0,27.0,27.0,27.0,23.0,3.0,0.23,171.0,171.0,171.0,120.0,1.0
69,package/MDAnalysis/core/util.py,07cf0a7,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,578.0,110.0,258.0,38.0,220.0,234.0,1.0,0.0,229.0,37.0,192.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,1.0
70,testsuite/MDAnalysisTests/test_util.py,07cf0a7,2.0,2.0,2.0,1.0,13.0,1.0,7.0,4.0,2.0,31.0,30.0,578.0,110.0,258.0,38.0,220.0,234.0,1.0,0.0,229.0,37.0,192.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.91,80.0,80.0,80.0,57.0,1.0
71,package/MDAnalysis/topology/DMSParser.py,07cf0a7,1.0,1.0,1.0,1.0,29.0,5.0,16.0,8.0,1.0,2.0,2.0,88.0,17.0,32.0,6.0,26.0,39.0,0.0,0.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.22,3.0,3.0,3.0,2.0,1.0
72,package/MDAnalysis/topology/PSFParser.py,07cf0a7,3.0,3.0,3.0,1.0,40.0,6.0,25.0,20.0,1.0,5.0,4.0,227.0,37.0,95.0,10.0,85.0,102.0,1.0,0.0,79.0,10.0,69.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,5.0,3.0,1.07,18.0,18.0,18.0,9.0,1.0
73,testsuite/MDAnalysisTests/test_analysis.py,07cf0a7,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,6.0,27.0,27.0,276.0,33.0,186.0,56.0,128.0,62.0,0.0,0.0,172.0,51.0,121.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,2.0,0.33,36.0,36.0,36.0,30.0,1.0
74,testsuite/MDAnalysisTests/test_coordinates.py,07cf0a7,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,60.0,265.0,264.0,2107.0,404.0,1510.0,406.0,1097.0,254.0,2.0,0.0,1307.0,345.0,962.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,0.17,324.0,324.0,324.0,265.0,1.0
