index,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
26,confdistmatrix.py,7.0,7.0,7.0,3.0,103.0,11.0,53.0,38.0,0.0,3.0,3.0,370.0,50.0,173.0,30.0,143.0,147.0,0.0,0.0,86.0,16.0,70.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,3.0,0.85,21.0,21.0,21.0,11.0,0.0
27,covariance.py,4.0,4.0,4.0,2.0,69.0,14.0,29.0,25.0,0.0,3.0,3.0,249.0,53.0,91.0,11.0,80.0,105.0,0.0,0.0,65.0,5.0,60.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.15,13.0,13.0,13.0,6.0,0.0
28,DimensionalityReductionMethod.py,1.0,1.0,1.0,1.0,19.0,3.0,7.0,11.0,3.0,6.0,5.0,194.0,39.0,56.0,22.0,34.0,99.0,4.0,1.0,34.0,14.0,20.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.77,8.0,8.0,8.0,6.0,0.0
30,reduce_dimensionality.py,19.0,19.0,19.0,3.0,197.0,40.0,66.0,91.0,0.0,1.0,1.0,238.0,46.0,72.0,13.0,59.0,120.0,0.0,0.0,53.0,6.0,47.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,3.0,3.0,1.67,19.0,19.0,19.0,3.0,0.0
33,gnm.py,2.0,2.0,2.0,1.0,23.0,2.0,16.0,7.0,2.0,11.0,10.0,454.0,84.0,171.0,30.0,141.0,203.0,1.0,0.0,129.0,18.0,111.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,3.0,1.19,29.0,29.0,29.0,13.0,0.0
35,hbond_analysis.py,3.0,3.0,3.0,1.0,38.0,5.0,16.0,18.0,1.0,27.0,26.0,1448.0,271.0,442.0,48.0,394.0,754.0,1.0,0.0,348.0,39.0,309.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,8.0,6.0,1.71,93.0,93.0,93.0,39.0,0.0
36,hbond_autocorrel.py,3.0,3.0,3.0,1.0,32.0,5.0,20.0,9.0,1.0,11.0,11.0,538.0,103.0,207.0,28.0,179.0,245.0,0.0,0.0,154.0,19.0,135.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,3.0,1.18,38.0,38.0,38.0,20.0,0.0
37,wbridge_analysis.py,5.0,5.0,5.0,1.0,50.0,4.0,29.0,20.0,1.0,12.0,11.0,929.0,135.0,339.0,30.0,309.0,456.0,1.0,0.0,251.0,21.0,230.0,1.0,1.0,1.0,1.0,39.0,39.0,39.0,7.0,7.0,1.35,69.0,69.0,69.0,21.0,0.0
38,helanal.py,4.0,4.0,4.0,1.0,40.0,6.0,25.0,12.0,0.0,15.0,14.0,764.0,131.0,369.0,34.0,335.0,265.0,1.0,0.0,326.0,23.0,303.0,1.0,1.0,1.0,1.0,35.0,35.0,35.0,8.0,4.0,0.72,72.0,72.0,72.0,27.0,0.0
39,hole.py,3.0,3.0,3.0,1.0,47.0,5.0,19.0,23.0,3.0,20.0,19.0,1313.0,211.0,444.0,48.0,396.0,665.0,1.0,0.0,366.0,48.0,318.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,6.0,1.50,77.0,77.0,77.0,38.0,0.0
40,leaflet.py,2.0,2.0,2.0,1.0,14.0,1.0,7.0,5.0,1.0,12.0,12.0,313.0,59.0,99.0,21.0,78.0,160.0,0.0,0.0,84.0,20.0,64.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,2.0,1.62,25.0,25.0,25.0,17.0,0.0
43,lineardensity.py,2.0,2.0,2.0,1.0,23.0,3.0,14.0,5.0,1.0,8.0,8.0,279.0,51.0,123.0,13.0,110.0,109.0,0.0,0.0,105.0,13.0,92.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.89,23.0,23.0,23.0,10.0,0.0
44,nuclinfo.py,1.0,1.0,1.0,1.0,41.0,7.0,15.0,18.0,0.0,15.0,15.0,764.0,176.0,237.0,20.0,217.0,351.0,0.0,0.0,141.0,19.0,122.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.48,26.0,26.0,26.0,15.0,0.0
46,polymer.py,1.0,1.0,1.0,1.0,12.0,2.0,6.0,5.0,1.0,9.0,8.0,181.0,40.0,62.0,18.0,44.0,79.0,1.0,0.0,61.0,18.0,43.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.27,15.0,15.0,15.0,9.0,0.0
47,psa.py,2.0,2.0,2.0,1.0,44.0,6.0,15.0,24.0,3.0,43.0,42.0,2247.0,406.0,649.0,84.0,565.0,1209.0,1.0,0.0,506.0,65.0,441.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,7.0,3.0,1.86,125.0,125.0,125.0,73.0,0.0
48,rdf.py,1.0,1.0,1.0,1.0,16.0,2.0,11.0,2.0,1.0,4.0,4.0,163.0,31.0,53.0,12.0,41.0,79.0,0.0,0.0,47.0,10.0,37.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.49,7.0,7.0,7.0,4.0,0.0
49,rms.py,3.0,3.0,3.0,2.0,52.0,9.0,18.0,29.0,2.0,12.0,11.0,830.0,163.0,215.0,26.0,189.0,453.0,1.0,0.0,152.0,24.0,128.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,3.0,2.11,41.0,41.0,41.0,29.0,0.0
50,waterdynamics.py,2.0,2.0,2.0,1.0,17.0,1.0,12.0,3.0,5.0,37.0,37.0,1292.0,217.0,477.0,53.0,424.0,598.0,0.0,0.0,415.0,48.0,367.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,5.0,1.25,94.0,94.0,94.0,59.0,0.0
51,x3dna.py,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,8.0,14.0,4.0,10.0,24.0,1.0,0.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.71,1.0,1.0,1.0,1.0,0.0
52,XVG.py,3.0,3.0,3.0,2.0,16.0,1.0,9.0,6.0,3.0,12.0,12.0,369.0,61.0,124.0,22.0,102.0,185.0,0.0,0.0,111.0,22.0,89.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,1.49,36.0,36.0,36.0,29.0,0.0
56,CRD.py,5.0,5.0,5.0,2.0,42.0,4.0,25.0,13.0,2.0,4.0,4.0,261.0,38.0,128.0,14.0,114.0,101.0,0.0,0.0,97.0,14.0,83.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,4.0,0.79,21.0,21.0,21.0,9.0,0.0
57,DCD.py,1.0,1.0,1.0,1.0,18.0,1.0,9.0,6.0,2.0,16.0,16.0,443.0,63.0,185.0,53.0,132.0,196.0,0.0,0.0,140.0,33.0,107.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,2.0,1.06,31.0,31.0,31.0,18.0,0.0
58,DLPoly.py,3.0,3.0,3.0,1.0,16.0,2.0,14.0,1.0,3.0,12.0,11.0,270.0,47.0,179.0,23.0,156.0,50.0,1.0,0.0,167.0,19.0,148.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,1.0,4.0,0.28,44.0,44.0,44.0,12.0,0.0
59,DMS.py,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,2.0,8.0,8.0,134.0,22.0,74.0,17.0,57.0,41.0,0.0,0.0,67.0,15.0,52.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.55,14.0,14.0,14.0,8.0,0.0
60,GMS.py,3.0,3.0,3.0,2.0,14.0,1.0,11.0,1.0,1.0,12.0,12.0,268.0,49.0,152.0,22.0,130.0,74.0,0.0,0.0,144.0,19.0,125.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,10.0,3.0,0.49,43.0,43.0,43.0,33.0,0.0
61,GRO.py,5.0,5.0,5.0,1.0,41.0,6.0,22.0,13.0,3.0,7.0,7.0,475.0,97.0,188.0,22.0,166.0,201.0,0.0,0.0,146.0,20.0,126.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,4.0,3.0,1.07,35.0,35.0,35.0,13.0,0.0
62,GSD.py,1.0,1.0,1.0,1.0,9.0,0.0,5.0,2.0,1.0,7.0,7.0,130.0,23.0,47.0,13.0,34.0,60.0,0.0,0.0,43.0,12.0,31.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,1.28,10.0,10.0,10.0,9.0,0.0
63,INPCRD.py,3.0,3.0,3.0,1.0,16.0,1.0,13.0,1.0,1.0,2.0,2.0,84.0,16.0,34.0,7.0,27.0,34.0,0.0,0.0,32.0,6.0,26.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,3.0,1.00,7.0,7.0,7.0,2.0,0.0
64,LAMMPS.py,3.0,3.0,3.0,2.0,19.0,2.0,16.0,3.0,4.0,12.0,11.0,445.0,76.0,204.0,27.0,177.0,170.0,1.0,0.0,177.0,26.0,151.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,4.0,3.0,0.83,46.0,46.0,46.0,25.0,0.0
65,MMTF.py,1.0,1.0,1.0,1.0,14.0,3.0,6.0,5.0,1.0,3.0,3.0,100.0,25.0,26.0,8.0,18.0,49.0,0.0,0.0,23.0,8.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.88,5.0,5.0,5.0,3.0,0.0
66,MOL2.py,2.0,2.0,2.0,1.0,20.0,2.0,13.0,4.0,2.0,10.0,10.0,377.0,77.0,146.0,17.0,129.0,157.0,0.0,0.0,117.0,17.0,100.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,8.0,3.0,1.08,28.0,28.0,28.0,17.0,0.0
67,PDB.py,3.0,3.0,3.0,1.0,23.0,3.0,11.0,8.0,4.0,29.0,28.0,1070.0,216.0,388.0,51.0,337.0,474.0,1.0,0.0,313.0,49.0,264.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,7.0,3.0,1.22,87.0,87.0,87.0,45.0,0.0
68,PDBQT.py,4.0,4.0,4.0,1.0,34.0,3.0,22.0,10.0,2.0,5.0,5.0,344.0,42.0,140.0,15.0,125.0,170.0,0.0,0.0,92.0,15.0,77.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,3.0,3.0,1.21,22.0,22.0,22.0,7.0,0.0
69,PQR.py,5.0,5.0,5.0,1.0,40.0,5.0,22.0,14.0,2.0,4.0,4.0,320.0,57.0,113.0,15.0,98.0,157.0,0.0,0.0,87.0,15.0,72.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,1.0,4.0,1.39,21.0,21.0,21.0,4.0,0.0
70,TRJ.py,3.0,3.0,3.0,1.0,22.0,2.0,14.0,6.0,4.0,25.0,24.0,968.0,187.0,400.0,51.0,349.0,408.0,2.0,0.0,333.0,39.0,294.0,2.0,2.0,2.0,1.0,11.0,11.0,11.0,6.0,3.0,1.02,82.0,82.0,82.0,39.0,0.0
71,TRR.py,10.0,10.0,10.0,1.0,42.0,8.0,29.0,5.0,2.0,2.0,2.0,169.0,33.0,75.0,8.0,67.0,61.0,0.0,0.0,69.0,8.0,61.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,1.0,2.0,0.81,20.0,20.0,20.0,2.0,0.0
72,TRZ.py,2.0,2.0,2.0,1.0,19.0,1.0,15.0,3.0,3.0,22.0,22.0,616.0,101.0,366.0,44.0,319.0,159.0,0.0,0.0,261.0,38.0,223.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,4.0,3.0,0.43,54.0,54.0,54.0,29.0,0.0
73,TXYZ.py,1.0,1.0,1.0,1.0,10.0,1.0,7.0,2.0,1.0,9.0,9.0,169.0,31.0,80.0,20.0,58.0,59.0,0.0,0.0,75.0,18.0,57.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,0.74,17.0,17.0,17.0,9.0,0.0
74,XDR.py,1.0,1.0,1.0,1.0,13.0,1.0,7.0,4.0,2.0,15.0,15.0,289.0,43.0,128.0,28.0,100.0,118.0,0.0,0.0,116.0,25.0,91.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.92,29.0,29.0,29.0,15.0,0.0
75,XTC.py,2.0,2.0,2.0,1.0,20.0,2.0,9.0,8.0,2.0,3.0,3.0,136.0,20.0,43.0,10.0,33.0,73.0,0.0,0.0,40.0,9.0,31.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.70,6.0,6.0,6.0,3.0,0.0
76,XYZ.py,2.0,2.0,2.0,1.0,16.0,1.0,10.0,5.0,2.0,16.0,15.0,428.0,68.0,177.0,34.0,141.0,184.0,1.0,0.0,150.0,31.0,119.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,5.0,3.0,1.04,43.0,43.0,43.0,26.0,0.0
79,chain.py,1.0,1.0,1.0,1.0,9.0,1.0,4.0,4.0,1.0,29.0,29.0,400.0,78.0,140.0,50.0,90.0,187.0,0.0,0.0,122.0,40.0,82.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,1.34,36.0,36.0,36.0,31.0,0.0
83,null.py,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,59.0,11.0,10.0,5.0,5.0,38.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.80,2.0,2.0,2.0,2.0,0.0
84,AtomGroup.py,1.0,1.0,1.0,1.0,11.0,1.0,4.0,0.0,1.0,3.0,2.0,66.0,12.0,32.0,8.0,24.0,22.0,1.0,0.0,19.0,7.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.69,3.0,3.0,3.0,3.0,0.0
86,_get_readers.py,7.0,7.0,7.0,5.0,69.0,8.0,27.0,35.0,0.0,3.0,3.0,245.0,34.0,90.0,11.0,79.0,125.0,0.0,0.0,62.0,11.0,51.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,2.0,1.39,21.0,21.0,21.0,15.0,0.0
88,groups.py,1.0,1.0,1.0,1.0,17.0,2.0,6.0,8.0,12.0,138.0,137.0,3033.0,591.0,911.0,250.0,661.0,1552.0,1.0,0.0,704.0,173.0,531.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,8.0,4.0,1.70,254.0,254.0,254.0,182.0,0.0
91,qcprot.py,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,8.0,3.0,5.0,2.0,1.0,0.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
93,topology.py,1.0,1.0,1.0,1.0,14.0,2.0,6.0,6.0,2.0,27.0,27.0,580.0,111.0,175.0,46.0,129.0,299.0,0.0,0.0,150.0,34.0,116.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,1.71,52.0,52.0,52.0,43.0,0.0
94,topologyattrs.py,1.0,1.0,1.0,1.0,9.0,1.0,5.0,3.0,33.0,110.0,110.0,1684.0,375.0,782.0,195.0,586.0,530.0,0.0,0.0,633.0,165.0,468.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,2.0,0.68,175.0,175.0,175.0,127.0,0.0
95,topologyobjects.py,1.0,1.0,1.0,1.0,11.0,1.0,6.0,4.0,7.0,56.0,56.0,996.0,196.0,410.0,87.0,322.0,395.0,0.0,0.0,278.0,72.0,206.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,3.0,0.96,103.0,103.0,103.0,79.0,0.0
98,universe.py,2.0,2.0,2.0,1.0,23.0,3.0,11.0,9.0,2.0,41.0,40.0,1232.0,202.0,485.0,89.0,395.0,551.0,2.0,0.0,360.0,67.0,293.0,2.0,2.0,2.0,1.0,18.0,18.0,18.0,12.0,4.0,1.14,118.0,118.0,118.0,74.0,0.0
100,due.py,1.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,5.0,99.0,21.0,45.0,17.0,28.0,33.0,8.0,1.0,39.0,17.0,22.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0,4.0,0.73,11.0,11.0,11.0,8.0,0.0
102,NeighborSearch.py,3.0,3.0,3.0,2.0,25.0,1.0,11.0,13.0,1.0,3.0,3.0,123.0,13.0,39.0,9.0,30.0,71.0,0.0,0.0,33.0,9.0,24.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,1.82,10.0,10.0,10.0,7.0,0.0
104,distances.py,4.0,4.0,4.0,1.0,48.0,7.0,20.0,23.0,0.0,15.0,14.0,852.0,153.0,318.0,40.0,278.0,384.0,2.0,0.0,227.0,22.0,205.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,3.0,2.0,1.21,71.0,71.0,71.0,19.0,0.0
107,mdamath.py,3.0,3.0,3.0,2.0,33.0,6.0,10.0,17.0,0.0,12.0,12.0,473.0,105.0,131.0,16.0,115.0,244.0,0.0,0.0,125.0,16.0,109.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,4.0,1.86,39.0,39.0,39.0,30.0,0.0
108,pkdtree.py,3.0,3.0,3.0,1.0,24.0,1.0,12.0,14.0,1.0,7.0,6.0,232.0,22.0,86.0,14.0,72.0,130.0,1.0,0.0,77.0,14.0,63.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,4.0,1.51,21.0,21.0,21.0,9.0,0.0
109,transformations.py,2.0,2.0,2.0,1.0,28.0,2.0,14.0,11.0,1.0,54.0,53.0,1858.0,292.0,779.0,65.0,714.0,790.0,1.0,0.0,678.0,63.0,615.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,5.0,4.0,1.01,153.0,153.0,153.0,86.0,0.0
113,fix_agcountmethods.py,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,34.0,6.0,24.0,6.0,18.0,4.0,0.0,0.0,19.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.17,1.0,1.0,1.0,1.0,0.0
114,fix_agmethods.py,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,1.0,35.0,6.0,25.0,6.0,19.0,4.0,0.0,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.16,1.0,1.0,1.0,1.0,0.0
115,fix_agmethods2.py,2.0,2.0,2.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,35.0,6.0,25.0,6.0,19.0,4.0,0.0,0.0,19.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.16,2.0,2.0,2.0,1.0,0.0
116,fix_agsetterpluralization.py,3.0,3.0,3.0,1.0,17.0,0.0,17.0,3.0,1.0,1.0,1.0,40.0,6.0,30.0,6.0,24.0,7.0,0.0,0.0,21.0,6.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.23,3.0,3.0,3.0,1.0,0.0
117,fix_calctorsions.py,3.0,3.0,3.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,33.0,6.0,23.0,6.0,17.0,4.0,0.0,0.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.17,3.0,3.0,3.0,1.0,0.0
118,fix_camelcase.py,2.0,2.0,2.0,1.0,13.0,1.0,11.0,1.0,1.0,1.0,1.0,35.0,7.0,23.0,7.0,16.0,5.0,0.0,0.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.22,2.0,2.0,2.0,1.0,0.0
119,fix_framenumberingzerobased.py,2.0,2.0,2.0,1.0,15.0,0.0,12.0,5.0,1.0,1.0,1.0,34.0,5.0,22.0,6.0,16.0,9.0,0.0,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.41,2.0,2.0,2.0,1.0,0.0
120,fix_framenumberingzerobased2.py,4.0,4.0,4.0,1.0,20.0,0.0,14.0,7.0,1.0,1.0,1.0,39.0,5.0,24.0,6.0,18.0,11.0,0.0,0.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.46,4.0,4.0,4.0,1.0,0.0
121,fix_mdaimports.py,5.0,5.0,5.0,1.0,17.0,1.0,16.0,1.0,1.0,1.0,1.0,36.0,6.0,26.0,5.0,21.0,5.0,0.0,0.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.19,5.0,5.0,5.0,1.0,0.0
122,fix_numframes.py,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,26.0,5.0,17.0,6.0,11.0,4.0,0.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.24,2.0,2.0,2.0,1.0,0.0
123,fix_selectatoms.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,23.0,7.0,12.0,6.0,6.0,4.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.33,3.0,3.0,3.0,2.0,0.0
124,fix_torsionclasses.py,8.0,8.0,8.0,4.0,36.0,3.0,25.0,9.0,1.0,1.0,1.0,54.0,9.0,33.0,9.0,24.0,13.0,0.0,0.0,29.0,9.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,2.0,0.39,8.0,8.0,8.0,4.0,0.0
125,fix_torsions.py,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,1.0,31.0,6.0,21.0,6.0,15.0,4.0,0.0,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19,1.0,1.0,1.0,1.0,0.0
126,fix_writer.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,18.0,4.0,10.0,5.0,5.0,4.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.40,1.0,1.0,1.0,1.0,0.0
127,ten2eleven.py,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,0.0,2.0,1.0,14.0,3.0,7.0,4.0,3.0,4.0,2.0,0.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.57,3.0,3.0,3.0,2.0,0.0
128,test_dummy_old_MDA_code.py,1.0,1.0,1.0,1.0,73.0,0.0,0.0,0.0,1.0,1.0,0.0,238.0,52.0,94.0,19.0,75.0,92.0,1.0,0.0,94.0,19.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,0.0
129,test_dummy_torsion.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,6.0,9.0,5.0,5.0,4.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
