,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
10,MDAnalysis/core/AtomGroup.py,6ff313f,1.0,1.0,1.0,1.0,10.0,1.0,5.0,3.0,7.0,85.0,85.0,1166.0,170.0,484.0,121.0,363.0,531.0,0.0,0.0,460.0,108.0,352.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,1.10,160.0,160.0,160.0,103.0,0.0
11,MDAnalysis/tests/test_atomgroup.py,6ff313f,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,33.0,33.0,235.0,42.0,180.0,50.0,130.0,22.0,0.0,0.0,155.0,49.0,106.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.12,34.0,34.0,34.0,33.0,0.0
12,MDAnalysis/tests/test_atomgroup.py,0d30f46,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,33.0,33.0,235.0,42.0,180.0,50.0,130.0,22.0,0.0,0.0,155.0,49.0,106.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.12,34.0,34.0,34.0,33.0,1.0
13,MDAnalysis/tests/test_coordinates.py,0d30f46,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,28.0,104.0,104.0,746.0,144.0,551.0,165.0,383.0,95.0,0.0,0.0,470.0,142.0,328.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.17,113.0,113.0,113.0,104.0,1.0
14,MDAnalysis/tests/test_atomgroup.py,97e5ab6,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,34.0,34.0,242.0,44.0,185.0,51.0,134.0,22.0,0.0,0.0,157.0,50.0,107.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.12,35.0,35.0,35.0,34.0,0.0
15,MDAnalysis/tests/test_coordinates.py,97e5ab6,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,28.0,104.0,104.0,746.0,145.0,531.0,166.0,362.0,107.0,0.0,0.0,455.0,142.0,313.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.20,113.0,113.0,113.0,104.0,0.0
16,setup.py,97e5ab6,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,1.0
17,setup.py,861639e,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,0.0
18,setup.py,aaabfa1,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,1.0
19,setup.py,9398f8d,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,0.0
20,MDAnalysis/analysis/contacts.py,a9b7195,3.0,3.0,3.0,1.0,26.0,2.0,15.0,9.0,1.0,7.0,7.0,250.0,41.0,115.0,19.0,96.0,103.0,0.0,0.0,109.0,18.0,91.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,3.0,0.90,21.0,21.0,21.0,11.0,1.0
21,MDAnalysis/core/AtomGroup.py,a9b7195,1.0,1.0,1.0,1.0,10.0,1.0,5.0,4.0,7.0,85.0,85.0,1194.0,175.0,487.0,121.0,366.0,551.0,0.0,0.0,463.0,108.0,355.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.13,162.0,162.0,162.0,103.0,1.0
22,setup.py,a9b7195,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,1.0
23,MDAnalysis/analysis/contacts.py,aec4310,3.0,3.0,3.0,1.0,24.0,2.0,13.0,9.0,2.0,15.0,15.0,457.0,71.0,216.0,33.0,183.0,185.0,0.0,0.0,200.0,32.0,168.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,0.86,45.0,45.0,45.0,27.0,0.0
24,MDAnalysis/core/AtomGroup.py,aec4310,1.0,1.0,1.0,1.0,10.0,0.0,5.0,4.0,7.0,86.0,86.0,1197.0,175.0,489.0,122.0,367.0,552.0,0.0,0.0,465.0,109.0,356.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.13,163.0,163.0,163.0,104.0,0.0
25,setup.py,aec4310,9.0,9.0,9.0,1.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,22.0,137.0,7.0,129.0,36.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,0.0
26,MDAnalysis/coordinates/base.py,43be61e,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,399.0,69.0,222.0,73.0,149.0,115.0,0.0,0.0,210.0,63.0,147.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.52,76.0,76.0,76.0,63.0,1.0
27,MDAnalysis/coordinates/base.py,cd44261,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,403.0,69.0,225.0,73.0,152.0,116.0,0.0,0.0,213.0,63.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.52,77.0,77.0,77.0,63.0,0.0
28,MDAnalysis/coordinates/base.py,1ca2520,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,403.0,69.0,225.0,73.0,152.0,116.0,0.0,0.0,213.0,63.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.52,77.0,77.0,77.0,63.0,1.0
29,MDAnalysis/coordinates/base.py,49e815e,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,403.0,69.0,225.0,73.0,152.0,116.0,0.0,0.0,213.0,63.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.52,77.0,77.0,77.0,63.0,0.0
30,MDAnalysis/coordinates/TRJ.py,a21bf73,2.0,2.0,2.0,1.0,13.0,1.0,8.0,4.0,2.0,15.0,15.0,291.0,54.0,143.0,24.0,119.0,105.0,0.0,0.0,138.0,21.0,117.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,0.73,34.0,34.0,34.0,23.0,0.0
31,MDAnalysis/core/util.py,a21bf73,2.0,2.0,2.0,1.0,12.0,0.0,8.0,3.0,2.0,20.0,19.0,346.0,62.0,176.0,28.0,148.0,119.0,1.0,0.0,168.0,27.0,141.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,9.0,4.0,0.68,55.0,55.0,55.0,37.0,0.0
32,MDAnalysis/tests/datafiles.py,a21bf73,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,10.0,27.0,1.0,26.0,14.0,1.0,0.0,20.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.52,1.0,1.0,1.0,1.0,0.0
33,MDAnalysis/tests/test_coordinates.py,a21bf73,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,34.0,114.0,114.0,836.0,168.0,577.0,184.0,390.0,129.0,0.0,0.0,499.0,159.0,340.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.22,123.0,123.0,123.0,114.0,0.0
34,examples/amber2dcd.py,a21bf73,2.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,11.0,20.0,4.0,16.0,14.0,2.0,0.0,20.0,4.0,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.70,2.0,2.0,2.0,1.0,0.0
35,MDAnalysis/core/util.py,a21bf73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
36,MDAnalysis/core/util.py,a21bf73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
37,MDAnalysis/core/util.py,a21bf73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
38,setup.py,e6a43ac,10.0,10.0,10.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,23.0,150.0,7.0,142.0,37.0,192.0,2.0,55.0,7.0,48.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,1.0,2.0,0.25,10.0,10.0,10.0,1.0,1.0
39,setup.py,da03548,10.0,10.0,10.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,23.0,150.0,7.0,142.0,37.0,192.0,2.0,55.0,7.0,48.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,1.0,2.0,0.25,10.0,10.0,10.0,1.0,0.0
40,MDAnalysis/coordinates/PDB.py,36e42bc,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,4.0,28.0,27.0,419.0,56.0,222.0,42.0,180.0,161.0,2.0,0.0,210.0,40.0,170.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,0.73,55.0,55.0,55.0,39.0,1.0
41,MDAnalysis/coordinates/TRJ.py,36e42bc,2.0,2.0,2.0,1.0,13.0,1.0,8.0,4.0,2.0,15.0,15.0,325.0,63.0,143.0,24.0,119.0,130.0,0.0,0.0,138.0,21.0,117.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,0.91,34.0,34.0,34.0,23.0,1.0
42,MDAnalysis/coordinates/core.py,36e42bc,1.0,1.0,1.0,1.0,13.0,1.0,6.0,7.0,0.0,14.0,13.0,234.0,43.0,91.0,19.0,71.0,104.0,2.0,0.0,87.0,19.0,68.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.14,27.0,27.0,27.0,22.0,1.0
43,MDAnalysis/coordinates/core.py,36e42bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
44,MDAnalysis/tests/test_coordinates.py,36e42bc,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,35.0,119.0,119.0,864.0,174.0,597.0,190.0,404.0,132.0,0.0,0.0,515.0,165.0,350.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.22,128.0,128.0,128.0,119.0,1.0
45,MDAnalysis/coordinates/core.py,36e42bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
46,MDAnalysis/coordinates/core.py,36e42bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
47,MDAnalysis/coordinates/core.py,36e42bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
48,MDAnalysis/coordinates/PDB.py,014e7ef,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,5.0,29.0,28.0,432.0,58.0,226.0,45.0,181.0,168.0,2.0,0.0,213.0,42.0,171.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,0.74,56.0,56.0,56.0,40.0,0.0
49,MDAnalysis/coordinates/TRJ.py,014e7ef,2.0,2.0,2.0,1.0,13.0,1.0,8.0,4.0,2.0,15.0,15.0,325.0,63.0,143.0,24.0,119.0,130.0,0.0,0.0,138.0,21.0,117.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,0.91,34.0,34.0,34.0,23.0,0.0
50,MDAnalysis/coordinates/core.py,014e7ef,1.0,1.0,1.0,1.0,14.0,1.0,6.0,7.0,0.0,14.0,13.0,240.0,45.0,91.0,19.0,71.0,108.0,2.0,0.0,87.0,19.0,68.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.19,27.0,27.0,27.0,22.0,0.0
51,MDAnalysis/coordinates/core.py,014e7ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
52,MDAnalysis/tests/test_coordinates.py,014e7ef,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,35.0,121.0,121.0,880.0,175.0,610.0,195.0,411.0,134.0,0.0,0.0,523.0,168.0,355.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.22,130.0,130.0,130.0,121.0,0.0
53,MDAnalysis/coordinates/core.py,014e7ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
54,MDAnalysis/coordinates/core.py,014e7ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
55,MDAnalysis/coordinates/core.py,014e7ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
56,MDAnalysis/coordinates/base.py,f74ffcb,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,429.0,71.0,225.0,73.0,152.0,140.0,0.0,0.0,213.0,63.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.62,77.0,77.0,77.0,63.0,1.0
57,MDAnalysis/coordinates/base.py,b946c38,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,5.0,51.0,51.0,429.0,71.0,225.0,73.0,152.0,140.0,0.0,0.0,213.0,63.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.62,77.0,77.0,77.0,63.0,0.0
58,MDAnalysis/coordinates/PDB.py,b946c38,1.0,1.0,1.0,1.0,9.0,0.0,7.0,3.0,5.0,29.0,28.0,439.0,59.0,227.0,45.0,182.0,173.0,2.0,0.0,213.0,42.0,171.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,0.76,56.0,56.0,56.0,40.0,1.0
59,MDAnalysis/topology/core.py,b946c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
60,MDAnalysis/topology/core.py,b946c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
61,MDAnalysis/topology/PrimitivePDBParser.py,b946c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
62,MDAnalysis/topology/PrimitivePDBParser.py,b946c38,1.0,1.0,1.0,1.0,17.0,3.0,10.0,5.0,1.0,2.0,2.0,50.0,12.0,24.0,6.0,18.0,17.0,0.0,0.0,24.0,6.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.71,3.0,3.0,3.0,2.0,1.0
63,MDAnalysis/topology/core.py,b946c38,3.0,3.0,3.0,2.0,12.0,0.0,9.0,2.0,1.0,10.0,10.0,158.0,20.0,98.0,15.0,83.0,40.0,0.0,0.0,85.0,15.0,70.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,0.41,33.0,33.0,33.0,25.0,1.0
64,MDAnalysis/topology/core.py,b946c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
65,MDAnalysis/topology/core.py,b946c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
66,MDAnalysis/coordinates/PDB.py,23a1bb7,1.0,1.0,1.0,1.0,9.0,0.0,7.0,3.0,5.0,29.0,28.0,445.0,59.0,230.0,45.0,185.0,177.0,2.0,0.0,216.0,42.0,174.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,0.77,56.0,56.0,56.0,40.0,0.0
67,MDAnalysis/topology/core.py,23a1bb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
68,MDAnalysis/topology/core.py,23a1bb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
69,MDAnalysis/topology/PrimitivePDBParser.py,23a1bb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
70,MDAnalysis/topology/PrimitivePDBParser.py,23a1bb7,1.0,1.0,1.0,1.0,17.0,3.0,10.0,5.0,1.0,2.0,2.0,50.0,12.0,24.0,6.0,18.0,17.0,0.0,0.0,24.0,6.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.71,3.0,3.0,3.0,2.0,0.0
71,MDAnalysis/topology/core.py,23a1bb7,3.0,3.0,3.0,2.0,15.0,0.0,12.0,2.0,1.0,10.0,10.0,186.0,20.0,124.0,15.0,109.0,42.0,0.0,0.0,88.0,15.0,73.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,0.34,34.0,34.0,34.0,25.0,0.0
72,MDAnalysis/topology/core.py,23a1bb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
73,MDAnalysis/topology/core.py,23a1bb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
74,setup.py,154f362,10.0,10.0,10.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,23.0,150.0,7.0,142.0,37.0,192.0,2.0,55.0,7.0,48.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,1.0,2.0,0.25,10.0,10.0,10.0,1.0,1.0
75,setup.py,3ac43e7,10.0,10.0,10.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,23.0,150.0,7.0,142.0,37.0,192.0,2.0,55.0,7.0,48.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,1.0,2.0,0.25,10.0,10.0,10.0,1.0,0.0
76,setup.py,86cf7d9,9.0,9.0,9.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,25.0,142.0,6.0,135.0,41.0,96.0,2.0,48.0,6.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.29,9.0,9.0,9.0,1.0,0.0
