,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
39,package/MDAnalysis/coordinates/DCD.py,b4aa1dd,2.0,2.0,2.0,1.0,16.0,1.0,8.0,8.0,2.0,18.0,17.0,378.0,33.0,160.0,31.0,129.0,195.0,1.0,0.0,152.0,30.0,122.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,1.22,41.0,41.0,41.0,32.0,1.0
40,package/MDAnalysis/coordinates/TRJ.py,b4aa1dd,2.0,2.0,2.0,1.0,13.0,1.0,8.0,4.0,2.0,15.0,15.0,344.0,66.0,143.0,24.0,119.0,146.0,0.0,0.0,138.0,21.0,117.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,1.02,34.0,34.0,34.0,23.0,1.0
41,package/setup.py,b4aa1dd,7.0,7.0,7.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,23.0,130.0,7.0,122.0,46.0,48.0,2.0,41.0,7.0,34.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,2.0,0.35,7.0,7.0,7.0,1.0,1.0
42,testsuite/setup.py,b4aa1dd,7.0,7.0,7.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,23.0,130.0,7.0,122.0,46.0,48.0,2.0,41.0,7.0,34.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,2.0,0.35,7.0,7.0,7.0,1.0,1.0
43,testsuite/MDAnalysisTests/datafiles.py,b4aa1dd,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,13.0,35.0,1.0,34.0,34.0,1.0,0.0,24.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.97,1.0,1.0,1.0,1.0,1.0
44,package/setup.py,b4aa1dd,3.0,3.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,19.0,49.0,4.0,44.0,33.0,4.0,1.0,14.0,4.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.67,3.0,3.0,3.0,1.0,1.0
45,testsuite/setup.py,b4aa1dd,3.0,3.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,19.0,49.0,4.0,44.0,33.0,4.0,1.0,14.0,4.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.67,3.0,3.0,3.0,1.0,1.0
46,testsuite/MDAnalysisTests/analysis/test_encore.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
47,testsuite/MDAnalysisTests/analysis/test_encore.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
48,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
49,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
50,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
51,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
52,testsuite/MDAnalysisTests/analysis/test_encore.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
53,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,b4aa1dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
54,package/MDAnalysis/coordinates/DCD.py,fd129d6,2.0,2.0,2.0,1.0,16.0,1.0,8.0,8.0,2.0,18.0,17.0,378.0,33.0,160.0,31.0,129.0,195.0,1.0,0.0,152.0,30.0,122.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,1.22,41.0,41.0,41.0,32.0,0.0
55,package/MDAnalysis/coordinates/TRJ.py,fd129d6,2.0,2.0,2.0,1.0,13.0,1.0,8.0,4.0,2.0,15.0,15.0,344.0,66.0,143.0,24.0,119.0,146.0,0.0,0.0,138.0,21.0,117.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,1.02,34.0,34.0,34.0,23.0,0.0
56,package/setup.py,fd129d6,7.0,7.0,7.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,23.0,130.0,7.0,122.0,46.0,48.0,2.0,41.0,7.0,34.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,2.0,0.35,7.0,7.0,7.0,1.0,0.0
57,testsuite/setup.py,fd129d6,7.0,7.0,7.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,23.0,130.0,7.0,122.0,46.0,48.0,2.0,41.0,7.0,34.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,2.0,0.35,7.0,7.0,7.0,1.0,0.0
58,testsuite/MDAnalysisTests/analysis/test_base.py,fd129d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
59,testsuite/MDAnalysisTests/coordinates/base.py,fd129d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
60,testsuite/MDAnalysisTests/datafiles.py,fd129d6,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,13.0,35.0,1.0,34.0,34.0,1.0,0.0,24.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.97,1.0,1.0,1.0,1.0,0.0
61,package/setup.py,fd129d6,3.0,3.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,19.0,49.0,4.0,44.0,33.0,4.0,1.0,14.0,4.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.67,3.0,3.0,3.0,1.0,0.0
62,testsuite/setup.py,fd129d6,3.0,3.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,19.0,49.0,4.0,44.0,33.0,4.0,1.0,14.0,4.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.67,3.0,3.0,3.0,1.0,0.0
63,testsuite/MDAnalysisTests/analysis/test_encore.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
64,testsuite/MDAnalysisTests/analysis/test_encore.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
65,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
66,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
67,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
68,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
69,testsuite/MDAnalysisTests/analysis/test_encore.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
70,testsuite/MDAnalysisTests/analysis/test_nuclinfo.py,fd129d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
71,package/MDAnalysis/auxiliary/base.py,a952501,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,5.0,65.0,65.0,738.0,132.0,327.0,94.0,233.0,293.0,0.0,0.0,307.0,79.0,228.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.90,113.0,113.0,113.0,95.0,1.0
72,package/MDAnalysis/coordinates/base.py,a952501,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,5.0,65.0,65.0,738.0,132.0,327.0,94.0,233.0,293.0,0.0,0.0,307.0,79.0,228.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.90,113.0,113.0,113.0,95.0,1.0
73,package/MDAnalysis/auxiliary/base.py,189df68,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,5.0,65.0,65.0,738.0,132.0,327.0,94.0,233.0,293.0,0.0,0.0,307.0,79.0,228.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.90,113.0,113.0,113.0,95.0,0.0
74,package/MDAnalysis/coordinates/base.py,189df68,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,5.0,65.0,65.0,738.0,132.0,327.0,94.0,233.0,293.0,0.0,0.0,307.0,79.0,228.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,3.0,0.90,113.0,113.0,113.0,95.0,0.0
75,testsuite/MDAnalysisTests/utils/test_imports.py,94faa8c,3.0,3.0,3.0,3.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,57.0,6.0,28.0,9.0,19.0,23.0,0.0,0.0,23.0,7.0,16.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,0.82,9.0,9.0,9.0,9.0,1.0
