,Document Title,Abstract,time,label
59,93b0d6ae4,Expand unit tests for load balancer  and fix minimum domain size tolerance,1539141130.335204,1
60,6b27e2c39,Fix multiple type tree build bugs  and refactor data structures,1539141128.095193,1
61,974ecc9ff,fix sphere-plane-plane intersections,1539141124.522554,1
62,ea0d69b93,limit random shift in small boxes and fix depletants criteria,1539141123.064565,1
63,67bd669b6,fix invalid bond forces when there are many bond types,1539141121.086098,1
64,6c1cbbdaf,Merged in mphoward/hoomd-blue/fix-integrate-enable (pull request #310),1539141119.669565,1
65,5c8930c95,Merge branch 'fix-saru' into mpcd-saru,1539141118.315528,1
66,63a2245dd,Merged in mphoward/hoomd-blue/fix-mpcd-at-kT (pull request #484),1539141116.532729,1
67,9c180a3ae,Merged in mphoward/hoomd-blue/fix-mpcd-compile (pull request #332),1539141115.185678,1
68,33497c954,Merged in mphoward/hoomd-blue/fix-nlist-tree (pull request #444),1539141106.9919071,1
69,6cada05c6,Merged in mphoward/hoomd-blue/fix-lb-migrate (pull request #406),1539141105.668732,1
70,abb63284d,Merged in mphoward/hoomd-blue/fix-wall-force-shifted-lj (pull request #438),1539141103.4587,1
71,c33922628,Merged in LudwigSchneider/hoomd-blue/plugin-fix (pull request #152),1539141098.960834,1
72,b008f7cdb,Merged in mphoward/hoomd-blue/fix-dump-xml (pull request #388),1539141097.755511,1
73,2c16c4a6b,Merged in mphoward/hoomd-blue/fix-mpcd-compile (pull request #335),1539141096.496116,1
74,d828f7230,Merged in mphoward/hoomd-blue/fix-bvh-2d (pull request #470),1539141095.0387619,1
75,379913264,Merged in mphoward/hoomd-blue/fix-saru (pull request #359),1539141093.0982099,1
76,8f7392d58,Fix hoomd.dump.getar namespace issue and expand its unit tests,1539141091.651753,1
77,b46c629b6,fix unit test failure on GPU and add debug statements,1539141084.740021,1
78,362f0a777,Fix GetarInitializer restoring a static quantity given a particular frame,1539141083.317195,1
79,a7cfa55b6,Merged in mphoward/hoomd-blue/fix-unicode (pull request #357),1539141081.391527,1
80,9483c0fa8,fix shared memory alignment issues with walls (at least  on Fermi),1539141077.109987,1
81,227b99643,Add rigid virial fix to the credits page,1539141075.346861,1
82,22890fd55,Fix order of Updater export statements,1539141073.952625,1
83,94d380149,Fix virial computation in anisotropic pair potentials,1539141072.566407,1
84,215fccc65,Fix molecule tag assignment and compilation in debug mode,1539141067.235934,1
85,683930874,Fix a NaN occuring when charge.pppm() is executed with uneven interpolation order,1539141050.890017,1
86,3c2dc6e36,Fix duplication of STL container data types on rank 0 for bcast,1539141049.2930071,1
87,1795396d5,Merged in fix-parallel-tests (pull request #276),1539141047.781055,1
88,2c4153d3d,Fix molecule tag assignment and compilation in debug mode,1539141046.319188,1
89,085f90b98,tentatively fix sphere cap point picking,1539141044.8549051,1
90,e3be7fbf9,fix walls exports to be able to include hoomd.h in plugins,1539141043.179283,1
91,db0d0ac0b,fix walls exports to be able to include hoomd.h in plugins,1539141041.798419,1
92,879b89dba,Fix image counters when particle positions are set through data API,1539141040.3853571,1
93,6700ff3ff,Fix nlist small box checks in 2D,1539141032.286917,1
94,f4cf2a35e,fix overlap check problem with binary mixtures of polyhedra,1539141030.1719038,1
95,5e8e97b4d,Fix MPI linker flags in example plugins,1539141027.555417,1
96,6900074f3,Fix issue where r_cut was passed to the evaluator class rather than r_cut_squared,1539141026.077192,1
97,84519a9c4,Merged in fix-boxmc-volume-move (pull request #479),1539141024.553603,1
98,18d9d6fe1,get rid of old kernel and fix problem with RNG generation,1539141015.324721,1
99,e3d60dcdf,Merged in fix-hpmc-restore-state (pull request #437),1539141005.768009,1
100,0f2bdc5ed,Fix snapshot data objects in long unit tests,1539141004.3430722,1
101,1e11c211d,fix argument when IR file is provided,1539141002.3012311,1
102,e3ddc449f,Fix ghost layer width <-> box size checking,1539141001.006531,1
103,27ca19c5e,tentatively fix docs and move nthread set API to option.py,1539140999.4761631,1
104,fd51a8af9,Fix image list for tree neighbor lists in 2d,1539140998.07854,1
105,a5a7beb3e,Fix potential problem where neighbor list could be built unnecessarily,1539140996.689319,1
106,689a100bf,fix for ExternalField derived modules previously using multiple inheritance,1539140995.402401,1
107,a0f27a84b,Fix a problem were bond forces are computed incorrectly,1539140994.071847,1
108,16d4192c6,Fix errors when running after a metadata dump.,1539140992.523205,1
109,ff213f115,Merged in multiple-nvt-alternate-fix (pull request #286),1539140985.48585,1
110,7ecba94c4,Fix period behavior of collision method when it is toggled on/off,1539140984.061457,1
111,dc18d24eb,fix hang in polyhedron overlap check and extend shape paramters,1539140982.708655,1
112,8e560405a,fix replicate() when particles have large image flags,1539140981.3495471,1
113,8c3361818,fix AABB query in update.muvt(),1539140979.864117,1
114,6af29937a,Fix tree traversal to skip ahead in search,1539140978.529399,1
115,54f91dfa1,Fix the metadata dump tests for hpmc.,1539140974.307089,1
116,2caae9470,Merged in fix-python-abi-compatibility (pull request #441),1539140961.874749,1
117,02e56fd92,Merge branch 'maint' into meta-constrain-fix,1539140960.50963,1
118,21dac0e71,FIX: Logger clears also python callbacks if removeAll is called.,1539140958.790303,1
119,eba12596b,fix acceptance with implicit depletants and AABB search radius,1539140956.965745,1
120,77e042715,Fix snapshot initialization with balanced decomposition,1539140955.526537,1
121,cf1af87ae,Fix analyzer setup in dump.getar for python 2,1539140954.112641,1
122,348f052bd,Merge branch 'fix-parallel-tests' into validation,1539140952.385935,1
123,4a70f33db,fix implicit depletants with shapes that have a finite insphere radius,1539140950.762712,1
124,402e98118,Fix for systems with partial installs of MLK?? not sure why I see this on MacOS,1539140938.635794,1
125,b7e463efc,Fix intra-warp reduction in pair force kernels,1539140937.01043,1
126,b46306ceb,Add Python unit testing and fix a few bugs,1539140935.567151,1
127,71603c05a,fix wrong acceptance rule in implicit (new) integrator,1539140933.358174,1
128,2a6bb187e,Fix listify for unicode string types in python2,1539140932.002348,1
129,91405893c,Fix wording of change log update,1539140930.567588,1
130,9871417c1,Fix RNG generation in Langevin and BD,1539140929.452741,1
131,6d762a930,fix wrong sampling with implicit depletants,1539140928.267824,1
132,affe9be80,Merged in pybind-submodule-fix (pull request #465),1539140926.925085,1
133,0da680be2,Fix getar tests for ctest parallel,1539140924.020832,1
134,4cee4371c,Merged in fix-gcc8-warnings (pull request #486),1539140918.534575,1
135,db67ef671,Fix GPUArray scope issues in constrain.rigid() unit test,1539140916.640198,1
136,f5953a78c,Fix broken assert from snapshot API change,1539140915.376286,1
137,c3905349d,Fix incorrect sizing of head list texture bind,1539140914.025326,1
138,47c19f8f9,Fix update coeffs for force shifted lj wall potential,1539140912.764683,1
139,8ee4ce71f,Merged in fix-prep-run (pull request #363),1539140911.549934,1
140,a10798501,Merged in fix-dihedral-table (pull request #407),1539140910.35923,1
141,8c6c8c5f2,Merged in fix-default-aliasing (pull request #439),1539140909.082338,1
142,e2ba0d48d,Bump to upp11 fix-mac-builds branch.,1539140907.762207,1
143,2d17577c1,cmake: fix build with ninja instead of make,1539140906.353358,1
144,91206090e,fix acceptance rule for non-spherical shapes,1539140899.379122,1
145,25b4944fc,Fix unit tests to new syntax,1539140898.007786,1
146,fb2c9f3bb,Fix git clone link in comple docs.,1539140896.170375,1
147,17b1b2393,Fix profiling and misc setup bugs,1539140894.882955,1
148,1cc4b8f60,Fix a randomly failing npt unit test,1539140893.345398,1
149,1a5db9a69,Merged in fix-rpath-again (pull request #487),1539140891.911747,1
150,7e9bba255,Fix c++14 extension warnings,1539140890.430269,1
151,941fb3e8f,Fix LLVM make on Mac,1539140889.0597858,1
152,3c91197a8,Really fix the example plugin symlink,1539140887.832792,1
153,58e474085,Fix simplified take_snapshot API,1539140885.916763,1
154,8621cb6db,Merged in fix-wall-include2 (pull request #125),1539140879.794062,1
155,9f28eb73d,Merged in fix-rpath-3rd-time (pull request #490),1539140878.389717,1
156,8a07245f0,reorganized to remove loop reduncancy and fix access for walldata,1539140876.775239,1
157,19af10003,Fix CMakeLists for python tests,1539140874.496324,1
158,739a1e1af,fix readin double conversion,1539140871.037496,1
159,93719a855,Fix python abi compatibility,1539140868.985572,1
160,035ef3893,Merged in meta-constrain-fix (pull request #396),1539140867.667416,1
161,fcf2fc984,Fix performance of initializing pair.slj() in MPI,1539140866.169801,1
162,2878f9ae0,Fix failing unit tests for new Mie potential,1539140864.669239,1
163,82f7f8cb2,Fix merge conflict from per-type MPI branch,1539140858.2871392,1
164,98bcd1a94,fix overlap checks for trees with only one level,1539140856.5517,1
165,e761ee5cd,Merged in fix-pppm-pressure (pull request #290),1539140854.998045,1
166,6bc86336e,untested fix of group GPU code,1539140851.153464,1
167,9d7a31866,fix potential energy computation with constrain.rigid() and MPI,1539140849.773283,1
168,846a220a8,Fix std::map use with TBB,1539140845.7785358,1
169,0ea8e3acb,fix profiler overflow in charge.pppm,1539140844.665099,1
170,36abcff53,Fix invalid profiling in MPI PPPM on CPU,1539140843.160585,1
171,9457ca3ce,fix update of angular degrees of freedom in BD,1539140834.612632,1
172,16493ed88,Fix broken python copy targets,1539140832.78822,1
173,a4cc402bf,Fix potential problem in Messenger related to MPI window,1539140831.326875,1
174,139a41600,fix potential energy computation with constrain.rigid() and MPI,1539140829.905692,1
175,add426eaa,Fix segfault when profiling base class PPPM,1539140828.641866,1
176,f110fc31b,Fix incorrect data type for nlist gpu binned shmem,1539140827.3230731,1
177,4c7d15ce4,fix boundary conditions for overlap checks,1539140825.525627,1
178,819d493e3,fix boundary condition rejection,1539140823.656892,1
179,2539ab612,fix more potential ENABLE_MPI=OFF errors,1539140822.346552,1
180,9acc6999e,fix tersoff potential on compute <=3.0,1539140820.6138961,1
181,de61b7114,fix potential and add unit test,1539140809.341975,1
182,c2c633386,fix installation location for hpmc library,1539140807.9689698,1
183,1cbf0dedb,fix sphere cap picking,1539140805.8552132,1
184,88d63137d,fix mpi ghost width signal,1539140804.6329222,1
185,0c32643ba,Fix sporadic segfault/illegal memory access in CellList(GPU),1539140803.357614,1
186,53e9a2956,Fix sporadic segfault/illegal memory access in CellList(GPU),1539140801.7257562,1
187,3e67d8169,fix wrong body counting in force composite,1539140800.1394892,1
188,da6ecc4e1,Fix type add for anisotropic pairs,1539140796.6205618,1
189,7cae6534c,Fix hang in influence function kernel,1539140788.978967,1
190,b4e542be6,Fix order of bonds in BondedGroupData<>::takeSnapshot(),1539140787.557931,1
191,30d5a59b1,Fix segfault due to incorrect handling of PBC with order > 3,1539140785.953501,1
192,ef735b831,fix incorrect STL map usage,1539140781.471503,1
193,5218d928c,fix proxy access to sphere_union shape,1539140779.6744199,1
194,eb71c46e5,Fix NaN issues for wall computes,1539140772.736368,1
195,debe33c55,Fix broken --gpu=# command line option,1539140771.226069,1
196,29eff102b,Fix metadata access in dcd dump writer.,1539140765.633799,1
197,0c37844b7,fix non-TBB build's unit test,1539140763.7149599,1
198,72defc5f3,Fix corrupt metadata in MPI runs,1539130849.591816,1
199,2cc167b95,Call parent method explicitly and fix status line,1539130847.719216,1
200,d49d7e8c7,Merged in fix-gsd-shape (pull request #432),1539130842.1142051,1
201,bd5efeb8a,Merged in fix-linking (pull request #472),1539130841.316809,1
202,bfb5e8586,Merged in fix-plugins (pull request #281),1539130840.453487,1
203,982b64034,Fix metadata issues with python 2.7,1539130839.4118369,1
204,93065adad,Fix style issues in BondedGroupData,1539130838.42359,1
205,70604aead,first attempt to fix faceted sphere,1539130837.666504,1
206,05162cdaf,Fix up hoomd.dem.utils docstrings,1539130836.645147,1
207,1b8dbe645,Fix module path search,1539130835.938431,1
208,debb6def8,Fix ghost layer/r_buff handling with rigid bodies,1539130833.1194901,1
209,ab4c74155,Fix local rank detection with --mode=gpu,1539130831.765607,1
210,61e3bf36e,fix TBB/clang incompatibility and add ENABLE_TBB cmake option,1539130830.8067448,1
211,f638b870d,Fix non-MPI coverage box in CellList,1539130829.887697,1
212,b449ca3e0,fix RNG generation for particle pairs with patches,1539130829.1036339,1
213,bb7862909,Fix kinetic energy logging in MPI,1539130828.256762,1
214,f5c4cc592,Fix kinetic energy logging in MPI,1539130827.501539,1
215,e71b894a4,Fix corrupt metadata in MPI runs,1539130826.661638,1
216,b61b307f2,Fix error where NVT computed thermo data on the wrong step,1539130825.444601,1
217,8537321d1,fix a problem where MPI simulations with rigid bodies fail,1539130824.340061,1
218,5555af561,fix MPI simulations with zero particles on a rank,1539130819.4431472,1
219,4862e638e,Fix incorrect charge assignment in test.,1539130818.229441,1
220,d03db5a75,fix runs where there are zero ptls on one rank,1539130815.911654,1
221,cfd758d5f,Fix 2.1.8 release date in change log,1539130814.394264,1
222,80fd210d7,Fix crash in CPU MPI simulations,1539130813.48918,1
223,3b63a6df6,tentatively fix race condition with TBB and patches,1539130812.419293,1
224,2e1a808af,Fix handling of external field on GPU,1539130805.876214,1
225,efb046fea,missed change in base module fix,1539130804.8022,1
226,200a61c2f,Fix crash in MPI/constraint simulations,1539130798.402793,1
227,ee68c2e6c,fix acceptance criteria for non-spherical shapes,1539130797.637032,1
228,de9ef5592,Fix rank check in non-MPI builds,1539130796.82064,1
229,6cfcde3b6,Fix single precision builds,1539130796.060627,1
230,3b15d6944,Fix leftover conflict from earlier merge,1539130795.298847,1
231,7f1ab9d65,Fix illegal memory access in constraint communicatoin,1539130794.124318,1
232,950b70dc6,Fix illegal memory access in constraint communicatoin,1539130793.300473,1
233,99934d735,fix swap acceptance in small boxes,1539130792.3103821,1
234,4ef29a112,Merged in angleA-fix (pull request #136),1539130788.383265,1
235,7ba41bc34,Fix MPI unit tests.,1539130786.7548358,1
236,c58429633,Fix CellListGPU constructor in non-MPI builds,1539130784.292202,1
237,889d777df,Fix non-MPI builds,1539130783.012082,1
238,d78761f90,Fix: Call to getNRanks() failed on non-mpi builds.,1539130779.7664108,1
239,8ddfc3358,fix boxmc acceptance criteria,1539130778.671509,1
240,79ecfa63d,fix is inside shape test,1539130777.680418,1
241,2a0a6f811,temporary fix for list of tuples in make_verts functions,1539130776.548553,1
242,1f0e4e283,fix emit_accum lamda functions for ghost layer widths,1539130774.851615,1
243,0bcc4024e,fix accidental change from merge,1539130773.671094,1
244,8c5168d76,Fix communication of off rank particles for corners,1539130772.530453,1
245,384a31890,fix another problem with ghost layer handling,1539130771.34551,1
246,c25c7cd48,Fix C++11 support in nvcc when using clang,1539130767.327676,1
247,9418e26ad,Fix particle migration and ghost errors,1539130759.747227,1
248,63dbab2f5,Fix shared (i j) prefix length,1539130758.7233331,1
249,f8f58a745,Fix COPY_HEADERS cmake in dem module,1539130757.584832,1
250,930ba4d70,Fix remaining tests,1539130756.66732,1
251,815bee403,Fix name of memcheck/racecheck tests,1539130755.362891,1
252,616e3ad7d,fix self-energy,1539130754.354718,1
253,990023c04,Fix multiple declaration,1539130753.34987,1
254,786c94472,Fix logic to re-allocate exclusions upon particle addition,1539130751.331738,1
255,931bb5e2c,Fix uninitialized value in CachedAllocator,1539130744.976019,1
256,93cb0e0b3,Fix CPU build,1539130742.0919518,1
257,068745c2a,fix sign in acceptance probability,1539130736.602942,1
258,9f9f0ddc1,Fix debug mode assertion,1539130735.276618,1
259,ecddc15d7,fix direction of rij separation vector,1539130733.793481,1
260,815971476,Fix debug mode,1539130732.147245,1
261,235d5423a,Fix dumb mistake  fdivr is no scalar3,1539130730.225826,1
262,94e06bf94,fix sign in exclusions,1539130723.680916,1
263,6c7d35619,fix a wrong constant,1539130721.457018,1
264,b9138ab8f,fix numerical stability of FIRE minimizer,1539130719.314719,1
265,bd1aa4ac1,Fix ambiguous namespace for SharedSignal,1539130714.469291,1
266,a89f3d11b,Fix ambiguous namespace for SharedSignal,1539130713.3466089,1
267,6013d3ca8,Fix unions for double,1539130712.337042,1
268,dc2310f8f,fix bond addition probability,1539130711.311483,1
269,a68ec31ce,Fix exec_conf cache regression,1539130710.236983,1
270,7671c9427,Fix illegal memory access in PPPM,1539130709.139152,1
271,90b25091a,fix MPI log value,1539130701.80771,1
272,6eb0d800a,fix cmake version problem,1539130700.927317,1
273,20f8ff12f,fix updater box,1539130699.85253,1
274,96565406a,Fix exception handling syntax,1539130698.906197,1
275,7ee74f73e,Fix variance of Maxwell-Boltzmann distribution,1539130698.030933,1
276,48c54d1a5,Fix segfault in NeighborList when adding particles,1539130697.30472,1
277,f2f6ef877,Fix uninitialized value in Communicator,1539130696.498271,1
278,9360dd12f,Fix test for MPI execution,1539130695.726414,1
279,bb57f5f1a,Fix crash in MPI/constraint simulations,1539130694.721981,1
280,33f9979ba,Fix a seg fault when ENABLE_MPI_CUDA is ON,1539130690.736655,1
281,68f6dc9df,fix insertion position,1539130689.792217,1
282,d49f1790e,Fix headers for dpd gpu potential,1539130688.193046,1
283,13deb6cfd,Fix potential seg fault,1539130687.100684,1
284,718dde2c8,fix failing HPMC unit test,1539130686.1201289,1
285,4c751f961,fix communication of Boltzmann factor,1539130685.322229,1
286,8b500d169,fix handling of cut-offs,1539130684.578357,1
287,6f3d4997b,Fix invalid syntax,1539130683.480983,1
288,80e3d5194,Fix autotuner<->tune.r_buff() interop,1539130682.6716359,1
289,123dee272,Really fix tune.r_buff() now,1539130681.709767,1
290,c473e9724,Fix bond_coeff syntax in example script,1539130659.5666358,1
291,1c44a2b33,fix sphere fitting,1539130658.287083,1
292,59424cbbe,Fix DPD in multi-GPU simulations,1539130657.350086,1
293,84bc80a71,Fix computeEnergyBetweenSets MPI bugs,1539130656.52667,1
294,81721ca01,fix cluster criterion,1539130655.455406,1
295,637a17203,fix rel tolerance criterion,1539130654.476768,1
296,eb45ff499,fix shared memory alignment issues,1539130653.546358,1
297,f32562a5c,fix sphere union parameters,1539130652.502391,1
298,68555d1d8,fix clusters export,1539130651.2635698,1
299,b638866a0,Fix group.rigid() with MPI,1539130649.533544,1
300,4853eab43,Fix muvT implicit accceptance criterion,1539130646.117564,1
301,c3a3a7f1b,fix wrapping around boundary conditions,1539130642.990391,1
302,9e1cacc70,Fix potential segfault in CommunicatorGridGPU,1539130641.6104472,1
303,c8a021108,fix failing builds and silently skip bcast without MPI,1539130640.253721,1
304,412385ec4,fix merge conflicts on maint,1539130636.69695,1
305,7a5a8c9de,fix initialization of pair.ewald(),1539130635.6127439,1
306,c03f4f034,Fix blue waters module suggestions,1539130634.695673,1
307,f7de4f14d,fix base class in export of ForceDistanceConstraintGPU,1539130633.641599,1
308,fe93729f7,Fix compile errors in --std=c++11 builds,1539130631.10028,1
309,047006457,small doc fix,1539130629.704466,1
310,5d5915655,fix compile with boost 1.60,1539130628.395971,1
311,113a7593e,Fix multi-stage communication,1539130627.614146,1
312,fc3f5c297,Fix failing doc build,1539130626.58756,1
313,bd6d32d80,fix the creation of the shape parameters for convexpolyhedra,1539130625.58177,1
314,7a012c36d,Fix whitespace problem,1539130624.712356,1
315,4c04773c8,Fix replication of rigid bodies,1539130623.93194,1
316,cece59828,fix problem with boundary conditions,1539130623.116111,1
317,cb4289a69,Fix JIT RPATH,1539130619.768292,1
318,1a48b8a86,Fix some of the MPI errors,1539130618.829231,1
319,f6ecbe890,Fix errors when compiling without MPI,1539130617.926582,1
320,7c527f486,Fix failing MPI tests,1539130616.9923449,1
321,ccd872847,Fix builds with MPI disabled,1539130615.949329,1
322,19cd405ee,fix problem with MPI,1539130614.9876401,1
323,183689172,fix problem with MPI,1539130614.086212,1
324,766ace098,Fix failing unit tests,1539130613.195967,1
325,767641a47,Fix failing unit tests,1539130612.3923519,1
326,77a89f741,fix compilation without MPI,1539130611.2580311,1
327,952068dad,tentatively fix segfault with MPI,1539130608.924017,1
328,82e3a3609,Fix compile errors with MPI off and CUDA on,1539130607.8593109,1
329,3e58aa351,Fix calculation of central particle torque,1539130606.86078,1
330,5bca0ce80,tentatively fix logic for triggering migrate,1539130605.787924,1
331,d4d2fd0f9,fix performance issue (doh!),1539130604.713413,1
332,1bb41ded9,fix unspecified launch failure,1539130603.836267,1
333,5be3c9c0a,fix alignment issue,1539130602.9184618,1
334,4224f7189,fix handling of image flags,1539130601.897316,1
335,9e86e9ebe,Fix test_special_pair_coulomb_value with correct values for comparison,1539130600.779701,1
336,623b9d12e,fix conflict from revert,1539130599.752198,1
337,9aeb0d67f,fix merge conflicts,1539130596.6005142,1
338,898004bdb,fix merge conflict,1539130595.642962,1
339,01c88113f,fix merge conflict,1539130594.617686,1
340,5d40fb45b,fix merge conflict,1539130593.578287,1
341,21829d50a,fix some uninitialized values,1539130592.626188,1
342,7e1c8069c,fix a counting problem with patch energy,1539130591.771334,1
343,478389ac1,Fix box edge rounding issue.,1539130590.762775,1
344,e1bd386ab,fix segfault when moving particles,1539130589.795445,1
345,eadb7e419,Fix initialization of groups in MPI,1539130588.850566,1
346,3ec55d729,Fix a segfault when particle positions are nan,1539130587.882647,1
347,8c8ceeb68,Fix initialization with 0 particles in a domain,1539130583.9068198,1
348,b3f18d077,fix multi-gpu segfault,1539130583.0022619,1
349,bfe58ea02,tentatively fix LLVM compilation on flux,1539130582.012633,1
350,2c553a94c,Fix NPH unit test failure,1539130581.112012,1
351,337c5dff6,Fix re-initialization of bonded groups,1539130580.2576609,1
352,0fe1c4495,Fix angle and dihedral test initialization,1539130579.368748,1
353,e5fb4f52f,Fix segfault when particles are deleted,1539130578.440526,1
354,de6f2ab66,trying to fix validation test,1539130577.544594,1
355,679baa16c,fix validation test,1539130576.632844,1
356,75a11113f,Fix test_meta script test,1539130575.639894,1
357,9e9f7af69,fix overlap check,1539130571.890898,1
358,1e06e4fb7,+fix missing parameters in md.pair.lj1208() call +fix missing factor of 0.5 (half of the energy assigned to each particle),1539130570.661644,1
359,34222eff1,GPU fix for insphere radius,1539130569.15944,1
360,938f3726b,fix particle out of box error if particles are initialized on the boundary in MPI,1539130568.176204,1
361,9c3e82341,fix particle out of box error if particles are initialized on the boundary in MPI,1539130567.3613381,1
362,c0165c522,fix omitted data type,1539130566.490457,1
363,d0cb699bb,Fix wrong access to system.box,1539130565.408323,1
364,d8e9a660c,Fix wrong access to system.box,1539130564.584416,1
365,4db793540,Fix single precision builds,1539130563.4898698,1
366,d13481164,Fix initialization of domain decomposition,1539130562.549531,1
367,538f65cf6,Fix execution on CUDA < 7.5,1539130557.895444,1
368,cba9570e3,fix array access mode,1539130556.903109,1
369,ffc19f669,Fix long tests,1539130555.622935,1
370,1b2fe0c0a,Merged in bug-fix-in-md.update.constraint_ellipsoid-CUDA-flag (pull request #191),1539130554.514487,1
371,fc0b4cc6b,Fix erroneously deleted lines of code,1539130553.255875,1
372,1fe490c9a,Fix failing messenger test,1539130551.77233,1
373,1e980660a,Fix failing test_sphinx test,1539130551.0265212,1
374,1f886a649,Fix bug (Issue #246) incorrect value for r_cutsq passed. Add unit test.,1539130550.041112,1
375,7aa13fb21,also fix bus error with implicit depletants,1539130549.127892,1
376,f938d11be,Fix failing test in single precision,1539130547.736894,1
377,b7d7d77ec,fix small problem,1539130538.933366,1
378,d23607169,Fix system.replicate() with constraints,1539130537.607702,1
379,88f585728,Fix default angleA type name,1539130528.27932,1
