hash,time,message,keyword_buggy,human_buggy,fastread_buggy
6476b8e0,2013-04-11 16:29:39,Removed stray import,0,,0
e1c39302,2013-04-11 16:39:22,Refactored PathAttribute to PathAttributePair Refactored AbstractPathAttribute to PathAttributePairImplementation,0,,0
ffb5e30b,2013-04-11 16:48:59,Fixed LocalJobExecutor to correctly set done. Fixed SandboxedLocalJobIT to delete files after test.,1,,1
fad4caf8,2013-04-11 17:05:00,Added getCWDFileSystem and getHomeFileSystem.,0,,0
825dbf37,2013-04-11 17:08:13,implemented attribute streams,0,,0
21621f43,2013-04-11 17:11:00,Added hashcode and equals to RelativePath.,0,,0
f602bfb7,2013-04-11 17:36:22,Added getLocalScheduler()  and changed local implementation accordingly.,0,,0
78e67a7d,2013-04-11 17:53:13,Renamed adaptor to gridengine QstatOutputParser now reads most qstat files Added a test dir to the gridengine adaptor Added a bunch of tests for the QstatOutputParser,0,,0
0674bf81,2013-04-11 17:55:41,Added QueueStatus + the needed getters in Jobs.,0,,0
6592ad1f,2013-04-11 17:56:17,deleted debug file  ignore dist,0,,0
d4f8e9c9,2013-04-11 17:58:52,deleted debug file  ignore dist,0,,0
10406415,2013-04-11 17:59:16,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,0,,0
ded96833,2013-04-11 17:59:48,Fixed double close in ssh inputstream,1,,1
49e6832c,2013-04-11 18:11:17,Added SeekableByteStream to local adaptor.,0,,0
f1466af5,2013-04-11 18:38:14,Add unit test for RelativePath.,0,,0
2168037c,2013-04-11 18:43:18,Added QueueStatusImplementation + local implementation.,0,,0
3993e79a,2013-04-11 18:45:44,Added missing file.,0,,0
f3634cb6,2013-04-11 19:02:19,Started writing test for OctopusProperties.,0,,0
abef4d12,2013-04-11 19:03:12,Converted JobDescription to class (from interface).,0,,0
2fd7d266,2013-04-11 19:09:07,Merge remote-tracking branch 'origin/develop' into feature/testOctopusProperties,0,,0
1fe71797,2013-04-11 19:13:12,Implemented ssh output streams.,0,,0
dedd24af,2013-04-11 19:13:29,Fixed RelativePathTest,1,,1
f787fdcd,2013-04-11 19:17:57,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
7c56cee3,2013-04-11 22:51:24,Added a QueueStatusImplementation to the jobs engine package. Fixed gridengine adaptor build script. Finished all the gridengine adaptor queue info commands. Also throw a OctopusIOException to the getQueueStatus functions in Jobs.,1,,1
443a4fbc,2013-04-11 22:54:26,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,0,,0
62331ff7,2013-04-11 23:05:46,implemented copy,0,,0
470907dd,2013-04-11 23:06:48,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
9dbc1366,2013-04-11 23:12:58,small fix to accomodate change to api,1,,1
4858a5d2,2013-04-11 23:22:37,code cleanup,0,,0
d8bb4450,2013-04-12 00:34:58,Merge pull request #21 from NLeSC/feature/sge-adaptor,0,,1
f41ee5d4,2013-04-12 00:35:14,Merge pull request #22 from NLeSC/feature/ssh-adaptor-3,0,,0
d8426249,2013-04-12 02:34:35,Merge pull request #23 from NLeSC/feature/testOctopusProperties,0,,1
ab5eb25c,2013-04-12 02:34:46,Merge pull request #24 from NLeSC/feature/ssh-adaptor-3,0,,1
76204c49,2013-04-12 02:50:35,Merge pull request #25 from NLeSC/feature/ssh-adaptor-3,0,,1
cd5ca632,2013-04-12 02:59:30,Merge pull request #26 from NLeSC/feature/ssh-adaptor-3,0,,1
d6730867,2013-04-12 08:05:17,Merge pull request #27 from NLeSC/feature/SandboxedLocalJobIT,0,,1
f936b513,2013-04-12 08:05:50,Merge pull request #29 from NLeSC/feature/ssh-adaptor-3,0,,1
355c4771,2013-04-12 09:42:51,Merge pull request #30 from NLeSC/feature/generic_filetest,0,,1
6d6ba2d9,2013-04-12 09:47:59,Merge pull request #31 from NLeSC/feature/ssh-adaptor-3,0,,1
654fb402,2013-04-12 09:58:12,Merge pull request #32 from NLeSC/feature/sge-adaptor,0,,1
9fa1fda4,2013-04-12 10:25:21,Replace OctopusRuntimeException with UnsupportedOperationException  because some methods immutable object are unsupported.,0,,0
446be5fd,2013-04-12 10:48:25,Add test for getLongProperty  getShortProperty  getDoubleProperty  getFloatProperty .,0,,0
cb69f7dd,2013-04-12 10:51:46,cleanup of ssh adaptor: fileSystemImpl is not subclassed anymore,0,,0
16414473,2013-04-12 10:52:32,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
459952af,2013-04-12 10:53:32,Merge remote-tracking branch 'origin/develop' into feature/testOctopusProperties,0,,0
81958de6,2013-04-12 10:59:26,Merge pull request #34 from NLeSC/feature/recursiveCopyAndDelete,0,,1
c7a71808,2013-04-12 10:59:40,Merge pull request #33 from NLeSC/feature/ssh-adaptor-3,0,,0
4b6b34b3,2013-04-12 11:01:38,Merge pull request #35 from NLeSC/feature/ssh-adaptor-3,0,,1
d1fa6609,2013-04-12 11:19:37,Merge pull request #36 from NLeSC/feature/generic_filetest,0,,1
55f8d73a,2013-04-12 11:19:50,Merge pull request #37 from NLeSC/feature/ge-job-exitcode,0,,1
743dded2,2013-04-12 11:25:22,Throw more specific exceptions  set properties for known_hosts and strict host key checking.,0,,0
765a4a50,2013-04-12 11:48:40,Added new exceptions,0,,0
04d261ec,2013-04-12 11:49:32,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
d5cafcf8,2013-04-12 11:56:17,added exceptions,0,,0
2d8dccb5,2013-04-12 11:57:14,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
849746c7,2013-04-12 12:20:13,Added Javadoc to part of the public API.,0,,0
b0652d3f,2013-04-12 12:21:57,Added job submission to GridEngine adaptor,0,,0
a16ceaf3,2013-04-12 12:25:49,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,0,,0
e14a297c,2013-04-12 12:31:39,Added OctopusIOException to all calls in Jobs,0,,0
9819248b,2013-04-12 12:32:01,working on ssh jobs,0,,0
3642a20d,2013-04-12 12:32:56,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
a1e47eb7,2013-04-12 12:43:20,Merge branch 'develop' into feature/sge-adaptor,0,,0
1b2f6297,2013-04-12 13:12:15,JavaDoc of Files should be complete.,0,,0
120602bd,2013-04-12 13:29:39,Fixed copy without copy options  implemented move  fixed bug in dir streams.,1,,1
dd5ed1a9,2013-04-12 13:32:21,Fixed bug in directoryStream,1,,1
0e8253e4,2013-04-12 13:52:28,JavaDoc for Jobs should be complete.,0,,0
8ae7baa4,2013-04-12 13:54:50,Fixed dir stream,1,,1
20804087,2013-04-12 14:05:27,Fixed javadoc of getJobs,1,,1
5b5b21e0,2013-04-12 14:22:37,finished (very basic) grid adaptor,0,,0
deb65cf9,2013-04-12 14:23:44,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,0,,0
ec8a94c6,2013-04-12 14:30:18,Refactored AdaptorInfo to AdaptorStatus,0,,0
1f0fbc89,2013-04-12 14:38:15,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,0,,0
d3f68ec4,2013-04-12 14:48:12,Fixed JavaDoc of JobDescription,1,,1
7dc59efe,2013-04-12 14:52:02,Removed exception for newScheduler,0,,0
e9d5c579,2013-04-12 15:18:31,Added JavaDoc to jobs package. Should be reasonably complete.,0,,0
9bf826be,2013-04-12 15:20:09,fixed createOutputStream for Piter,1,,1
aa55f875,2013-04-12 15:22:43,Fixed bug in pathAttributeStream,1,,1
413ea89a,2013-04-12 15:31:05,Use sandbox in test.,0,,0
832eccd4,2013-04-12 15:46:12,Fixed nasty . and .. bug,1,,1
e43340ad,2013-04-12 15:46:31,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,0,,0
5e7fbc8e,2013-04-12 16:04:44,Added Javadoc to files package (not complete).,0,,0
4b089994,2013-04-12 16:11:48,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,0,,0
ed70de95,2013-04-12 16:23:50,New Generic File Integration Test. Tests basic FileSystem manipulations.,0,,0
6a61610f,2013-04-12 16:36:30,Structure of ssh job adaptor is now ok.,0,,0
8ee93dda,2013-04-12 16:37:20,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
9c21335d,2013-04-12 16:38:27,Fixed compiler error due to interface change.,1,,1
f71425e0,2013-04-12 17:04:56,Added JavaDoc to most of files package. Some issues left.,0,,0
735ca393,2013-04-12 17:05:43,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,0,,0
17e4ab15,2013-04-12 17:08:40,Fixed small issue in GridEngineJobs,1,,1
b5c75dd9,2013-04-12 17:19:52,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,0,,0
e99d66ee,2013-04-12 17:49:36,Added hasDetachedJobs and hasLocalStandardStreams to Scheduler.,0,,0
d1c7cfef,2013-04-12 18:03:37,Added AbsolutePathIterator,0,,0
3e6fd346,2013-04-12 18:15:10,Fixed RelativePath iterator.,1,,1
9f5f66a6,2013-04-12 18:21:46,First complete version of ssh jobs,0,,0
71131758,2013-04-12 18:34:58,Added resolve root path.,0,,0
080e7c9e,2013-04-12 18:36:43,Added javadoc to certificates.,0,,0
1c075b5b,2013-04-12 18:38:31,Fixed Scheduler close for local adaptor.,1,,1
7c52e4b2,2013-04-12 18:46:41,working on ssh jobs.,0,,0
d0962beb,2013-04-12 18:51:32,Throw a detailed Exception if possible.,0,,0
0f951fcd,2013-04-12 18:54:56,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,0,,0
5d3d49b9,2013-04-12 19:13:25,Refactoring txt parsing into seperate class,0,,0
23b58592,2013-04-12 19:24:01,Implemented recursiveCopy and recursiveDelete.,0,,0
f37e46e7,2013-04-12 19:29:58,Fixed octopus properties unit tests.,1,,1
15511b21,2013-04-12 19:44:43,First working ssh job adaptor,0,,0
9fe6921d,2013-04-12 19:45:26,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,0,,0
a2da75c6,2013-04-12 19:46:28,First working ssh job scheduler.,0,,0
69c1f77a,2013-04-12 19:47:07,Added tests for recursiveCopy with file already exists errors.,1,,0
99854d0b,2013-04-12 19:52:17,Merge remote-tracking branch 'origin/develop' into feature/recursiveCopyAndDelete,0,,0
be4f5d52,2013-04-12 20:00:30,fixed import,1,,0
