hash,time,message,keyword_buggy,human_buggy,fastread_buggy
3568b064,2017-09-12 11:42:11,Fixed local util test,1,,1
ff51a67a,2017-09-12 12:25:31,Fixed javadoc errors,1,,0
b95bde6d,2017-09-12 12:48:49,Fixed travis config for livetests on mac,1,,0
dc6772c4,2017-09-12 13:08:08,Fixed typo in travis config for livetests on mac,1,,0
9f2a07ab,2017-09-12 13:30:00,Changed travis config for livetests on mac,0,,0
445e8dc9,2017-09-12 13:44:08,Changed travis config for livetests on mac,0,,0
13ddeebb,2017-09-12 14:09:32,Changed appveyor config for livetests on windows,0,,0
f7303f50,2017-09-12 15:16:03,Changed appveyor config for livetests on windows,0,,0
c41b84bb,2017-09-12 16:00:26,Changed appveyor config for livetests on windows,0,,0
71f6dfa4,2017-09-12 16:07:36,Changed appveyor config for livetests on windows,0,,0
d3dd0035,2017-09-12 16:17:59,Changed appveyor config for livetests on windows,0,,0
697e0426,2017-09-12 17:16:19,Changed appveyor config for livetests on windows,0,,0
bdbffccf,2017-09-13 10:23:25,Recovered LiveTest config from other branch. Contains fixes needed for windows.,1,,1
b40109e1,2017-09-13 11:15:03,Fixed compile errors (caused by verion differences),1,,1
4a988b56,2017-09-13 11:50:12,Next attempt to fix both windows AND mac livetests,1,,1
8bd66972,2017-09-13 12:42:08,Update appveyor config to set workdir for windows livetests,0,,0
3b1359d4,2017-09-13 12:56:19,Update appveyor config to set workdir for windows livetests,0,,0
b91ea5d6,2017-09-13 13:21:28,Changed codecov command on windows,0,,0
8f86b34a,2017-09-13 13:36:42,Changed codecov command on windows,0,,0
bf9d4024,2017-09-13 13:51:12,Changed codecov command on windows,0,,0
83dc7564,2017-09-13 13:57:41,Changed codecov command on windows,0,,0
5a92cb3c,2017-09-13 14:32:10,Changed codecov command on windows,0,,0
e0bf751b,2017-09-13 14:36:13,Removed extra info prints in appveyor config for windows,0,,0
0a2d7b0b,2017-09-13 15:16:56,Merge branch 'master' into xenonprops,0,,0
fdbf50ae,2017-09-13 15:17:18,Merge pull request #549 from NLeSC/xenonprops,0,,1
02a23dbf,2017-09-13 15:27:39,Merge branch 'master' into sonarcloud-smells-1,0,,0
fe554e1f,2017-09-13 17:22:03,Merge pull request #550 from NLeSC/sonarcloud-smells-1,0,,1
02c685b9,2017-09-14 16:14:45,fixes issue #238,1,,1
78fce25d,2017-09-15 17:53:47,Kerberos is a beast...,0,,0
36f8ef52,2017-09-19 12:57:34,Merge pull request #561 from NLeSC/issue238,0,,1
86442873,2017-09-19 13:47:26,Update appveyor badge to only show status of master,0,,0
721b7d39,2017-09-22 11:58:32,Cleaned up path javadoc,0,,0
d60bb59c,2017-09-25 10:21:55,Clear up time units in JobDescription. Fixes #559,1,,1
93281549,2017-09-25 10:22:13,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
125740c3,2017-09-25 11:04:31,Added link to adaptor and location list in javadoc of FileSystem.create and Scheduler.create. Fixes #421,1,,1
f114fc02,2017-09-26 14:45:08,Added BUFFER_SIZE property to all file adaptors. Defaults to 64K. Used by streamcopy implementation.,0,,0
b40a3d27,2017-09-26 15:09:17,Fixed broken param in javadocDevel.,1,,1
a8309a9e,2017-09-26 15:28:29,Implemented isOpen in the ScriptingScheduler. Fixes #545,1,,1
220880fe,2017-09-26 16:17:34,Removed codacy badge after switch to sonarqube.,0,,0
c61afaee,2017-09-26 16:51:43,Changed config of webdav integrationTests. Fixes #538,1,,1
98a24d52,2017-09-26 16:53:39,Added 2.0.0 javadoc. Fixes #552,1,,1
27111754,2017-09-27 11:45:38,Remove tilde-replacements from LocalFileSystem  as this behaviour is not consistent across adaptors.,0,,0
80e4b200,2017-09-27 13:25:07,Moved tilde expansion to utility method in LocalFileSystemUtils. Fixes #517,1,,1
8432c955,2017-09-27 13:45:42,Fixed codestyle,1,,0
a6fef982,2017-09-27 16:24:56,Added workdir support to S3 adaptor. Fixes #540,1,,1
eda4e26e,2017-09-27 16:45:47,Split LocalFileSystemUtilsTest into generic  os dependant  and user home dependant tests and use junit rules to set properties. Fixes #564,1,,1
01466a19,2017-10-03 12:17:12,Added check on queuename to scheduler adaptors. Fixes #375,1,,1
5ec0ac3c,2017-10-03 12:29:37,Fixed test to expect correct exception type,1,,1
e0d735c6,2017-10-03 12:56:42,Added support for username in tilde expansion. Fixes #563,1,,1
38230eb4,2017-10-03 17:45:16,renamed notices directory to legal as per lourens'es advise,0,,0
46d2ddd9,2017-10-04 11:20:38,working on fixing the legalese based on lourens'es suggestions refs #554,1,,1
b3c4823d,2017-10-04 11:23:39,Update README.md,0,,0
bd952033,2017-10-04 11:38:22,license text of appendix should not be changed to include the name of the copyright holder AFAIK,0,,0
dedc461a,2017-10-04 13:12:55,removed separate version variable for consistency with the other dependencies,0,,0
301c8a90,2017-10-04 13:13:40,removed version numbers for packages that are no longer used,0,,0
62764d94,2017-10-04 13:14:48,removed commented-out code,0,,0
262f430e,2017-10-04 13:22:37,updated libraries in lib/ directory,0,,0
c3c9a06d,2017-10-04 14:16:04,Fixed copy semantics for CopyMode.REPLACE and combinations of files and directories.,1,,1
7866870f,2017-10-04 14:17:08,removed old license files,0,,0
db43caee,2017-10-04 14:33:39,added license text for asm and updated legal README,0,,0
6b749e8d,2017-10-04 15:17:37,added license and notice for Apache-2.0 runtime dependencies,0,,0
80130a15,2017-10-04 15:18:02,added license for CDDL-1.0 runtime dependencies,0,,0
14a9ae7f,2017-10-04 15:18:32,Made Scheduler and FileSystem AutoClosable. Fixes #432,1,,1
e54b3dad,2017-10-04 15:18:37,updated legal overview,0,,0
3b26c249,2017-10-04 15:51:34,added license for remaining runtime dependencies,0,,0
64c80f7c,2017-10-04 15:52:13,updated legal overview,0,,0
f62e95a7,2017-10-04 16:02:41,updated README,0,,0
fcb239b3,2017-10-04 16:27:57,added license and notice files for development dependencies,0,,0
8bfc3593,2017-10-04 16:28:48,updated legal overview,0,,0
2dc73a4a,2017-10-04 16:36:41,Merge branch 'master' of https://github.com/NLeSC/Xenon into issue554-notices,0,,0
7540e714,2017-10-04 17:12:39,Fixed many FIXMEs and TODOs  removed several printlns,1,,1
625078c8,2017-10-04 17:12:45,updated NOTICE file,0,,0
201a7996,2017-10-04 17:15:03,added a copyright notice for Xenon to the NOTICE file,0,,0
1aeaba58,2017-10-04 17:18:13,Merge branch 'master' of https://github.com/NLeSC/Xenon into issue554-notices,0,,0
ba60ba16,2017-10-05 11:11:03,Merge pull request #565 from NLeSC/issue554-notices,0,,1
940bcc66,2017-10-05 11:48:18,added figures and updated readme,0,,0
e000495a,2017-10-05 11:57:56,changed the way png images are included in the readme,0,,0
685c7f4f,2017-10-05 13:14:56,debugging the rendering of images on github,0,,0
4d650d41,2017-10-05 13:32:01,added overview of related tools  added link to tutorial  moved some other stuff around,0,,0
2475f568,2017-10-05 13:33:56,Update README.md,0,,0
d349aa0a,2017-10-05 13:37:46,Update ROADMAP.md,0,,0
1800bece,2017-10-06 15:26:26,Added workdir support to scheduler location,0,,0
328d9dd2,2017-10-09 11:16:45,Update README.md,0,,0
8e20cd78,2017-10-09 11:16:58,Merge pull request #567 from NLeSC/issue566-readme,0,,1
75018b73,2017-10-09 11:19:22,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
400734b6,2017-10-09 11:39:03,Quick fix for tilde issues on windows test. Also see #568,1,,1
48a389ff,2017-10-09 14:56:34,Added support for workdir in scheduler. Fixes #558,1,,1
99972bee,2017-10-09 14:59:46,JavaJobDescription is back. Needs tests.,0,,0
87ba3979,2017-10-11 16:06:29,Fix license header,1,,1
1e13c47a,2017-10-11 16:33:40,Fix javadoc,1,,0
430b90f1,2017-10-11 16:33:52,Added tests for JavaJobDescription,0,,0
18ff6c87,2017-10-11 16:50:49,Merge pull request #571 from NLeSC/java-job-description-tests,0,,1
40c658b2,2017-10-16 11:05:21,Make `./gradlew --console plain check -xintegrationtest` pass,0,,0
af8fe14b,2017-10-16 11:40:30,Merge pull request #572 from NLeSC/spotless-license,0,,1
fe4c31f8,2017-10-16 17:07:01,Added support for stric host key checking and automatic addition to known_hosts in SSH adaptor. Both on by default.,0,,0
6c6ce4d3,2017-10-17 12:57:55,ScriptScheduler now reuses FileSystem from subscheduler. Added javadoc to various methods in SSHUtil. Removed integration tests that depend on local ssh files  will be moved to fixedClientTest,0,,0
e7ba0721,2017-10-17 13:35:40,Fixed JavaJobDescriptionTest to work in windows environment,1,,1
cdde90ae,2017-10-17 13:51:46,Updated appveyor config,0,,0
5999a675,2017-10-17 14:00:07,Updated appveyor config,0,,0
6c09e02d,2017-10-17 14:28:31,Fixed several sonarqube issues.,1,,1
3cd41ffe,2017-10-17 14:51:37,Reverted sonarqube issue  as the sonarqube suggestion does not work.,0,,0
f922f074,2017-10-17 16:25:12,Fixed Travis OSX config. Fixed various issues flagged by sonarqube,1,,1
ae6bbbe8,2017-10-17 16:47:40,Cleaned up JClouds adaptor,0,,0
d857933b,2017-10-17 19:43:54,Cleaned up JClouds adaptor,0,,0
8b5eb701,2017-10-18 17:52:11,Fixed several sonarqube issues,1,,1
5d7da68b,2017-10-19 10:32:04,Fixed several sonaqcube issues in JCloudsFileSystem,1,,1
84e997a1,2017-10-19 10:48:02,Moved Scheduler.usesFileSystem to SchedulerDescription. Fixes #574,1,,1
c5faf555,2017-10-19 15:14:33,Fixed several sonarqube issues,1,,1
c097cd63,2017-10-23 16:20:48,Merge branch 'master' into hdfs,0,,0
4228f9f2,2017-10-25 11:31:59,Fix unwanted `docs` changes after gradle task.,1,,0
73ce507b,2017-10-25 14:50:52,Fix GitHub Pages build error + updates to release docs,1,,0
fce5bc71,2017-10-25 16:57:46,Added SchedulerAdaptorDescription.usesFileSystem() to Javadoc overview page,0,,0
6d5e98a9,2017-10-25 17:09:07,Merge pull request #580 from NLeSC/jekyll-fix,0,,1
a2e4779d,2017-10-25 17:09:24,Merge pull request #583 from NLeSC/uses-fs-in-javadoc,0,,1
660e2ed8,2017-10-25 17:10:36,Added support for SSH tunneling. Fixes #575,1,,1
b46d3c60,2017-10-25 17:22:02,Update CHANGELOG.md,0,,0
056ddcbb,2017-10-25 17:24:17,Update README.md,0,,0
728a5316,2017-10-25 17:38:33,Update README.md,0,,0
cc33aeb2,2017-10-25 17:42:09,Update 2.0.0 docs,0,,0
c0747c28,2017-10-25 17:42:27,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
1baf3424,2017-10-25 17:49:47,Update CHANGELOG.md,0,,0
c4f3ec0a,2017-10-25 21:00:54,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
a9a4bd5c,2017-10-25 21:12:23,Fixed several sonarqube issues,1,,1
9943369d,2017-10-26 09:19:43,Extended wait time for run-fixed-client-environment-test  as it times out on a checksum verification,0,,0
f56fc8a2,2017-10-26 09:45:53,Extended wait time for run-fixed-client-environment-test  as it times out on a checksum verification,0,,0
36237694,2017-10-26 10:15:53,Rollback of travis timeout. The script does not accept a non-tty run,0,,0
503b2d04,2017-10-26 10:18:52,Added equals and hashcode to CredentialMap. Fixes #584,1,,1
71eb67f1,2017-10-26 12:44:54,Add license header to CredentialMapTest,0,,0
1d1c33db,2017-10-26 14:58:42,Merge remote-tracking branch 'origin/master' into hdfs,0,,0
92f3a7d0,2017-10-26 20:20:19,Added correct SSH location to scripting adaptors. Fixed #585.,1,,1
ea46b551,2017-10-26 20:29:33,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
06a14a19,2017-10-26 21:09:57,Check credential types in file adaptors. Fixes #586,1,,1
6dac06ec,2017-10-26 21:13:30,Fixed sonarqube issues,1,,1
5fccef5a,2017-10-27 10:31:16,HDFS docker tests,0,,0
63afc461,2017-10-27 20:06:07,More tests to improve coverage,0,,0
39e4cb05,2017-10-27 23:43:10,Fixed license in test,1,,1
749073bc,2017-10-28 22:41:53,Fixed sonarqube issues,1,,1
8bf9a87a,2017-10-30 13:07:45,Merge branch 'master' into hdfs,0,,0
8f8db3f7,2017-10-30 14:31:46,Update,0,,0
3570d3e8,2017-10-30 15:54:24,Final touches on HDFS,0,,0
3208517f,2017-10-30 17:14:58,Finally tests go through!,0,,0
e2995d3b,2017-10-31 11:42:22,Fixed small try-with-resources issue in test,1,,1
6f410436,2017-11-01 10:48:04,Merge remote-tracking branch 'origin/master' into hdfs,0,,0
ef573477,2017-11-01 14:23:56,Added getCredential to Scheduler and FileSystem. Fixes #578,1,,1
222d0aa5,2017-11-01 14:29:16,Update in preparation of 2.1.0 release,0,,0
35aca598,2017-11-02 11:33:51,Added keySet() and getDefault() methods to CredentialMap,0,,0
a5da915e,2017-11-02 13:04:54,Merge pull request #590 from NLeSC/credentialmap-getters-589,0,,1
34f96a7b,2017-11-02 15:02:49,Final touches on HDFS testing,0,,0
b65bab4d,2017-11-02 15:03:36,Deleting local tests,0,,0
89ac511e,2017-11-02 15:05:17,Merge remote-tracking branch 'origin' into hdfs,0,,0
b53a474f,2017-11-03 13:27:53,Fixed bugs in how Scheduler handles working directory in local and Torque adaptors. Fixes #592,1,,1
edf52403,2017-11-03 13:31:11,Reverted changes to CredentialMap,0,,0
766593ba,2017-11-03 13:31:16,Merge branch 'master' of github.com:NLeSC/Xenon,0,,0
bc4bf7ec,2017-11-03 13:39:21,Fixed code style,1,,1
12c437d4,2017-11-03 14:56:08,Attempt to fix test on OSX,1,,0
5664d5b2,2017-11-03 15:49:06,Changed config on OSX travis test,0,,0
45b2261b,2017-11-03 16:35:16,Attempt to fix test on OSX,1,,0
d94663c6,2017-11-03 17:23:25,Switched of faileing test for OSX,1,,0
e1e6b494,2017-11-06 10:10:52,Removed logback config as it interferes with users config,0,,0
1dffa62c,2017-11-06 10:30:25,Update test to run on OSX,0,,1
0095bb53,2017-11-06 11:10:21,Update test to run on OSX and not break linux,0,,0
92fcec4a,2017-11-06 11:23:47,Updates to prepare for the 2.2.0 release,0,,0
ecddcf34,2017-11-06 11:27:53,Fixed detection of OSX,1,,1
7cb3d714,2017-11-06 11:32:01,Fixed detection of OSX,1,,1
797418a1,2017-11-06 16:38:16,Increased timeout in test_workdir_usage_linux test as torque seems slow to update the state sometimes,0,,0
72298fca,2017-11-06 17:02:46,Merge branch 'master' into hdfs,0,,0
9573fa81,2017-11-06 17:03:08,Merge pull request #591 from NLeSC/hdfs,0,,1
e4abe539,2017-11-06 17:18:45,Update of HDFS FileAdaptor constructor,0,,0
d67a93c2,2017-11-07 17:31:11,Added missing hdfs config to integration test resources,0,,0
6ba9fd27,2017-11-07 20:46:08,Cleanup filesystem after test  otherwise we will run into problems due to open lingering connections,1,,0
4ee44034,2017-11-08 16:09:53,Added HDFS to Xenon figure,0,,0
d3c77c01,2017-11-08 16:11:14,Added HDFS to README,0,,0
287ffb55,2018-01-11 15:02:33,Code cleanup,0,,0
6f3cde3b,2018-01-25 14:10:42,added RSD badge,0,,0
d92c98a9,2018-01-25 14:14:04,updated badge,0,,0
af9f944b,2018-01-25 14:15:14,Update README.md,0,,0
6a82fcbc,2018-01-25 16:19:40,Merge pull request #603 from NLeSC/jspaaks-rsdbadge,0,,1
8df6389b,2018-01-25 16:39:27,updated style for RSD badge,0,,0
7cb72a82,2018-01-25 16:42:44,merge conflicts resolved,0,,1
98b4097f,2018-01-25 16:45:46,Update README.md,0,,0
51c03ac6,2018-01-25 16:59:08,Merge pull request #604 from NLeSC/jspaaks-rsdbadge,0,,1
8dc7e28f,2018-01-30 13:36:31,Fix typo SGE adaptor: Ocacle->Oracle,1,,0
6ce0576d,2018-01-30 13:44:29,Merge pull request #605 from arnikz/arnikz,0,,0
d41d1d03,2018-01-30 14:42:05,Fixed parsing of gridengine slots when host groups are included. Fixes #606.,1,,1
22879157,2018-01-30 14:43:22,Merge pull request #607 from NLeSC/gridengine-parsing-bug,0,,1
d1941b0f,2018-01-30 15:12:49,Preparing for release 2.3.0,0,,0
0bacac6e,2018-01-30 15:32:30,RELEASE.md,0,,0
985379d0,2018-02-01 09:56:00,Switched of hadoop to work around dependency clashes,0,,0
dcd380ee,2018-02-01 16:37:58,GridEngine now always passed PE  even on 1 node,0,,0
c0699988,2018-02-01 16:41:20,Merge branch 'master' into no-hadoop,0,,0
72ec19db,2018-02-01 16:42:24,Merged master into branch. Bumped version,0,,0
cf5c4c7c,2018-02-01 17:12:39,Check in GridEngine if PE is set  and skip it in script if not,0,,0
cf3208bf,2018-02-01 17:18:07,Upped version,0,,0
94e5d91e,2018-02-01 17:21:12,Merged GridEngine updates into master,0,,1
31c5c686,2018-02-01 21:06:58,Added directory structure for core and adaptors,0,,0
fbc7fabe,2018-02-01 21:07:39,Added directory structure for core and adaptors,0,,0
