hash,time,message,keyword_buggy,human_buggy,fastread_buggy
b5b348ba,2015-09-17 15:21:50,rename minSpcExistIterForPrune into minSpeciesExistIterationsForPrune,0,,0
82d0e9aa,2015-09-21 18:59:54,add eg7 example to test use of reaction libraries,0,,0
4594caf6,2015-09-21 19:06:08,sort the colliders in chemkin by id,0,,0
0d1276d7,2015-09-21 19:57:28,add make eg7 to travis test build,0,,0
66dde441,2015-09-22 13:14:45,Merge pull request #455 from ReactionMechanismGenerator/fix_bug454,0,,1
5a5dbb87,2015-09-22 14:17:32,Alter the way diffModels.py is called and update documentation,0,,0
78017801,2015-09-22 14:19:30,ensure heavy atoms are always sorted first,0,,0
e4cbb250,2015-09-22 16:38:20,Change some assertions to self.assertEqual in inchiparsingTest,0,,0
5bad432e,2015-09-22 16:38:36,Write useful exception messages rather than logging.error,0,,0
ee19574d,2015-09-22 16:49:02,Revert to removeHs=True for getAromaticResonanceIsomers,0,,0
46af4c2d,2015-09-22 21:42:15,testing the exception catching of malformed Aug. InChIs,0,,0
1eede8b0,2015-09-22 22:14:42,raise Exception in convert_unsaturated_bond_to_biradical,0,,0
1b357817,2015-09-24 09:50:01,move zwitterion correction to its own function in parser,0,,0
364c187d,2015-09-24 09:53:37,make correct_O_triple_bond more robust,0,,0
76c93b39,2015-09-25 16:09:45,add C=CC=O test case to inchi parsing test,0,,0
320a7058,2015-10-01 09:21:15,add normalization step for isomorphic resonance isomers,0,,0
624c1684,2015-10-01 16:30:12,use inchi sorting in createULayer,0,,0
267766e3,2015-10-02 09:34:05,Add Retroen family into consideration,0,,0
d9b629a4,2015-10-02 11:20:14,use decrementOrder in convert_unsaturated_bond_to_biradical,0,,0
765cd876,2015-10-05 09:33:11,create find_delocalized_path function in parser,0,,0
6f453b73,2015-10-05 09:35:39,extend convert_unsaturated_bond_to_biradical,0,,0
2a05b7dd,2015-10-05 09:39:12,rename fixZwitter to fixCharge and extend,0,,0
04948bf7,2015-10-05 09:42:01,extend correct_O_triple_bond(mol),0,,0
eaf5c2b5,2015-10-05 10:35:24,new inchi parsing test C3H4,0,,0
7d895dca,2015-10-05 11:01:26,correct/add some inchi parsing tests,0,,0
3ca9e1c9,2015-10-06 09:05:48,modify the u-layer by adding multiple electrons per center,0,,0
af5489e4,2015-10-06 09:36:12,search for 3_atom_2_bond_paths in fixCharge,0,,0
a626f750,2015-10-06 09:56:33,silence rdkit's stereo info in parser,0,,0
9756088f,2015-10-06 10:35:07,remove indices from u-layer that already have unpaired electrons,0,,0
8a3e1f96,2015-10-06 10:36:35,rename correct_O_triple_bond to correct_O_unsaturated_bond,0,,0
8865b5b2,2015-10-07 13:56:57,Changed 'drawMolecules' attribute to 'generateOutputHTML' for clarity.,0,,0
5acbc544,2015-10-07 17:12:28,Fixed documentation for 'drawMolecules' --> 'generateOutputHTML'.,1,,0
c5bc3ba5,2015-10-08 13:06:56,default value of bond order should be 'S',0,,0
19c26f15,2015-10-08 13:09:57,fix inchi parser dealing with mobile-H's,1,,1
f964963d,2015-10-08 13:12:21,expand correct_O_unsaturated_bond functionality,0,,0
31f066ae,2015-10-08 14:38:47,reduce the constraint to call fixCharge,0,,0
943dab21,2015-10-08 14:40:16,add u-layer as a parameter to correct_O_unsaturated_bond,0,,0
a9ef8a88,2015-10-08 14:41:26,make a copy of u-layer when iterating over it in fixCharge,0,,0
f3945c2d,2015-10-08 14:41:48,add test_C2H2O3 in inchi parsing test,0,,0
dee2e241,2015-10-08 17:48:22,Merge pull request #460 from ReactionMechanismGenerator/bondorder,0,,1
b6ad9bad,2015-10-09 15:09:16,loop over all discovered 3_atom_2_bond_end_with_charge_paths,0,,0
200ac78d,2015-10-09 17:04:43,only update molecule when the flag is set to True,0,,0
37f7a9e7,2015-10-09 17:07:42,iterate over all 3-a-2-b paths in fixCharge,0,,0
7570bb3f,2015-10-09 17:08:14,make a copy every time multiple possibilities exist to extend a path,0,,0
51cdb4ed,2015-10-09 17:08:33,expand the compare method of inchiparsingTest,0,,0
2792de31,2015-10-09 17:09:36,add test_C3H2O3 in inchiparsing test,0,,0
e104f7b5,2015-10-14 16:37:01,update atom types before returning the parsed molecule,0,,0
3f9f9c01,2015-10-14 16:37:53,redesign condition checking in parser check,0,,0
52fa29f4,2015-10-15 14:26:19,do not allow the path to return to the original atom,0,,0
1be137a0,2015-10-15 14:27:04,add find_inverse_allyl_paths and fix find_3_atom_2_bond_end_with_charge,1,,1
a6116f11,2015-10-15 14:27:23,add 2 new tests in inchi parsing test,0,,0
15458624,2015-10-15 14:29:10,expand testC3H4 in inchiparsing test,0,,0
d9ba2e33,2015-10-15 14:29:27,add global import of Species in inchiparsing Test,0,,0
dce5d596,2015-10-15 15:39:32,make conda env use RDKit v 2015.03.1,0,,0
1deeaa23,2015-10-15 15:56:02,Make the conda-built binaries also require RDKit 2015.03.1,0,,0
35f6d1a8,2015-10-15 16:12:06,Update build conda binary build number to 2.,0,,0
fdb515fd,2015-10-15 16:12:35,Merge pull request #462 from ReactionMechanismGenerator/newrdkit,0,,1
907f8bb5,2015-10-15 16:33:32,Change to generateOutputHTML flag in sensitivity example input file,0,,0
5e8a202f,2015-10-15 16:36:43,Merge pull request #463 from ReactionMechanismGenerator/saveHTML,0,,1
ff38c098,2015-10-15 17:18:14,Perform garbage collection after each pruning iteration,0,,0
fd72835b,2015-10-15 17:18:42,Reformat code for running pruning when minCoreSize isn't reached,0,,0
86a46183,2015-10-15 17:40:07,Update documentation and commented input file with new pruning parameters,0,,0
abd36bbc,2015-10-15 17:43:20,Add new prune parameters to saveInputFile function,0,,0
511fffcc,2015-10-15 18:07:48,Reformat parameter table for RMG class. Add the pruning parameters.,0,,0
1e773760,2015-10-16 00:31:06,Fix icon sizes in documentation html.,1,,0
407a63e5,2015-10-16 01:09:32,Make documentation use official __version__ number.,0,,0
931c1150,2015-10-16 01:09:54,Make anaconda build use official __version__ number,0,,0
2f16aa37,2015-10-16 01:11:22,Make anaconda use commits-since-last-tag as build number.,0,,0
4efbc514,2015-10-16 01:11:33,Bump the version number to 1.0.1,0,,0
b445a610,2015-10-16 02:21:09,Print the correct version number in the log header.,0,,0
e0faddc6,2015-10-16 11:07:25,Merge pull request #453 from ReactionMechanismGenerator/prune,0,,1
55de2213,2015-10-16 11:34:44,Merge pull request #464 from ReactionMechanismGenerator/Retroen,0,,1
e97b1427,2015-10-16 12:18:11,Merge pull request #467 from ReactionMechanismGenerator/diffModels,0,,1
ed2a8402,2015-10-16 12:19:39,Add database test to travis build for RMG-Py repo,0,,0
fd694deb,2015-10-16 12:42:18,Require pydas >=1.0.1 in conda environment and build,0,,0
061b2308,2015-10-16 14:13:27,Correcting gaussian log file verification,0,,0
38fa51aa,2015-10-16 14:18:24,Keeping the mopac output file verification consistent with gaussian,0,,0
5e56f646,2015-10-16 15:48:31,Merge pull request #469 from pierrelb/fixgauss,0,,1
97b106fc,2015-10-16 18:29:27,fix unit tests with hard coded atom numbers,1,,0
d342fcba,2015-10-17 15:34:37,Fix indentation in parserTest.py.  Use 4 spaces instead of 3 for tabs,1,,0
b46981a8,2015-10-17 15:53:46,Add note about sorting hydrogens to Molecule.sortAtoms function docstring,0,,0
3de4a5f2,2015-10-17 15:54:19,Add a unit test for parser.toRDKitMol() to test atoms and bondMappings,0,,0
eecbcf80,2015-10-17 16:06:18,add unit test testRDKitMolAtomMapping in moleculeTest,0,,0
70292953,2015-10-17 16:30:22,Merge pull request #456 from ReactionMechanismGenerator/fix_Bug91_Website,0,,1
52bdc104,2015-10-17 23:58:08,Show version number in documentation breadcrumbs in HTML template,0,,0
58a00b7f,2015-10-18 13:58:29,flag vertices to be ignored rather than removing them,0,,0
7c5cde82,2015-10-18 18:29:45,Avoid making lists comprehensions in vf2 algorithm.,0,,0
21b83e3a,2015-10-18 19:37:01,Merge pull request #468 from ReactionMechanismGenerator/fixGroupsAlgorithm,0,,1
08e39762,2015-10-19 10:55:21,Merge pull request #465 from ReactionMechanismGenerator/versions,0,,1
b38b45ed,2015-10-19 13:54:31,Store a version.py file with just the RMG-Py version number,0,,0
76fe0e5b,2015-10-19 14:13:42,Redirect minimal example input file to master branch version o,0,,0
8553e921,2015-10-19 20:30:56,Remove duplicates and force pydas >=1.0.1 in conda run environment.,0,,0
e91d4d61,2015-10-19 20:32:59,Alphabetize requirements in conda's meta.yaml,0,,0
d66dd094,2015-10-20 00:17:34,Set PyDQED version requirement to 1.0.0 for now,0,,0
48aa475b,2015-10-20 00:27:10,Change anaconda instructions.,0,,0
a4d43034,2015-10-20 00:47:39,Merge pull request #474 from rwest/master,0,,1
830f639c,2015-10-20 01:18:49,Change installation instructions back.,0,,0
9e6b0468,2015-10-20 13:30:22,refactor N-layer parsing into its own function,0,,0
d45d88d4,2015-10-20 13:30:41,replace logging.erorr by Exception message,0,,0
38e03ac6,2015-10-20 13:31:50,replace normalize by a more general parsing of the E-layer,0,,0
619afada,2015-10-20 13:32:17,add new inchi parsing tests,0,,0
b5c1b8b9,2015-10-20 14:27:40,replace erroneous empty list checking in parser,0,,0
51f9a7ca,2015-10-20 14:30:11,add C3H4 inchi parsing test,0,,0
0ee46ca7,2015-10-20 16:58:49,check if the atoms already have unpaired electrons for a valid combo,0,,0
450b04a8,2015-10-20 17:15:22,convert tuples to lists in parser,0,,0
4232d925,2015-10-20 17:16:04,remove isInEquivalenceList  use any instead,0,,0
aa4dec8d,2015-10-20 17:16:36,do not iterate over the original combo in find_lowest_u_layer,0,,0
a732505c,2015-10-20 17:31:40,correct some inchi parsing tests and add some more,0,,0
4c98f929,2015-10-21 11:18:03,add documentation to parse_E_layer and refactor related tests,0,,0
0e581c3e,2015-10-21 11:19:12,add documentation to parse_N_layer and refactor related tests,0,,0
a55601f5,2015-10-21 13:56:10,refactor create_U_layer  add documentation,0,,0
a84b87ab,2015-10-21 15:01:02,add documentation to generate_combos,0,,0
073ea33e,2015-10-21 15:13:58,expand inchi parsing test with inchi comparison after generation,0,,0
70796b16,2015-10-21 15:23:50,add documentation to group_adjacent_unpaired_electrons,0,,0
6ae08858,2015-10-21 17:27:30,add normalize function again  before parsing the E-layer,0,,0
070bae50,2015-10-21 17:28:22,correct moleculeTest testCarbeneIdentifiers,0,,0
a14a5295,2015-10-22 14:33:41,add some inchi parsing tests,0,,0
936c3219,2015-10-22 17:42:25,generalize generate_combos,0,,0
42a8d71a,2015-10-22 17:42:45,add unit test for generate combos,0,,0
8beecdd3,2015-10-22 17:43:59,rework function valid_combo,0,,0
a7830677,2015-10-22 17:45:42,expand find_lowest_u_layer for combinations with 1 element,0,,0
3b344824,2015-10-23 11:42:53,a single-element combo with a multiple element u-layer is not a valid combo,0,,0
5a1aba90,2015-10-23 11:45:14,Create InChIGenerationTest class within inchiparsingTest,0,,0
ce208bb9,2015-10-23 12:31:25,refactor the path finder algorithms into own module,0,,0
d51e41fd,2015-10-23 12:47:50,move parse H layer to inchi module,0,,0
9832857a,2015-10-23 14:32:13,move parse_E_layer to inchi module,0,,0
0c17359a,2015-10-23 15:26:25,move parse_N_layer to inchi module,0,,0
11e76f6b,2015-10-23 15:32:53,refactor the identifier generation from molecules into own module,0,,0
545a360e,2015-10-23 17:34:57,add shortest path finding algorithm,0,,0
2d4e5dfe,2015-10-26 15:21:35,create partition function,0,,0
40daa114,2015-10-26 15:23:30,create compute_atom_distance function in pathfinder,0,,0
7fd19f97,2015-10-26 15:30:55,rework generation of unpaired electron combinations,0,,0
b6fc5bd5,2015-10-26 17:38:23,redesign find_lowest_u_layer and is_valid_combo,0,,0
542fc4ac,2015-10-26 17:38:45,add 3 new inchi generation unit tests,0,,0
e54464f9,2015-10-26 17:39:15,fix u-layer of test_CH2O2 case in inchi parsing test,1,,1
fe2208ee,2015-10-27 12:28:42,fix typo in ArrayQuantity class documentation,1,,0
0619cde2,2015-10-27 12:53:47,"raise NotImplementedError when units belong to a ""black list""",0,,0
23be160d,2015-10-27 13:04:59,add NOT_IMPLEMENTED_UNITS to quantity.pxd,0,,0
b06b302b,2015-10-27 13:19:33,remove deprecated group_adjacent_unpaired_electrons function,0,,0
c4e1ea5f,2015-10-27 13:20:30,refactor some tests in generatorTest,0,,0
7b3c73c1,2015-10-27 13:28:51,move generator.partition function to util,0,,0
5461f3c1,2015-10-27 13:47:07,move generator.agglomerate function to util module,0,,0
e3ae0e87,2015-10-27 14:13:41,move generator.generate_combo to util module,0,,0
297c4eb6,2015-10-27 14:55:46,create resonance module and algorithms here from molecule module,0,,0
929bd850,2015-10-27 15:11:16,create generate_isomorphic_isomers function in resonance,0,,0
87028464,2015-10-27 15:13:15,call generate_isomorphic_isomers in generator.normalize,0,,0
b3f1472b,2015-10-27 17:42:57,create Species.getAugmentedInChI() and use it wherever we can,0,,0
e5a39ff6,2015-10-28 09:28:28,fix errors in redesign condition checking in parser check,1,,0
179951ae,2015-10-28 10:03:46,add sortAtoms in toRDKitMol again,0,,0
03cff22e,2015-10-28 10:50:18,"rename ""normalize"" function to generate_minimum_resonance_isomer",0,,0
82e72b6f,2015-10-28 10:54:56,add function documentation for find_lowest_u_layer,0,,0
1443914b,2015-10-28 11:06:45,refactor fix_adjacent_charges into function,0,,0
bbfcb379,2015-10-28 11:48:27,refactor the fixCharge function of parser,0,,0
72d45e22,2015-10-28 14:33:08,"refactor parser.fromAugmentedInChI into ""fix"" function",1,,0
06ac5c3a,2015-10-28 14:33:16,refactor parser.convert_unsaturated_bond_to_biradical,0,,0
12d5ea89,2015-10-28 15:34:24,refactor parser's unsaturated bond fix functions,1,,1
f65525c3,2015-10-28 15:39:06,added WIP aug. inchi gen. test for singlet vs closed shell,0,,0
2395b4c7,2015-10-28 16:26:08,refactor fix_mobile_h and move part to util module,0,,0
57136149,2015-10-28 17:11:10,create rmgpy.tools package,0,,0
55f330b2,2015-10-28 18:10:42,create tools.fluxdiagram module and move stuff from the scripts module,0,,0
bad510d7,2015-10-29 12:07:07,add static type declarations to generator  inchi  parser  pathfinder,0,,0
13b83446,2015-10-29 16:30:33,move loadRMGJob functions to tools.loader module,0,,0
f8a67b3d,2015-10-29 16:52:04,move sensitivity to tools package,0,,0
c3bbb5dc,2015-10-29 17:09:12,add sensitivity unit test,0,,0
b42e1265,2015-10-29 17:15:04,Merge pull request #477 from ReactionMechanismGenerator/quantity,0,,1
f7484d8f,2015-10-29 18:14:44,rename tools.tests folder to tools.data,0,,0
7c3b9fa4,2015-10-30 09:50:09,provide species path in method signature of fluxdiagram.run,0,,0
12c0db0d,2015-10-30 12:36:24,round penwidth numbers to 3 decimals,0,,0
e8443977,2015-10-30 17:45:48,Merge pull request #480 from ReactionMechanismGenerator/tools,0,,1
e007b5d2,2015-11-01 21:44:11,use urllib to convert between url encoded strings and bytestrings,0,,0
5cf72804,2015-11-02 15:30:51,Merge pull request #481 from ReactionMechanismGenerator/django_185,0,,1
4c96649c,2015-11-02 15:49:34,function to create a deep copy of rmgpy.species,0,,0
46f104bb,2015-11-02 16:40:21,also generate aromatic res isomers in generate_isomorphic_isomers,0,,0
c6ecbf41,2015-11-03 10:54:00,Merge pull request #482 from ReactionMechanismGenerator/species_copy,0,,1
f6ac1ac6,2015-11-03 11:37:02,move generate reactions script to tools folder,0,,0
d16a8d61,2015-11-03 14:17:05,use kwargs in rmg's initialize and execute functions,0,,0
311eb659,2015-11-03 14:21:42,decouple command line args from execution in generate_reactions,0,,0
cafebb83,2015-11-03 15:37:20,move diffModels to rmgpy.tools package,0,,0
fdcf59e5,2015-11-03 15:52:12,move merge_models to rmgpy.tools package,0,,0
c429888c,2015-11-04 11:10:16,Merge pull request #483 from ReactionMechanismGenerator/move_scripts,0,,1
bebbff89,2015-11-04 14:47:54,correct toAugmentedInChIKey function,0,,0
dfc3b74e,2015-11-04 17:48:47,move atom typing to the specific resonance algorithms,0,,0
579898ac,2015-11-04 17:59:17,move resonance isom find delocalization paths to pathfinder,0,,0
205f1b0a,2015-11-04 17:59:36,rename resonance generation algorithms,0,,0
e8175f3b,2015-11-04 18:03:52,remove special treatment for aro res isoms in generate_isomorphic_isomers,0,,0
ed1a9826,2015-11-05 09:15:59,centralize the resonance generation algorithms,0,,0
76d7cbab,2015-11-05 11:33:32,Added test examples for two main typical pathfinders in molecules,0,,0
871f555d,2015-11-05 11:34:06,Change Process.get_memory_info() to Process.memory_info() in Cantherm.,0,,0
0fa1763c,2015-11-05 11:58:33,Merge pull request #485 from bslakman/cantherm_fix,0,,1
ac682fea,2015-11-05 12:58:57,add large mol unit test: C32H54,0,,0
0a3f7126,2015-11-05 13:27:30,do not add OB to available backends when not installed,0,,0
a6c1eb70,2015-11-05 13:36:29,move SMILEwriter instantiation to toSMILES,0,,0
a9cc7760,2015-11-05 13:40:12,check if OB is installed in toInChI and toInChIKey,0,,0
57f88302,2015-11-05 14:29:34,change int to long for connectivity value in graph.*,0,,0
cb647a65,2015-11-05 15:28:13,remove unnecessary zip in graph.__update(...) method,0,,0
2ab9d1d8,2015-11-05 16:16:09,"remove "" is rxn present in self.edge.reactions""",0,,0
eb7a34e8,2015-11-06 11:39:35,remove mult layer from aug. inchi,0,,0
e82e7a43,2015-11-06 11:42:45,set mol multiplicity based on u-layer length,0,,0
699038ab,2015-11-06 14:48:37,create has_unexpected_lone_pairs function,0,,0
e1314de2,2015-11-06 15:36:18,make create_P_layer function,0,,0
00a195a0,2015-11-06 15:59:18,redesign parser.fix to incorporate the p-layer,0,,0
987d5e80,2015-11-06 16:10:46,improve fix_triplet_to_singlet function,0,,0
098a83ab,2015-11-06 17:24:11,Merge pull request #488 from ReactionMechanismGenerator/edge_reaction_speedup,0,,1
b87e8b9b,2015-11-06 17:25:36,redesign inchi.decompose,0,,0
a9f7cef2,2015-11-08 12:04:36,add the WIP decorator to CO inchi parsing test,0,,0
