Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
m_hdr.f90,10.0,10.0,3.0,109.0,17.0,73.0,19.0,33.0,1.0,1.0,33.0,4713.0,690.0,2506.0,551.0,1509.0,1574.0,1826.0,334.0,1492.0,129.0,129.0,23.0,4.0,0.63,358.0,339.0,100.0,1.0
dummy_tests.f90,1.0,1.0,1.0,62.0,16.0,28.0,19.0,1.0,0.0,1.0,1.0,113.0,19.0,30.0,17.0,11.0,67.0,28.0,16.0,12.0,1.0,1.0,1.0,0.0,2.23,1.0,1.0,1.0,1.0
respfn.f90,95.0,95.0,0.0,856.0,103.0,642.0,122.0,2.0,0.0,1.0,1.0,1823.0,210.0,1286.0,375.0,895.0,352.0,992.0,138.0,854.0,190.0,190.0,1.0,10.0,0.27,190.0,190.0,1.0,1.0
m_xmpi.f90,2.0,2.0,1.0,41.0,9.0,18.0,13.0,34.0,1.0,1.0,34.0,4892.0,859.0,1831.0,543.0,196.0,2324.0,731.0,518.0,213.0,6.0,6.0,4.0,3.0,1.27,78.0,78.0,42.0,1.0
outvar_a_h.f90,47.0,47.0,0.0,560.0,121.0,392.0,62.0,2.0,0.0,1.0,1.0,1200.0,246.0,787.0,43.0,743.0,200.0,755.0,28.0,727.0,95.0,95.0,1.0,5.0,0.25,95.0,95.0,1.0,1.0
gwls_model_polarisability.f90,4.0,4.0,1.0,84.0,25.0,40.0,18.0,6.0,1.0,1.0,6.0,707.0,188.0,272.0,93.0,178.0,260.0,248.0,74.0,174.0,13.0,13.0,1.0,3.0,0.96,29.0,29.0,6.0,1.0
dfpt_nstdy.f90,27.0,27.0,2.0,248.0,32.0,170.0,49.0,2.0,0.0,1.0,1.0,594.0,68.0,342.0,114.0,227.0,194.0,287.0,68.0,219.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,1.0
m_fock.f90,11.0,11.0,2.0,118.0,18.0,64.0,36.0,16.0,1.0,1.0,16.0,2653.0,404.0,1145.0,402.0,739.0,1138.0,1068.0,269.0,799.0,53.0,53.0,10.0,10.0,0.99,191.0,191.0,39.0,1.0
gwls_hamiltonian.f90,6.0,6.0,1.0,86.0,20.0,39.0,30.0,19.0,1.0,1.0,19.0,2413.0,459.0,879.0,399.0,479.0,1189.0,759.0,285.0,474.0,38.0,38.0,1.0,4.0,1.35,116.0,116.0,19.0,1.0
outvar_i_n.f90,54.0,54.0,0.0,505.0,99.0,352.0,69.0,2.0,0.0,1.0,1.0,1089.0,201.0,707.0,73.0,623.0,214.0,673.0,34.0,639.0,109.0,109.0,1.0,4.0,0.3,109.0,109.0,1.0,1.0
m_kxc.f90,16.0,16.0,1.0,197.0,37.0,108.0,54.0,7.0,1.0,1.0,7.0,1757.0,292.0,787.0,265.0,521.0,709.0,672.0,163.0,509.0,40.0,40.0,1.0,5.0,0.9,116.0,113.0,7.0,1.0
xcpbe.f90,62.0,62.0,6.0,2520.0,354.0,1562.0,610.0,2.0,0.0,1.0,1.0,5155.0,712.0,3126.0,97.0,3028.0,1332.0,2885.0,74.0,2811.0,125.0,125.0,13.0,7.0,0.43,125.0,125.0,13.0,1.0
m_eprenorms.f90,4.0,4.0,1.0,49.0,11.0,25.0,12.0,5.0,1.0,1.0,5.0,479.0,96.0,161.0,88.0,57.0,228.0,124.0,67.0,57.0,9.0,9.0,1.0,4.0,1.42,21.0,21.0,5.0,1.0
mrgddb.f90,17.0,17.0,6.0,217.0,38.0,137.0,43.0,1.0,0.0,1.0,1.0,270.0,41.0,139.0,35.0,102.0,93.0,124.0,28.0,96.0,17.0,17.0,6.0,4.0,0.67,17.0,17.0,6.0,1.0
odamix.f90,77.0,77.0,1.0,529.0,76.0,391.0,71.0,1.0,0.0,1.0,1.0,663.0,79.0,393.0,84.0,308.0,202.0,363.0,63.0,300.0,77.0,77.0,1.0,6.0,0.51,77.0,77.0,1.0,1.0
scfcv.f90,88.0,88.0,4.0,661.0,72.0,490.0,110.0,3.0,0.0,1.0,1.0,2144.0,220.0,1473.0,323.0,1119.0,488.0,1213.0,174.0,1039.0,266.0,266.0,12.0,5.0,0.33,266.0,266.0,12.0,1.0
energy.f90,44.0,44.0,3.0,366.0,37.0,284.0,46.0,2.0,0.0,1.0,1.0,886.0,78.0,571.0,160.0,402.0,242.0,478.0,97.0,381.0,88.0,88.0,6.0,6.0,0.42,88.0,88.0,6.0,1.0
m_lobpcg2.f90,5.0,4.0,1.0,63.0,10.0,40.0,14.0,16.0,1.0,1.0,18.0,1170.0,217.0,725.0,271.0,429.0,284.0,695.0,255.0,440.0,38.0,28.0,7.0,4.0,0.39,88.0,73.0,24.0,1.0
m_ddk.f90,5.0,5.0,1.0,63.0,12.0,35.0,17.0,5.0,1.0,1.0,5.0,591.0,112.0,228.0,118.0,101.0,265.0,212.0,104.0,108.0,8.0,8.0,1.0,5.0,1.16,28.0,28.0,5.0,1.0
m_crystal_io.f90,1.0,1.0,1.0,53.0,11.0,28.0,14.0,4.0,1.0,1.0,4.0,346.0,61.0,130.0,46.0,9.0,163.0,51.0,42.0,9.0,3.0,3.0,1.0,1.0,1.25,6.0,6.0,4.0,1.0
dfpt_mkvxc_noncoll.f90,10.0,9.0,0.0,175.0,31.0,111.0,45.0,2.0,0.0,1.0,1.0,423.0,66.0,224.0,62.0,161.0,160.0,200.0,37.0,163.0,20.0,19.0,1.0,6.0,0.71,20.0,19.0,1.0,1.0
setvtr.f90,45.0,45.0,0.0,307.0,28.0,220.0,67.0,2.0,0.0,1.0,1.0,751.0,60.0,443.0,110.0,323.0,268.0,380.0,75.0,305.0,90.0,90.0,1.0,7.0,0.6,90.0,90.0,1.0,1.0
forces.f90,28.0,28.0,0.0,218.0,20.0,142.0,57.0,2.0,0.0,1.0,1.0,556.0,43.0,286.0,110.0,172.0,232.0,244.0,60.0,184.0,57.0,57.0,1.0,4.0,0.81,57.0,57.0,1.0,1.0
dfpt_accrho.f90,44.0,44.0,1.0,381.0,44.0,279.0,82.0,1.0,0.0,1.0,1.0,465.0,47.0,281.0,69.0,211.0,163.0,247.0,46.0,201.0,44.0,44.0,1.0,7.0,0.58,44.0,44.0,1.0,1.0
drivexc_main.f90,22.0,22.0,0.0,121.0,9.0,104.0,11.0,2.0,0.0,1.0,1.0,375.0,23.0,210.0,27.0,182.0,152.0,164.0,19.0,145.0,45.0,45.0,1.0,5.0,0.72,45.0,45.0,1.0,1.0
chkvars.f90,6.0,6.0,3.0,118.0,12.0,81.0,26.0,3.0,0.0,2.0,2.0,420.0,41.0,245.0,25.0,219.0,137.0,239.0,22.0,217.0,17.0,17.0,9.0,5.0,0.56,18.0,18.0,10.0,1.0
m_xcdata.f90,11.0,11.0,1.0,55.0,9.0,34.0,14.0,3.0,1.0,1.0,3.0,367.0,63.0,130.0,53.0,76.0,186.0,136.0,50.0,86.0,15.0,15.0,1.0,4.0,1.43,33.0,33.0,3.0,1.0
gwls_wf.f90,1.0,1.0,1.0,23.0,5.0,10.0,9.0,5.0,1.0,1.0,5.0,428.0,51.0,68.0,37.0,30.0,315.0,66.0,36.0,30.0,2.0,2.0,1.0,1.0,4.63,8.0,8.0,5.0,1.0
m_libxc_functionals.f90,6.0,6.0,1.0,68.0,11.0,41.0,15.0,18.0,1.0,1.0,18.0,2108.0,293.0,1003.0,211.0,384.0,864.0,602.0,199.0,403.0,32.0,32.0,5.0,7.0,0.86,117.0,117.0,32.0,1.0
symrhg.f90,22.0,22.0,7.0,211.0,29.0,144.0,52.0,2.0,0.0,1.0,2.0,474.0,59.0,285.0,67.0,217.0,161.0,297.0,38.0,259.0,43.0,43.0,13.0,0.0,0.56,44.0,44.0,14.0,1.0
nonlinear.f90,27.0,27.0,0.0,300.0,39.0,237.0,29.0,2.0,0.0,1.0,1.0,666.0,81.0,476.0,156.0,319.0,120.0,330.0,73.0,257.0,54.0,54.0,1.0,7.0,0.25,54.0,54.0,1.0,1.0
invars2.f90,402.0,402.0,2.0,1490.0,286.0,1121.0,93.0,2.0,0.0,1.0,1.0,3048.0,576.0,2244.0,115.0,2074.0,252.0,2539.0,43.0,2496.0,804.0,804.0,5.0,7.0,0.11,804.0,804.0,5.0,1.0
dfpt_dyxc1.f90,7.0,7.0,0.0,88.0,15.0,59.0,14.0,2.0,0.0,1.0,1.0,262.0,33.0,120.0,50.0,69.0,111.0,106.0,39.0,67.0,14.0,14.0,1.0,6.0,0.93,14.0,14.0,1.0,1.0
indefo.f90,32.0,32.0,1.0,832.0,36.0,678.0,134.0,1.0,0.0,1.0,1.0,878.0,39.0,680.0,16.0,633.0,177.0,662.0,13.0,649.0,32.0,32.0,1.0,3.0,0.26,32.0,32.0,1.0,1.0
size_dvxc.f90,28.0,28.0,1.0,117.0,15.0,75.0,31.0,1.0,0.0,1.0,1.0,164.0,19.0,77.0,13.0,63.0,74.0,88.0,11.0,77.0,28.0,28.0,1.0,3.0,0.96,28.0,28.0,1.0,1.0
calc_sigx_me.f90,99.0,98.0,10.0,708.0,88.0,508.0,130.0,1.0,0.0,1.0,1.0,811.0,91.0,510.0,172.0,337.0,230.0,444.0,90.0,354.0,99.0,98.0,10.0,8.0,0.45,99.0,98.0,10.0,1.0
setup_sigma.f90,34.0,33.0,4.0,303.0,40.0,207.0,62.0,4.0,0.0,3.0,3.0,1326.0,170.0,833.0,216.0,605.0,354.0,697.0,109.0,588.0,102.0,102.0,14.0,7.0,0.42,136.0,135.0,16.0,1.0
dfpt_rhotov.f90,19.0,19.0,0.0,150.0,18.0,105.0,30.0,2.0,0.0,1.0,1.0,388.0,41.0,213.0,58.0,154.0,145.0,190.0,39.0,151.0,38.0,38.0,1.0,4.0,0.68,38.0,38.0,1.0,1.0
nres2vres.f90,21.0,21.0,1.0,234.0,39.0,161.0,40.0,1.0,0.0,1.0,1.0,309.0,42.0,163.0,72.0,90.0,112.0,125.0,41.0,84.0,21.0,21.0,1.0,3.0,0.69,21.0,21.0,1.0,1.0
gwls_GWanalyticPart.f90,4.0,4.0,3.0,64.0,11.0,31.0,23.0,1.0,1.0,1.0,1.0,159.0,28.0,57.0,30.0,26.0,78.0,57.0,29.0,28.0,4.0,4.0,3.0,2.0,1.37,4.0,4.0,3.0,1.0
prcref_PMA.f90,35.0,35.0,0.0,252.0,27.0,188.0,40.0,2.0,0.0,1.0,1.0,640.0,57.0,378.0,133.0,244.0,212.0,322.0,68.0,254.0,71.0,71.0,1.0,6.0,0.56,71.0,71.0,1.0,1.0
rhotov.f90,27.0,27.0,0.0,210.0,28.0,145.0,41.0,2.0,0.0,1.0,1.0,537.0,60.0,293.0,71.0,221.0,195.0,255.0,54.0,201.0,55.0,55.0,1.0,6.0,0.67,55.0,55.0,1.0,1.0
functionals_pwscf.f90,3.0,3.0,1.0,27.0,4.0,14.0,8.0,19.0,1.0,1.0,19.0,729.0,99.0,310.0,111.0,198.0,325.0,314.0,110.0,204.0,30.0,30.0,1.0,2.0,1.05,71.0,71.0,19.0,1.0
calc_vhxc_me.f90,104.0,104.0,20.0,717.0,117.0,508.0,123.0,1.0,0.0,1.0,1.0,801.0,121.0,510.0,132.0,378.0,203.0,463.0,77.0,386.0,104.0,104.0,20.0,12.0,0.4,104.0,104.0,20.0,1.0
m_polynomial_coeff.f90,14.0,14.0,3.0,124.0,15.0,84.0,26.0,16.0,1.0,1.0,16.0,2600.0,298.0,1384.0,364.0,1019.0,936.0,1186.0,254.0,932.0,67.0,66.0,17.0,11.0,0.68,239.0,237.0,59.0,1.0
chkinp.f90,238.0,238.0,5.0,1688.0,151.0,1267.0,299.0,2.0,0.0,1.0,1.0,3425.0,305.0,2537.0,200.0,2310.0,644.0,2124.0,41.0,2083.0,477.0,477.0,11.0,7.0,0.25,477.0,477.0,11.0,1.0
m_dummy.f90,1.0,1.0,1.0,21.0,7.0,6.0,8.0,3.0,1.0,3.0,3.0,214.0,40.0,32.0,25.0,4.0,148.0,26.0,22.0,4.0,1.0,1.0,1.0,0.0,4.62,3.0,3.0,3.0,1.0
invars1.f90,74.0,74.0,2.0,453.0,73.0,321.0,61.0,2.0,0.0,1.0,1.0,982.0,150.0,645.0,101.0,543.0,194.0,590.0,39.0,551.0,148.0,148.0,5.0,5.0,0.3,148.0,148.0,5.0,1.0
m_gwdefs.f90,4.0,4.0,1.0,36.0,9.0,17.0,10.0,8.0,1.0,1.0,8.0,862.0,170.0,362.0,283.0,78.0,414.0,266.0,184.0,82.0,10.0,10.0,1.0,3.0,1.14,38.0,38.0,8.0,1.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1829.0,228.0,1135.0,1134.0,0.0,655.0,1133.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.0
sigma.f90,134.0,133.0,5.0,1186.0,149.0,784.0,294.0,2.0,0.0,1.0,1.0,2462.0,302.0,1571.0,394.0,1152.0,675.0,1313.0,156.0,1157.0,269.0,266.0,10.0,8.0,0.43,269.0,266.0,10.0,1.0
dfpt_looppert.f90,67.0,67.0,5.0,697.0,56.0,539.0,120.0,3.0,0.0,1.0,1.0,2214.0,172.0,1619.0,399.0,1148.0,480.0,1202.0,169.0,1033.0,203.0,203.0,17.0,5.0,0.3,203.0,203.0,17.0,1.0
outvar_o_z.f90,60.0,60.0,0.0,714.0,147.0,497.0,94.0,2.0,0.0,1.0,1.0,1510.0,297.0,996.0,58.0,937.0,266.0,927.0,33.0,894.0,120.0,120.0,1.0,5.0,0.27,120.0,120.0,1.0,1.0
m_optic_tools.f90,30.0,30.0,4.0,299.0,23.0,236.0,66.0,8.0,1.0,1.0,8.0,2804.0,223.0,1914.0,416.0,1475.0,889.0,1751.0,298.0,1453.0,67.0,67.0,10.0,10.0,0.46,242.0,242.0,35.0,1.0
m_fftw3.f90,2.0,2.0,1.0,113.0,21.0,64.0,29.0,46.0,1.0,1.0,46.0,8126.0,1345.0,3322.0,629.0,205.0,3581.0,650.0,436.0,214.0,32.0,26.0,1.0,5.0,1.08,103.0,93.0,46.0,1.0
drivexc.f90,80.0,79.0,0.0,377.0,21.0,316.0,46.0,2.0,0.0,1.0,1.0,894.0,45.0,635.0,88.0,546.0,228.0,535.0,31.0,504.0,161.0,159.0,1.0,4.0,0.36,161.0,159.0,1.0,1.0
m_dtset.f90,34.0,34.0,1.0,435.0,44.0,362.0,28.0,3.0,1.0,1.0,3.0,1450.0,152.0,1103.0,110.0,988.0,200.0,993.0,33.0,960.0,68.0,68.0,1.0,7.0,0.18,104.0,104.0,3.0,1.0
gwls_polarisability.f90,6.0,6.0,1.0,162.0,47.0,76.0,39.0,4.0,1.0,1.0,4.0,803.0,214.0,334.0,91.0,242.0,265.0,311.0,74.0,237.0,22.0,22.0,1.0,7.0,0.79,25.0,25.0,4.0,1.0
getgh1c.f90,53.0,51.0,1.0,333.0,34.0,242.0,69.0,3.0,0.0,3.0,3.0,1140.0,112.0,729.0,179.0,549.0,339.0,670.0,89.0,581.0,113.0,113.0,1.0,6.0,0.47,161.0,154.0,3.0,1.0
prcref.f90,39.0,39.0,0.0,271.0,27.0,205.0,42.0,2.0,0.0,1.0,1.0,676.0,57.0,412.0,139.0,272.0,215.0,346.0,66.0,280.0,78.0,78.0,1.0,6.0,0.52,78.0,78.0,1.0,1.0
rhotoxc.f90,85.0,85.0,5.0,524.0,47.0,396.0,87.0,2.0,0.0,1.0,1.0,1263.0,99.0,795.0,144.0,633.0,385.0,704.0,62.0,642.0,171.0,171.0,11.0,8.0,0.48,171.0,171.0,11.0,1.0
xchybrid_ncpp_cc.f90,9.0,9.0,3.0,99.0,12.0,72.0,15.0,2.0,0.0,1.0,1.0,265.0,27.0,147.0,46.0,100.0,95.0,117.0,31.0,86.0,19.0,19.0,6.0,2.0,0.65,19.0,19.0,6.0,1.0
dfpt_scfcv.f90,36.0,36.0,4.0,384.0,39.0,277.0,73.0,3.0,0.0,1.0,1.0,1347.0,122.0,833.0,243.0,580.0,411.0,653.0,152.0,501.0,110.0,110.0,12.0,5.0,0.49,110.0,110.0,12.0,1.0
calcdensph.f90,44.0,44.0,7.0,464.0,79.0,321.0,76.0,1.0,0.0,1.0,1.0,518.0,82.0,323.0,41.0,281.0,127.0,306.0,38.0,268.0,44.0,44.0,7.0,6.0,0.39,44.0,44.0,7.0,1.0
optic.f90,51.0,51.0,8.0,739.0,89.0,551.0,120.0,1.0,0.0,1.0,1.0,819.0,92.0,553.0,137.0,316.0,197.0,399.0,78.0,321.0,51.0,51.0,8.0,6.0,0.36,51.0,51.0,8.0,1.0
dfpt_vtorho.f90,13.0,13.0,0.0,139.0,16.0,106.0,19.0,5.0,0.0,1.0,1.0,857.0,87.0,533.0,196.0,336.0,254.0,453.0,111.0,342.0,67.0,67.0,4.0,6.0,0.48,67.0,67.0,4.0,1.0
dfpt_nstpaw.f90,61.0,61.0,2.0,386.0,33.0,299.0,59.0,4.0,0.0,1.0,1.0,1700.0,136.0,1198.0,294.0,903.0,391.0,1062.0,141.0,921.0,245.0,245.0,10.0,10.0,0.33,245.0,245.0,10.0,1.0
m_exc_spectra.f90,16.0,15.0,3.0,137.0,24.0,86.0,37.0,8.0,1.0,1.0,8.0,1393.0,228.0,721.0,220.0,456.0,541.0,625.0,159.0,466.0,40.0,40.0,13.0,7.0,0.75,131.0,124.0,28.0,1.0
m_crystal.f90,6.0,6.0,1.0,56.0,10.0,33.0,12.0,11.0,1.0,1.0,11.0,1081.0,193.0,424.0,209.0,215.0,481.0,390.0,154.0,236.0,17.0,17.0,7.0,4.0,1.13,73.0,73.0,19.0,1.0
herald.f90,5.0,5.0,1.0,115.0,17.0,77.0,21.0,1.0,0.0,1.0,1.0,157.0,21.0,79.0,20.0,57.0,59.0,51.0,18.0,33.0,5.0,5.0,1.0,1.0,0.75,5.0,5.0,1.0,0.0
dfpt_vtowfk.f90,25.0,25.0,2.0,232.0,31.0,160.0,42.0,2.0,0.0,1.0,1.0,588.0,65.0,323.0,119.0,203.0,206.0,271.0,70.0,201.0,50.0,50.0,5.0,4.0,0.64,50.0,50.0,5.0,0.0
m_hdr.f90,10.0,10.0,3.0,109.0,17.0,73.0,19.0,33.0,1.0,1.0,33.0,4706.0,688.0,2503.0,549.0,1509.0,1572.0,1826.0,334.0,1492.0,129.0,129.0,23.0,4.0,0.63,358.0,339.0,100.0,0.0
respfn.f90,95.0,95.0,0.0,856.0,103.0,642.0,122.0,2.0,0.0,1.0,1.0,1824.0,210.0,1287.0,375.0,896.0,352.0,992.0,138.0,854.0,190.0,190.0,1.0,10.0,0.27,190.0,190.0,1.0,0.0
m_xmpi.f90,2.0,2.0,1.0,41.0,9.0,18.0,13.0,34.0,1.0,1.0,34.0,4890.0,859.0,1831.0,544.0,196.0,2322.0,732.0,519.0,213.0,6.0,6.0,4.0,3.0,1.27,78.0,78.0,42.0,0.0
outvar_a_h.f90,40.0,40.0,0.0,552.0,123.0,386.0,58.0,2.0,0.0,1.0,1.0,1183.0,250.0,774.0,42.0,731.0,192.0,733.0,27.0,706.0,81.0,81.0,1.0,5.0,0.25,81.0,81.0,1.0,0.0
gwls_model_polarisability.f90,4.0,4.0,1.0,84.0,25.0,40.0,18.0,6.0,1.0,1.0,6.0,707.0,188.0,273.0,94.0,178.0,260.0,249.0,75.0,174.0,13.0,13.0,1.0,3.0,0.95,29.0,29.0,6.0,0.0
dfpt_nstdy.f90,27.0,27.0,2.0,248.0,32.0,170.0,49.0,2.0,0.0,1.0,1.0,594.0,68.0,342.0,114.0,227.0,194.0,287.0,68.0,219.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,0.0
m_fock.f90,12.0,12.0,2.0,121.0,18.0,66.0,36.0,16.0,1.0,1.0,16.0,2692.0,407.0,1180.0,401.0,775.0,1139.0,1108.0,268.0,840.0,62.0,62.0,10.0,10.0,0.97,200.0,200.0,39.0,0.0
gwls_hamiltonian.f90,6.0,6.0,1.0,86.0,20.0,39.0,30.0,19.0,1.0,1.0,19.0,2413.0,459.0,880.0,400.0,479.0,1188.0,760.0,286.0,474.0,38.0,38.0,1.0,4.0,1.35,116.0,116.0,19.0,0.0
outvar_i_n.f90,54.0,54.0,0.0,502.0,98.0,351.0,68.0,2.0,0.0,1.0,1.0,1084.0,200.0,705.0,73.0,621.0,212.0,671.0,34.0,637.0,109.0,109.0,1.0,4.0,0.3,109.0,109.0,1.0,0.0
m_kxc.f90,16.0,16.0,1.0,198.0,37.0,109.0,54.0,7.0,1.0,1.0,7.0,1763.0,292.0,793.0,265.0,527.0,709.0,675.0,163.0,512.0,40.0,40.0,1.0,5.0,0.89,116.0,113.0,7.0,0.0
xcpbe.f90,62.0,62.0,6.0,2519.0,354.0,1561.0,610.0,2.0,0.0,1.0,1.0,5153.0,712.0,3124.0,97.0,3026.0,1332.0,2884.0,74.0,2810.0,125.0,125.0,13.0,7.0,0.43,125.0,125.0,13.0,0.0
m_eprenorms.f90,4.0,4.0,1.0,49.0,11.0,25.0,12.0,5.0,1.0,1.0,5.0,480.0,97.0,161.0,88.0,57.0,228.0,124.0,67.0,57.0,9.0,9.0,1.0,4.0,1.42,21.0,21.0,5.0,0.0
mrgddb.f90,16.0,16.0,6.0,207.0,38.0,129.0,41.0,1.0,0.0,1.0,1.0,260.0,41.0,131.0,34.0,95.0,91.0,120.0,28.0,92.0,16.0,16.0,6.0,3.0,0.69,16.0,16.0,6.0,0.0
odamix.f90,77.0,77.0,1.0,530.0,76.0,392.0,71.0,1.0,0.0,1.0,1.0,664.0,79.0,394.0,84.0,309.0,202.0,363.0,63.0,300.0,77.0,77.0,1.0,6.0,0.51,77.0,77.0,1.0,0.0
scfcv.f90,88.0,88.0,4.0,662.0,72.0,490.0,110.0,3.0,0.0,1.0,1.0,2145.0,220.0,1474.0,323.0,1120.0,488.0,1213.0,174.0,1039.0,266.0,266.0,12.0,5.0,0.33,266.0,266.0,12.0,0.0
energy.f90,44.0,44.0,3.0,367.0,37.0,285.0,46.0,2.0,0.0,1.0,1.0,887.0,78.0,572.0,160.0,403.0,242.0,478.0,97.0,381.0,88.0,88.0,6.0,6.0,0.42,88.0,88.0,6.0,0.0
m_lobpcg2.f90,5.0,4.0,1.0,63.0,10.0,40.0,14.0,16.0,1.0,1.0,18.0,1170.0,217.0,727.0,273.0,429.0,284.0,697.0,257.0,440.0,38.0,28.0,7.0,4.0,0.39,88.0,73.0,24.0,0.0
