Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
prtspgroup.f90,45.0,45.0,0.0,142.0,21.0,107.0,35.0,2.0,0.0,1.0,1.0,332.0,46.0,217.0,22.0,194.0,113.0,238.0,20.0,218.0,90.0,90.0,1.0,6.0,0.52,90.0,90.0,1.0,1.0
pred_langevin.f90,84.0,84.0,1.0,664.0,86.0,413.0,172.0,1.0,0.0,1.0,1.0,716.0,89.0,415.0,63.0,351.0,221.0,381.0,40.0,341.0,84.0,84.0,1.0,7.0,0.53,84.0,84.0,1.0,1.0
m_shirley.f90,14.0,14.0,3.0,188.0,31.0,108.0,52.0,13.0,1.0,1.0,13.0,3176.0,499.0,1496.0,660.0,827.0,1240.0,1256.0,397.0,859.0,60.0,60.0,18.0,8.0,0.83,189.0,189.0,43.0,1.0
mlwfovlp_proj.f90,36.0,36.0,15.0,243.0,12.0,164.0,87.0,2.0,0.0,1.0,1.0,559.0,28.0,330.0,87.0,242.0,243.0,296.0,55.0,241.0,72.0,72.0,30.0,15.0,0.74,72.0,72.0,30.0,1.0
zerosym.f90,27.0,27.0,1.0,154.0,16.0,122.0,24.0,1.0,0.0,1.0,1.0,198.0,19.0,124.0,24.0,99.0,65.0,128.0,15.0,113.0,27.0,27.0,1.0,5.0,0.52,27.0,27.0,1.0,1.0
m_matrix.f90,12.0,12.0,1.0,146.0,20.0,94.0,34.0,1.0,1.0,1.0,1.0,216.0,33.0,106.0,46.0,58.0,83.0,79.0,25.0,54.0,12.0,12.0,1.0,2.0,0.78,12.0,12.0,1.0,1.0
respfn.f90,95.0,95.0,0.0,856.0,104.0,641.0,123.0,2.0,0.0,1.0,1.0,1824.0,211.0,1285.0,373.0,896.0,354.0,994.0,138.0,856.0,191.0,191.0,1.0,10.0,0.28,191.0,191.0,1.0,1.0
wvl_wfs_free.f90,2.0,2.0,1.0,54.0,10.0,30.0,14.0,1.0,0.0,1.0,1.0,93.0,13.0,32.0,10.0,1.0,50.0,10.0,8.0,2.0,2.0,2.0,1.0,1.0,1.56,2.0,2.0,1.0,1.0
inupper.f90,9.0,9.0,4.0,65.0,9.0,36.0,20.0,1.0,0.0,1.0,1.0,110.0,12.0,38.0,14.0,23.0,62.0,36.0,12.0,24.0,9.0,9.0,4.0,3.0,1.63,9.0,9.0,4.0,1.0
pred_steepdesc.f90,11.0,11.0,0.0,85.0,15.0,45.0,28.0,2.0,0.0,1.0,1.0,234.0,35.0,92.0,26.0,65.0,115.0,99.0,25.0,74.0,23.0,23.0,1.0,5.0,1.25,23.0,23.0,1.0,1.0
dfpt_rhofermi.f90,11.0,11.0,0.0,110.0,14.0,81.0,15.0,6.0,0.0,1.0,1.0,793.0,88.0,492.0,172.0,319.0,223.0,418.0,97.0,321.0,70.0,70.0,4.0,6.0,0.45,70.0,70.0,4.0,1.0
mksupercell.f90,5.0,5.0,1.0,83.0,19.0,39.0,25.0,1.0,0.0,1.0,1.0,128.0,22.0,41.0,20.0,20.0,67.0,37.0,17.0,20.0,5.0,5.0,1.0,1.0,1.63,5.0,5.0,1.0,1.0
m_pred_lotf.f90,27.0,27.0,1.0,304.0,65.0,154.0,85.0,1.0,1.0,1.0,1.0,391.0,74.0,167.0,45.0,121.0,153.0,155.0,36.0,119.0,27.0,27.0,1.0,4.0,0.92,27.0,27.0,1.0,1.0
xfpack_x2vin.f90,9.0,9.0,0.0,76.0,13.0,43.0,21.0,2.0,0.0,1.0,1.0,212.0,30.0,88.0,28.0,59.0,97.0,77.0,22.0,55.0,18.0,18.0,1.0,5.0,1.1,18.0,18.0,1.0,1.0
hermit.f90,7.0,7.0,1.0,90.0,21.0,51.0,18.0,1.0,0.0,1.0,1.0,140.0,25.0,53.0,17.0,35.0,64.0,46.0,15.0,31.0,7.0,7.0,1.0,2.0,1.21,7.0,7.0,1.0,1.0
m_per_cond.f90,2.0,2.0,1.0,27.0,7.0,10.0,9.0,6.0,1.0,1.0,6.0,370.0,77.0,85.0,59.0,25.0,213.0,83.0,58.0,25.0,3.0,3.0,1.0,2.0,2.51,14.0,14.0,6.0,1.0
outvars.f90,22.0,22.0,0.0,155.0,21.0,108.0,27.0,2.0,0.0,1.0,1.0,384.0,45.0,219.0,38.0,156.0,125.0,179.0,30.0,149.0,44.0,44.0,1.0,5.0,0.57,44.0,44.0,1.0,1.0
anaddb.f90,73.0,73.0,1.0,894.0,175.0,529.0,203.0,1.0,0.0,1.0,1.0,940.0,178.0,531.0,103.0,385.0,246.0,440.0,67.0,373.0,73.0,73.0,1.0,6.0,0.46,73.0,73.0,1.0,1.0
m_fock.f90,11.0,11.0,2.0,118.0,18.0,64.0,36.0,16.0,1.0,1.0,16.0,2652.0,404.0,1145.0,401.0,740.0,1137.0,1068.0,268.0,800.0,53.0,53.0,10.0,10.0,0.99,191.0,191.0,39.0,1.0
setup_bse_interp.f90,26.0,24.0,1.0,302.0,53.0,226.0,28.0,1.0,0.0,1.0,1.0,358.0,56.0,228.0,93.0,134.0,81.0,187.0,58.0,129.0,26.0,24.0,1.0,4.0,0.36,26.0,24.0,1.0,1.0
mkrdim.f90,3.0,3.0,1.0,31.0,8.0,13.0,10.0,1.0,0.0,1.0,1.0,75.0,12.0,15.0,9.0,5.0,50.0,13.0,8.0,5.0,3.0,3.0,1.0,2.0,3.33,3.0,3.0,1.0,1.0
symanal.f90,7.0,7.0,2.0,75.0,14.0,36.0,25.0,2.0,0.0,1.0,1.0,207.0,32.0,75.0,29.0,45.0,104.0,71.0,22.0,49.0,14.0,14.0,5.0,4.0,1.39,14.0,14.0,5.0,1.0
ioniondist.f90,8.0,8.0,0.0,60.0,10.0,41.0,9.0,2.0,0.0,1.0,1.0,162.0,24.0,85.0,21.0,63.0,57.0,84.0,20.0,64.0,17.0,17.0,1.0,4.0,0.67,17.0,17.0,1.0,1.0
spgdata.f90,645.0,143.0,1.0,1734.0,11.0,1711.0,19.0,1.0,0.0,1.0,1.0,1791.0,15.0,1713.0,12.0,1700.0,72.0,2479.0,10.0,2469.0,645.0,143.0,1.0,3.0,0.04,645.0,143.0,1.0,1.0
chiscwrt.f90,13.0,13.0,7.0,83.0,14.0,57.0,14.0,1.0,0.0,1.0,1.0,133.0,18.0,59.0,20.0,38.0,60.0,56.0,18.0,38.0,13.0,13.0,7.0,4.0,1.02,13.0,13.0,7.0,1.0
mlwfovlp_qp.f90,16.0,15.0,0.0,220.0,29.0,151.0,47.0,2.0,0.0,1.0,1.0,507.0,61.0,304.0,122.0,181.0,158.0,224.0,63.0,161.0,32.0,31.0,1.0,5.0,0.52,32.0,31.0,1.0,1.0
pred_verlet.f90,35.0,35.0,0.0,242.0,25.0,166.0,51.0,2.0,0.0,1.0,1.0,555.0,54.0,334.0,55.0,278.0,169.0,295.0,33.0,262.0,70.0,70.0,1.0,5.0,0.51,70.0,70.0,1.0,1.0
emispec_paw.f90,26.0,26.0,1.0,277.0,38.0,199.0,45.0,1.0,0.0,1.0,1.0,340.0,41.0,201.0,68.0,132.0,105.0,167.0,35.0,132.0,26.0,26.0,1.0,6.0,0.52,26.0,26.0,1.0,1.0
fcart2fred.f90,3.0,3.0,1.0,46.0,9.0,17.0,20.0,1.0,0.0,1.0,1.0,93.0,13.0,19.0,11.0,7.0,63.0,15.0,10.0,5.0,3.0,3.0,1.0,2.0,3.32,3.0,3.0,1.0,1.0
ujdet.f90,31.0,31.0,1.0,314.0,66.0,193.0,57.0,1.0,0.0,1.0,1.0,350.0,70.0,195.0,50.0,137.0,89.0,189.0,33.0,156.0,31.0,31.0,1.0,2.0,0.46,31.0,31.0,1.0,1.0
m_tdep_abitypes.f90,9.0,9.0,3.0,79.0,8.0,58.0,14.0,6.0,1.0,1.0,6.0,531.0,63.0,380.0,130.0,251.0,101.0,356.0,106.0,250.0,30.0,30.0,18.0,9.0,0.27,55.0,55.0,23.0,1.0
critics.f90,31.0,31.0,12.0,168.0,6.0,148.0,13.0,2.0,0.0,1.0,1.0,385.0,17.0,298.0,23.0,274.0,72.0,294.0,22.0,272.0,63.0,63.0,25.0,9.0,0.24,63.0,63.0,25.0,1.0
newrho.f90,40.0,40.0,0.0,233.0,18.0,198.0,19.0,2.0,0.0,1.0,1.0,595.0,40.0,398.0,95.0,300.0,163.0,349.0,60.0,289.0,81.0,81.0,1.0,6.0,0.41,81.0,81.0,1.0,1.0
pawmknhat.f90,53.0,53.0,1.0,261.0,20.0,215.0,31.0,2.0,0.0,1.0,1.0,598.0,43.0,433.0,93.0,339.0,134.0,399.0,47.0,352.0,107.0,107.0,3.0,9.0,0.31,107.0,107.0,3.0,1.0
mklocl_recipspace.f90,4.0,4.0,1.0,65.0,12.0,34.0,19.0,9.0,0.0,1.0,9.0,563.0,94.0,268.0,72.0,195.0,207.0,255.0,66.0,189.0,28.0,28.0,7.0,0.0,0.77,36.0,36.0,15.0,1.0
transgrid.f90,44.0,44.0,1.0,299.0,25.0,231.0,43.0,1.0,0.0,1.0,1.0,370.0,28.0,233.0,63.0,169.0,111.0,183.0,19.0,164.0,44.0,44.0,1.0,6.0,0.48,44.0,44.0,1.0,1.0
mklocl.f90,3.0,3.0,0.0,54.0,5.0,38.0,11.0,2.0,0.0,1.0,1.0,196.0,14.0,78.0,37.0,33.0,107.0,48.0,29.0,19.0,6.0,6.0,1.0,2.0,1.37,6.0,6.0,1.0,1.0
dos_hdr_write.f90,8.0,8.0,1.0,97.0,18.0,67.0,39.0,1.0,0.0,1.0,1.0,149.0,22.0,69.0,15.0,53.0,87.0,49.0,12.0,37.0,8.0,8.0,1.0,1.0,1.26,8.0,8.0,1.0,1.0
mrgscr.f90,186.0,175.0,28.0,1318.0,204.0,1007.0,217.0,1.0,0.0,1.0,1.0,1370.0,207.0,1009.0,182.0,826.0,266.0,902.0,82.0,820.0,186.0,175.0,28.0,10.0,0.26,186.0,175.0,28.0,1.0
qmatrix.f90,9.0,9.0,1.0,111.0,26.0,71.0,17.0,1.0,0.0,1.0,1.0,161.0,29.0,73.0,36.0,36.0,64.0,57.0,21.0,36.0,9.0,9.0,1.0,7.0,0.88,9.0,9.0,1.0,1.0
bethe_salpeter.f90,26.0,25.0,0.0,467.0,66.0,301.0,117.0,2.0,0.0,1.0,1.0,1027.0,136.0,605.0,244.0,351.0,325.0,478.0,135.0,343.0,53.0,51.0,1.0,4.0,0.54,53.0,51.0,1.0,1.0
psp11lo.f90,6.0,6.0,1.0,118.0,18.0,55.0,45.0,1.0,0.0,1.0,1.0,171.0,21.0,57.0,20.0,36.0,95.0,49.0,16.0,33.0,6.0,6.0,1.0,2.0,1.67,6.0,6.0,1.0,1.0
psp8lo.f90,7.0,7.0,1.0,129.0,26.0,75.0,28.0,1.0,0.0,1.0,1.0,182.0,29.0,77.0,29.0,47.0,78.0,59.0,16.0,43.0,7.0,7.0,1.0,3.0,1.01,7.0,7.0,1.0,1.0
mkcore_wvl.f90,1.0,1.0,0.0,197.0,27.0,137.0,37.0,4.0,0.0,2.0,2.0,911.0,117.0,555.0,67.0,6.0,260.0,59.0,55.0,4.0,2.0,2.0,1.0,1.0,0.47,4.0,4.0,2.0,1.0
setsymrhoij.f90,19.0,19.0,1.0,136.0,18.0,102.0,18.0,1.0,0.0,1.0,1.0,201.0,21.0,104.0,20.0,83.0,80.0,74.0,17.0,57.0,19.0,19.0,1.0,5.0,0.77,19.0,19.0,1.0,1.0
wfsinp.f90,49.0,49.0,17.0,704.0,109.0,391.0,216.0,1.0,0.0,1.0,1.0,828.0,114.0,393.0,73.0,184.0,335.0,231.0,41.0,190.0,49.0,49.0,17.0,9.0,0.85,49.0,49.0,17.0,1.0
band2eps.f90,25.0,25.0,1.0,442.0,73.0,279.0,98.0,1.0,0.0,1.0,1.0,481.0,77.0,281.0,44.0,235.0,133.0,262.0,35.0,227.0,25.0,25.0,1.0,5.0,0.47,25.0,25.0,1.0,1.0
pred_diisrelax.f90,53.0,53.0,1.0,529.0,65.0,264.0,200.0,1.0,0.0,1.0,1.0,585.0,68.0,266.0,62.0,203.0,253.0,234.0,38.0,196.0,53.0,53.0,1.0,5.0,0.95,53.0,53.0,1.0,1.0
inread.f90,29.0,29.0,4.0,156.0,20.0,114.0,23.0,1.0,0.0,1.0,1.0,207.0,24.0,116.0,17.0,98.0,70.0,105.0,15.0,90.0,29.0,29.0,4.0,7.0,0.6,29.0,29.0,4.0,1.0
prtposcar.f90,17.0,17.0,7.0,113.0,14.0,80.0,21.0,1.0,0.0,1.0,1.0,159.0,18.0,82.0,27.0,54.0,63.0,80.0,24.0,56.0,17.0,17.0,7.0,3.0,0.77,17.0,17.0,7.0,1.0
pred_velverlet.f90,31.0,31.0,1.0,217.0,39.0,137.0,59.0,1.0,0.0,1.0,1.0,278.0,43.0,139.0,37.0,101.0,116.0,132.0,31.0,101.0,31.0,31.0,1.0,3.0,0.83,31.0,31.0,1.0,1.0
m_kxc.f90,16.0,16.0,1.0,197.0,37.0,109.0,54.0,7.0,1.0,1.0,7.0,1768.0,292.0,791.0,265.0,525.0,716.0,672.0,163.0,509.0,40.0,40.0,1.0,5.0,0.91,116.0,113.0,7.0,1.0
create_slm2ylm.f90,5.0,5.0,1.0,49.0,8.0,29.0,12.0,1.0,0.0,1.0,1.0,85.0,10.0,31.0,13.0,17.0,46.0,30.0,12.0,18.0,5.0,5.0,1.0,2.0,1.48,5.0,5.0,1.0,1.0
m_bseinterp.f90,5.0,5.0,2.0,67.0,15.0,34.0,18.0,8.0,1.0,1.0,8.0,850.0,170.0,318.0,152.0,164.0,378.0,290.0,123.0,167.0,12.0,12.0,7.0,6.0,1.19,44.0,42.0,17.0,1.0
psp5nl.f90,9.0,9.0,1.0,111.0,15.0,63.0,32.0,5.0,0.0,1.0,5.0,574.0,69.0,300.0,42.0,257.0,207.0,283.0,32.0,251.0,42.0,42.0,1.0,0.0,0.69,46.0,46.0,5.0,1.0
polcart.f90,8.0,8.0,1.0,129.0,19.0,73.0,41.0,1.0,0.0,1.0,1.0,197.0,22.0,75.0,16.0,58.0,106.0,57.0,14.0,43.0,8.0,8.0,1.0,2.0,1.41,8.0,8.0,1.0,1.0
sbf8.f90,7.0,7.0,1.0,66.0,8.0,43.0,15.0,1.0,0.0,1.0,1.0,104.0,11.0,45.0,14.0,30.0,50.0,41.0,11.0,30.0,7.0,7.0,1.0,2.0,1.11,7.0,7.0,1.0,1.0
pred_srkna14.f90,15.0,15.0,1.0,224.0,41.0,131.0,55.0,1.0,0.0,1.0,1.0,286.0,45.0,133.0,29.0,103.0,113.0,128.0,28.0,100.0,15.0,15.0,1.0,3.0,0.85,15.0,15.0,1.0,1.0
mrgddb.f90,17.0,17.0,6.0,217.0,38.0,137.0,43.0,1.0,0.0,1.0,1.0,270.0,41.0,139.0,35.0,102.0,93.0,124.0,28.0,96.0,17.0,17.0,6.0,4.0,0.67,17.0,17.0,6.0,1.0
odamix.f90,77.0,77.0,1.0,533.0,77.0,393.0,72.0,1.0,0.0,1.0,1.0,668.0,80.0,395.0,85.0,309.0,204.0,365.0,64.0,301.0,77.0,77.0,1.0,6.0,0.52,77.0,77.0,1.0,1.0
matrginv.f90,3.0,3.0,1.0,114.0,18.0,72.0,24.0,1.0,0.0,1.0,1.0,156.0,21.0,74.0,20.0,19.0,63.0,22.0,13.0,9.0,3.0,3.0,1.0,1.0,0.85,3.0,3.0,1.0,1.0
posdoppler.f90,102.0,102.0,8.0,591.0,54.0,491.0,69.0,3.0,0.0,1.0,1.0,1584.0,150.0,1236.0,285.0,950.0,262.0,1032.0,114.0,918.0,200.0,200.0,23.0,22.0,0.21,308.0,308.0,24.0,1.0
simple_j_dia.f90,6.0,6.0,1.0,74.0,14.0,45.0,18.0,1.0,0.0,1.0,1.0,108.0,18.0,47.0,20.0,26.0,48.0,44.0,15.0,29.0,6.0,6.0,1.0,3.0,1.02,6.0,6.0,1.0,1.0
pred_isokinetic.f90,52.0,52.0,1.0,389.0,58.0,261.0,71.0,1.0,0.0,1.0,1.0,447.0,61.0,263.0,35.0,227.0,126.0,252.0,28.0,224.0,52.0,52.0,1.0,4.0,0.48,52.0,52.0,1.0,1.0
inarray.f90,13.0,13.0,5.0,93.0,14.0,53.0,27.0,2.0,0.0,1.0,1.0,249.0,32.0,109.0,23.0,85.0,114.0,106.0,20.0,86.0,27.0,27.0,10.0,5.0,1.05,27.0,27.0,10.0,1.0
find_getdtset.f90,10.0,10.0,5.0,74.0,9.0,52.0,13.0,1.0,0.0,1.0,1.0,120.0,13.0,54.0,18.0,35.0,55.0,48.0,16.0,32.0,10.0,10.0,5.0,4.0,1.02,10.0,10.0,5.0,1.0
symkchk.f90,23.0,23.0,14.0,129.0,21.0,84.0,27.0,1.0,0.0,1.0,1.0,174.0,25.0,86.0,17.0,68.0,68.0,84.0,16.0,68.0,23.0,23.0,14.0,7.0,0.79,23.0,23.0,14.0,1.0
lapackprof.f90,83.0,83.0,1.0,596.0,94.0,416.0,89.0,1.0,0.0,1.0,1.0,635.0,97.0,418.0,92.0,324.0,125.0,377.0,41.0,336.0,83.0,83.0,1.0,7.0,0.3,83.0,83.0,1.0,1.0
mag_constr.f90,9.0,9.0,4.0,117.0,19.0,68.0,33.0,2.0,0.0,1.0,1.0,289.0,42.0,139.0,44.0,94.0,116.0,132.0,41.0,91.0,19.0,19.0,9.0,7.0,0.83,19.0,19.0,9.0,1.0
prec_simple.f90,32.0,32.0,1.0,313.0,62.0,206.0,48.0,1.0,0.0,1.0,1.0,359.0,65.0,208.0,52.0,155.0,91.0,176.0,32.0,144.0,32.0,32.0,1.0,5.0,0.44,32.0,32.0,1.0,1.0
gstateimg.f90,37.0,37.0,3.0,305.0,35.0,234.0,48.0,2.0,0.0,1.0,1.0,738.0,73.0,470.0,124.0,336.0,222.0,401.0,77.0,324.0,75.0,75.0,7.0,5.0,0.47,75.0,75.0,7.0,1.0
mkcore_paw.f90,12.0,12.0,2.0,114.0,18.0,78.0,22.0,3.0,0.0,1.0,1.0,383.0,57.0,237.0,67.0,169.0,104.0,216.0,50.0,166.0,37.0,37.0,7.0,10.0,0.44,37.0,37.0,7.0,1.0
scfcv.f90,92.0,92.0,4.0,692.0,76.0,509.0,117.0,3.0,0.0,1.0,1.0,2238.0,233.0,1531.0,332.0,1168.0,512.0,1262.0,179.0,1083.0,276.0,276.0,12.0,7.0,0.33,276.0,276.0,12.0,1.0
invacuum.f90,7.0,7.0,1.0,94.0,14.0,54.0,26.0,1.0,0.0,1.0,1.0,138.0,17.0,56.0,28.0,27.0,67.0,48.0,19.0,29.0,7.0,7.0,1.0,4.0,1.2,7.0,7.0,1.0,1.0
adini.f90,34.0,14.0,26.0,242.0,29.0,205.0,9.0,2.0,0.0,1.0,1.0,526.0,62.0,413.0,31.0,381.0,56.0,399.0,17.0,382.0,68.0,29.0,52.0,5.0,0.14,68.0,29.0,52.0,1.0
energy.f90,44.0,44.0,3.0,368.0,38.0,285.0,46.0,2.0,0.0,1.0,1.0,890.0,79.0,573.0,161.0,403.0,243.0,480.0,98.0,382.0,88.0,88.0,6.0,6.0,0.42,88.0,88.0,6.0,1.0
calc_optical_mels.f90,11.0,11.0,4.0,138.0,26.0,75.0,44.0,2.0,0.0,1.0,2.0,300.0,48.0,140.0,62.0,77.0,128.0,131.0,49.0,82.0,20.0,20.0,8.0,1.0,0.91,22.0,22.0,9.0,1.0
dfpt_eltfrxc.f90,31.0,31.0,0.0,268.0,33.0,194.0,45.0,2.0,0.0,1.0,1.0,620.0,70.0,391.0,107.0,283.0,171.0,344.0,55.0,289.0,63.0,63.0,1.0,8.0,0.44,63.0,63.0,1.0,1.0
m_fft_prof.f90,8.0,7.0,1.0,79.0,15.0,47.0,17.0,20.0,1.0,1.0,20.0,2224.0,397.0,1042.0,416.0,625.0,808.0,966.0,330.0,636.0,39.0,36.0,4.0,7.0,0.78,162.0,158.0,23.0,1.0
hartre.f90,33.0,33.0,1.0,214.0,32.0,151.0,36.0,1.0,0.0,1.0,1.0,271.0,35.0,153.0,40.0,112.0,90.0,161.0,31.0,130.0,33.0,33.0,1.0,6.0,0.59,33.0,33.0,1.0,1.0
dfpt_eltfrkin.f90,5.0,5.0,3.0,79.0,20.0,48.0,12.0,2.0,0.0,1.0,1.0,221.0,44.0,98.0,44.0,53.0,83.0,84.0,29.0,55.0,10.0,10.0,6.0,4.0,0.85,10.0,10.0,6.0,1.0
testkgrid.f90,45.0,45.0,4.0,333.0,31.0,240.0,64.0,2.0,0.0,1.0,1.0,726.0,65.0,483.0,42.0,440.0,185.0,467.0,33.0,434.0,91.0,91.0,9.0,6.0,0.38,91.0,91.0,9.0,1.0
consist.f90,11.0,11.0,1.0,62.0,11.0,41.0,15.0,1.0,0.0,1.0,1.0,103.0,15.0,43.0,18.0,24.0,52.0,34.0,10.0,24.0,11.0,11.0,1.0,2.0,1.21,11.0,11.0,1.0,1.0
chkprimit.f90,5.0,5.0,1.0,65.0,9.0,41.0,15.0,1.0,0.0,1.0,1.0,111.0,13.0,43.0,14.0,28.0,57.0,24.0,11.0,13.0,5.0,5.0,1.0,2.0,1.33,5.0,5.0,1.0,1.0
mklocl_realspace.f90,6.0,6.0,0.0,112.0,17.0,64.0,31.0,13.0,0.0,4.0,8.0,1412.0,196.0,760.0,181.0,431.0,467.0,551.0,147.0,404.0,54.0,54.0,1.0,8.0,0.61,83.0,83.0,8.0,1.0
dfpt_atm2fft.f90,91.0,91.0,1.0,557.0,69.0,430.0,73.0,1.0,0.0,1.0,1.0,659.0,72.0,432.0,75.0,356.0,172.0,423.0,48.0,375.0,91.0,91.0,1.0,11.0,0.4,91.0,91.0,1.0,1.0
vnorm.f90,3.0,3.0,0.0,31.0,6.0,16.0,9.0,6.0,0.0,5.0,5.0,323.0,57.0,107.0,52.0,50.0,166.0,97.0,47.0,50.0,7.0,7.0,1.0,3.0,1.55,21.0,21.0,5.0,1.0
stresssym.f90,3.0,3.0,0.0,42.0,7.0,26.0,9.0,2.0,0.0,1.0,1.0,131.0,18.0,54.0,15.0,38.0,61.0,51.0,14.0,37.0,7.0,7.0,1.0,4.0,1.13,7.0,7.0,1.0,1.0
setup_screening.f90,40.0,40.0,4.0,381.0,52.0,260.0,76.0,2.0,0.0,2.0,2.0,855.0,111.0,523.0,154.0,343.0,238.0,444.0,89.0,355.0,65.0,65.0,7.0,6.0,0.46,81.0,80.0,8.0,1.0
vtorho.f90,22.0,22.0,2.0,226.0,29.0,144.0,56.0,11.0,0.0,1.0,7.0,2327.0,253.0,1407.0,322.0,1007.0,704.0,1127.0,198.0,929.0,221.0,221.0,15.0,4.0,0.5,244.0,244.0,26.0,1.0
wvl_wfs_set.f90,1.0,1.0,1.0,75.0,14.0,44.0,17.0,3.0,0.0,3.0,3.0,329.0,47.0,136.0,37.0,5.0,149.0,38.0,34.0,4.0,2.0,2.0,1.0,1.0,1.1,4.0,4.0,3.0,1.0
j1y1.f90,4.0,4.0,1.0,88.0,1.0,39.0,47.0,5.0,0.0,3.0,3.0,452.0,13.0,198.0,87.0,110.0,243.0,146.0,35.0,111.0,19.0,19.0,6.0,2.0,1.23,21.0,21.0,8.0,1.0
m_ddk.f90,5.0,5.0,1.0,63.0,12.0,35.0,17.0,5.0,1.0,1.0,5.0,591.0,112.0,227.0,117.0,101.0,265.0,211.0,103.0,108.0,8.0,8.0,1.0,5.0,1.17,28.0,28.0,5.0,1.0
rsurf.f90,7.0,7.0,1.0,78.0,15.0,53.0,9.0,2.0,0.0,1.0,1.0,208.0,35.0,109.0,22.0,86.0,66.0,109.0,21.0,88.0,15.0,15.0,3.0,5.0,0.61,15.0,15.0,3.0,1.0
m_band2eps_dataset.f90,11.0,11.0,1.0,80.0,13.0,51.0,15.0,3.0,1.0,1.0,3.0,420.0,72.0,183.0,77.0,105.0,167.0,160.0,49.0,111.0,20.0,20.0,1.0,2.0,0.91,35.0,35.0,3.0,1.0
finddistrproc.f90,54.0,54.0,14.0,289.0,31.0,217.0,48.0,3.0,0.0,1.0,2.0,923.0,96.0,649.0,77.0,571.0,204.0,697.0,54.0,643.0,162.0,162.0,42.0,0.0,0.31,163.0,163.0,43.0,1.0
prttagm_images.f90,14.0,14.0,0.0,95.0,12.0,63.0,19.0,2.0,0.0,1.0,1.0,226.0,29.0,129.0,39.0,79.0,70.0,106.0,32.0,74.0,28.0,28.0,1.0,7.0,0.54,28.0,28.0,1.0,1.0
