hash,time,message,keyword_buggy,human_buggy,fastread_buggy
262a933,2012-02-17 16:47:05,A few modifications made to INSTALL to reflect Debian support.,0,,0.0
8239120,2012-02-17 16:51:19,alignto(): preserve atom order in input AtomGroups,0,,0.0
8239120,2012-02-17 16:51:19,Merge pull request #320 from MDAnalysis/feature-transformationsmove,0,,0.0
8239120,2012-02-17 16:51:19,Move core.transformations to lib.transformations,0,,0.0
8239120,2012-02-17 16:51:19,updated PyPI metadata and summary,0,,0.0
5cc5d70,2012-02-19 00:09:24,Merge branch 'develop' into Issue/103/develop,0,,0.0
bc3d680,2012-02-20 00:43:41,hbond analysis: use tuples directly as keys,0,,0.0
009fb40,2012-02-20 00:59:03,hbonds: removed doubled r_cov and doc improvements,0,,0.0
7ee2d25,2012-02-20 16:22:05,replaced progress_meter() with class ProgressMeter,0,,0.0
e4ddfea,2012-02-24 14:05:55,moved echo() and progress_meter() to core.log,0,,0.0
a4d50ae,2012-02-28 01:29:14,fixed testcases from 4.6 and 4.6.1,0,,1.0
0c2a707,2012-02-28 02:24:04,fixed setup.py: correctly parse cython strings,0,,1.0
58f1ba9,2012-02-29 09:44:39,fixed: pdb format was off  apparently one has to strip all spaces from name and resName,0,,1.0
b4cd3b2,2012-02-29 10:11:46,full paper citation,0,,0.0
8116017,2012-03-07 22:34:56,Removed Python 2.6 travis temporarily,0,,0.0
8116017,2012-03-07 22:34:56,Merge pull request #318 from MDAnalysis/feature-Issue287,0,,0.0
8116017,2012-03-07 22:34:56,regenerated online docs,0,,0.0
8116017,2012-03-07 22:34:56,chain reader: added frame indexing,0,,0.0
d3f7100,2012-03-07 22:40:15,reST: some link fixing in intro,0,,1.0
a8a280c,2012-03-10 14:42:12,Fixes Issue #1495 (#1519),0,,1.0
f53cff4,2012-03-10 14:53:19,Updated CHANGELOG to reflect resolution of Issue #189.,0,,0.0
6220bcd,2012-03-10 16:24:45,minor fixes to coordinates code and docs,0,,1.0
88bc68f,2012-03-23 15:29:21,fixed Online Doc for point selection (reported by Joe),0,,1.0
2d46c0e,2012-03-23 16:00:57,regenerated online docs with improvements in intro (links),0,,0.0
c25ea38,2012-03-23 23:21:59,upgraded some analysis depedencies to be installed right away,0,,0.0
8dcc038,2012-03-24 19:04:43,fix write_file function,0,,1.0
1a44a23,2012-03-24 19:09:41,PSF Parser Fix,0,,1.0
8e3a410,2012-03-24 19:17:29,hbond analysis: minor changes and docs,0,,0.0
d565fb8,2012-03-25 15:12:10,Added another PBC distance test for triclinic box,0,,0.0
c61e39f,2012-04-04 10:20:44,HOLE test skipped instead of raising warning when HOLE is not found,0,,0.0
1c1a7e5,2012-04-06 17:15:57,Trying to make the new Contacts class as close to ContactAnalysis1 class...,0,,0.0
696ccd5,2012-04-06 18:02:17,Added test system for triclinic box distances,0,,0.0
7af7fc4,2012-04-10 12:41:25,corrected directionality for pseudo_dihe_baseflip in nuclinfo,0,,0.0
92d1ae9,2012-04-11 16:41:20,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
2747eaf,2012-04-19 12:37:41,updated nuclicinfo for selection-specific functions and Selections to remove NucleicXtal,0,,0.0
1127d73,2012-04-19 14:53:55,__getstate__() and __setstate__() raise an NotImplementedError for Universe and AtomGroup,0,,0.0
d564da1,2012-04-20 11:16:59,Update GRO.py,0,,0.0
4e440eb,2012-04-24 10:00:54,sphinx: added intersphinx links and more extensions,0,,0.0
4e59491,2012-04-26 18:07:02,PDBQT support (Paul Rigor http://www.ics.uci.edu/~prigor ),0,,0.0
178af90,2012-05-01 13:31:01,fixes for PDB and GRO writer,0,,1.0
936af56,2012-05-03 16:11:43,Merge remote-tracking branch 'manuelxtc/master' into feature-xtcindex,0,,0.0
da8e05b,2012-05-03 16:22:18,Pytest Style coordinates/test_xdr.py,0,,1.0
c401ddd,2012-05-04 14:26:58,AtomGroup.atoms is now a proper attribute - deprecated '_atoms' access This corresponds to r40 in /code/MDAnalysis.,0,,0.0
1b5b8e4,2012-05-07 14:24:32,updated CHANGELOG with xtc index enhacement and added Manuel Nuno Melo to author lists,0,,0.0
24171ce,2012-05-07 17:13:45,fixed dihedral function in AtomGroup,0,,1.0
dccc668,2012-05-07 17:15:21,Cleaned debug prints,0,,0.0
2e59a03,2012-05-07 19:20:33,small changes to start testing,0,,0.0
0f2d36e,2012-05-07 23:09:13,hbond analysis: fixes and new feature: start:stop:step,0,,1.0
a847635,2012-05-07 23:24:10,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
04bbe28,2012-05-10 16:48:10,Fix bug in coordinates base test,0,,1.0
77594ec,2012-05-18 15:35:11,Now complies with all libxdr-related unit tests.,0,,0.0
9ccc544,2012-05-18 15:40:26,merged Manel's updates,0,,0.0
d97c7df,2012-05-21 09:35:12,sphinx: make sphinx fail on warnings and be verbose (local sphinx Makefile),0,,0.0
3fbb15c,2012-05-21 14:07:52,Merge pull request #526 from kain88-de/fix-test-bug,0,,0.0
98d55e0,2012-05-21 15:30:18,merged develop into feature branch,0,,0.0
2d2427e,2012-05-22 16:49:38,fixes issue #95,0,,1.0
eb213a2,2012-05-25 18:41:26,Work on Issue #213,0,,0.0
557491b,2012-05-27 17:40:33,fixed: rmsd_fit_trj() failed to write a XTC file,0,,1.0
86b41e2,2012-05-27 21:18:53,NetCDFReader working (Issue 109),0,,1.0
c44d844,2012-05-29 16:54:49,NetCDFWriter working (closes Issue 109),0,,1.0
50c3f62,2012-05-29 17:07:00,Made unit tests for Issue 164  Timestep.copy() not functioning properly,0,,0.0
0bd5b1a,2012-05-29 18:14:03,documentation updates and fixes,0,,0.0
58730f8,2012-05-29 18:15:39,Resolving CHANGELOG conflict.,0,,0.0
3c68292,2012-05-29 19:27:14,Empty AtomGroup allowed (Issue 12),0,,1.0
a81dcdb,2012-05-30 09:40:17,Added test for Issue #454,0,,0.0
5f8b06c,2012-05-30 09:42:13,test cases: close fd for any tempfile.mkstemp,0,,0.0
cc73f72,2012-05-30 10:05:43,NCDFReader (Issue 109): load coordinates right away,0,,1.0
fe7292d,2012-05-30 14:30:06,Added reference to ARC files in test_txyz.py,0,,0.0
8a71081,2012-05-30 16:22:35,fixes Issue 143: alignto() now checks that the two selections describe the same atoms,0,,1.0
daa117f,2012-05-30 16:31:00,Updated CHANGELOG to reflect resolution of Issue 256.,0,,0.0
e58958c,2012-05-30 18:38:35,minor fixes for PrimitivePDBWriter,0,,1.0
e81a933,2012-05-31 11:03:33,Issue 1555 moltype (#1557),0,,1.0
d25969a,2012-05-31 11:16:09,Fixes for Issue #548,0,,1.0
e0f7a07,2012-05-31 11:18:11,immediately close fd from tempfile.mkstemp(),0,,0.0
14e523e,2012-05-31 13:40:50,Merge branch 'develop' into feature-xtcindex,0,,0.0
80fd2c3,2012-05-31 15:46:35,moved util.LAMPPSParser to topology,0,,0.0
d5d6df4,2012-06-01 14:17:34,Extending the bond-guessing,0,,0.0
ce5a658,2012-06-01 14:31:56,added elements to mass table,0,,0.0
f3ae146,2012-06-01 15:11:13,Implemented TrjReader functions save_offsets and load_offsets,0,,0.0
ca96458,2012-06-01 15:13:07,TPRparser: collected supported versions in tuple setting.SUPPORTED_VERSIONS and added docs,0,,0.0
b92cad3,2012-06-01 15:22:47,removed redundant lines in tpr/utils.py,0,,0.0
f1b64de,2012-06-03 14:20:08,fixes Issue 107: read NAMD/VMD space separated PSF files,0,,1.0
8aa93ba,2012-06-03 16:59:40,Velocities may now be accessed from GRO files as AtomGroup.velocities() or Atom.velocity   A velocity unit test was included with this commit to verify that both the AtomGroup and Atom-specific velocity reading functionalities are preserved for GRO files. This implementation uses the ts._velocities attribute. Addresses Issue 102.,0,,1.0
17b28b1,2012-06-03 17:15:48,trim comments in TPRParser.py,0,,0.0
6298104,2012-06-04 15:53:55,added data/tprs/ab42_gmx_4.6.1.tpr  prepared the test,0,,0.0
6298104,2012-06-04 15:53:55,Merge pull request #324 from MDAnalysis/issue323,0,,0.0
6298104,2012-06-04 15:53:55,applications library,0,,0.0
6298104,2012-06-04 15:53:55,Added tests for deleting topology from Universe,0,,0.0
6033416,2012-06-04 17:02:00,Increased speed more than twice by separating namedtuple calls from tpr/utils.py into tpr/obj.py  especially Atom in do_atom function.,0,,0.0
6033416,2012-06-04 17:02:00,Merge branch 'develop' into Lukas/HOLE,0,,0.0
6033416,2012-06-04 17:02:00,Merge pull request #316 from MDAnalysis/feature-hbonds,0,,0.0
6033416,2012-06-04 17:02:00,ignored lele* file in .gitignore,0,,0.0
0d129b4,2012-06-04 17:21:30,added ab42_gmx_4.6.tpr as a testcase also updated corresponding info in testsuite/MDAnalysisTests/datafiles.py testsuite/MDAnalysisTests/test_tprparser.py,0,,0.0
1de7eaf,2012-06-04 17:25:51,Merge Lukas Grossar's HydrogenBondAnalysis (Issue 103),0,,1.0
963ad0b,2012-06-04 17:58:02,Added working GROReader and TestGROReader  and fixed Timestep.numatoms issue,0,,1.0
5d67a2b,2012-06-04 19:08:34,single frame reader fixes,0,,1.0
f5786eb,2012-06-04 19:47:37,Merge remote-tracking branch 'alfred532008/tprparser' into pyTPRparser,0,,0.0
a66a34b,2012-06-05 11:39:06,TPRparser: store bonds as list of tuples  not list of lists.,0,,0.0
35118f6,2012-06-05 16:37:46,setup.py scripts updated to include TPR parsing machinery and testsuites/data,0,,0.0
e7371cd,2012-06-06 10:10:58,upgraded ez_setup.py to 0.6c11,0,,0.0
ab1b66b,2012-06-06 20:20:46,Merge remote-tracking branch 'alfred532008/tprparser' into pyTPRparser,0,,0.0
7d82467,2012-06-06 20:23:17,Merge branch 'pyTPRparser' into develop,0,,0.0
bbe4dcf,2012-06-06 20:40:09,"fixed docs for PDBParser ""conect"" keyword (#1329)",0,,1.0
bfd9d36,2012-06-07 18:01:14,RMSD analysis: added computation of additional groups,0,,0.0
1bd901d,2012-06-07 18:01:45,Fixes Issue #1582  AtomGroup.dimensions now always returns a copy,0,,1.0
2f2f6f0,2012-06-07 18:08:26,doc updates (reST),0,,0.0
91ff415,2012-06-07 18:37:42,fixed parentheses in argument of Masses and Charges,0,,1.0
fe1683f,2012-06-07 18:46:18,regenerated html docs with sphinx,0,,0.0
35b8c76,2012-06-07 18:47:17,feature-xtc merged into develop,0,,0.0
48d78c1,2012-06-07 18:51:11,removed MDAnalysis.util (was not used),0,,0.0
4339386,2012-06-08 11:31:01,Fixed bug and added DivisionByZero exception in analysis/waterdinamics.py in SurvivalProbability class.,0,,1.0
4339386,2012-06-08 11:31:01,Fixed run_tests script,0,,1.0
4339386,2012-06-08 11:31:01,hbonds: fixed bugs in save(),0,,1.0
4339386,2012-06-08 11:31:01,Fixed missing test files,0,,1.0
d4610a5,2012-06-12 01:19:30,Fix test_pca.py,0,,1.0
435430e,2012-06-16 18:12:35,Fixes issue #1330 (#1332),0,,1.0
6a76463,2012-06-17 20:37:19,Fixes Issue 199: FutureWarning from numpy in pyqcprot,0,,1.0
d52d011,2012-06-23 11:52:03,Merge remote-tracking branch 'lukasgrossar/develop' into Issue/103/develop,0,,0.0
ee773d0,2012-06-26 09:11:22,Simplified executable and module checkers.,0,,0.0
fdb8809,2012-06-26 11:24:46,simple convert_float() function and math docs added to util.py,0,,0.0
9161c1a,2012-06-26 11:37:23,doc improvements in MDAnalysis.analysis.distances  also use logging,0,,0.0
6ba4667,2012-06-26 17:43:39,Deprecation warnings now only appear once per deprecated feature,0,,0.0
999aca6,2012-06-26 21:55:01,analysis/hbonds.py - always initialize the dicts in _update_selection_{1 2} as empty to   avoid problems in _donor_lookup_table_{byindex byres},0,,0.0
1a38e4b,2012-06-29 11:40:46,pytest-raises is not available on conda,0,,0.0
8ca4bd2,2012-07-03 19:29:07,PBC for angle and torsion calculations (fixes Issue 172),0,,1.0
ae2fe77,2012-07-04 10:08:15,reST update: changed 'versionadded:: 0.8' to 0.7.7,0,,0.0
c606311,2012-07-04 10:50:52,regenerated online docs (new AMBER readers  omitted LAMMPS R/W  pdb extensions),0,,0.0
93808b3,2012-07-04 10:53:46,removed CHO and EAM for resnames recognized as protein,0,,0.0
e2b9522,2012-07-04 21:14:44,implemented count_by_time in HydrogenBondAnalysis,0,,0.0
4c9f18d,2012-07-04 21:15:09,deleted testsuite/MDAnalysisTests.egg-info,0,,0.0
365d54c,2012-07-04 21:15:39,merged orbeckst/hbonds into Lukas Grossars development branch,0,,0.0
b5f1f84,2012-07-12 00:53:19,Fix of leaflet.py - AtomGroup must be imported from MDAnalysis.core,0,,1.0
f4184ea,2012-07-12 01:02:06,use null-vectors for non-periodic/empty unit cells in Gromacs trajectories,0,,0.0
86f7c4c,2012-07-12 10:25:54,updated position property,0,,0.0
e4fa96d,2012-07-12 11:13:57,added unit tests for Atom.position and AtomGroup.positions,0,,0.0
daafe4c,2012-07-13 17:42:40,setup.py writes authors.py in package,0,,0.0
b523653,2012-07-14 15:56:53,fix failing tests,0,,1.0
390b6e8,2012-07-14 23:04:51,Issue 80: Parallel distance matrix computation using Cython,0,,1.0
0f81a6f,2012-07-16 10:03:59,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
4381bbc,2012-07-17 11:43:30,HTML doc regenerated doc + corrected a few mistakes.,0,,0.0
61c8316,2012-07-17 11:45:47,Can supply trajectory and topology readers as kwargs for Universe,0,,0.0
f060ed3,2012-07-17 14:13:54,Improved PDB performance (Issue #212),0,,1.0
9455306,2012-07-17 16:14:22,Built table with values for GLYCAM06 force field  DEFAULT_... tuples not yet updated,0,,0.0
9455306,2012-07-17 16:14:22,Merge pull request #294 from richardjgowers/feature-newtimestepconstructor,0,,0.0
9455306,2012-07-17 16:14:22,added changes to accomodate the switch to multiple available force fields,0,,0.0
9455306,2012-07-17 16:14:22,Merge branch 'XDRclean' into develop Merged and finished converting the code to use libxdrfile2,0,,0.0
aac158f,2012-07-18 17:39:01,MDAnalysisTests.egg-info added to .gitignore,0,,0.0
3e46aa0,2012-07-18 17:42:32,positions/velocities in AtomGroup: docs  tests,0,,0.0
57887a7,2012-07-18 17:43:23,removed experimental AtomGroup.moveto(),0,,0.0
e469b9b,2012-07-19 09:36:43,Merge remote-tracking branch 'alfred532008/tprparser' into pyTPRparser,0,,0.0
7004214,2012-07-19 10:37:00,removed test for moveto(),0,,0.0
7004214,2012-07-19 10:37:00,Dealing with CHANGELOG conflict resolution.,0,,0.0
7004214,2012-07-19 10:37:00,Duplicated line in selections.rst removed,0,,0.0
7004214,2012-07-19 10:37:00,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
b91013f,2012-07-20 23:02:06,Small bug in distances helper code This corresponds to r47 in /code/MDAnalysis.,0,,1.0
d326bca,2012-07-20 23:05:52,added mime types for serving docs from googlecode  see Issue 44,0,,0.0
e11b6d2,2012-08-04 10:48:25,MDAnalysis now truncates atom numbers when writing .gro files with more than 99 999 atoms  in a manner consistent with genbox in GROMACS 4.6.3. Note that it appears that some GROMACS utilities (i.e.  trjconv) actually write 00000 instead of 0 for the 100 000th atom. Both formats can be read in by MDAnalysis and VMD  and this is (overall) an improvement that allows us to write large .gro files in a workable manner. Fixes #550.,0,,1.0
642a6ce,2012-08-04 11:51:45,Nuclinfo test fixes,0,,1.0
06f592c,2012-08-06 21:37:22,Issue 80:  Parallel distance matrix computation using Cython (closing),0,,1.0
cd19ce0,2012-08-16 14:34:52,DMSReader for topology and coordinates,0,,0.0
e792b02,2012-08-29 11:49:06,checking in my deleted charmm format and altering title,0,,0.0
63d571c,2012-08-29 18:42:25,notes on netcdf installation and projected release date for 0.7.6,0,,0.0
e15fb06,2012-09-03 10:54:42,added comment and formatting header to files (Issue 68 and Issue 69) - name  url  copyright and licence (GPL v2+)  Issue 68 - citation information (need to update once full citation available) - modelines for emacs and vim to ensure that no TABs are use (Issue 69) - might have to take a closer look at the licences of the bundled packages   and customize their comment headers,0,,1.0
4a0b2e5,2012-09-03 11:54:20,fixes Issue 116 (Failed to write AMBER netcdf trajectory from AtomGroup),0,,1.0
6f593c0,2012-09-21 11:33:42,Trajectory API: partial implementation of Reader.__getitem__(),0,,0.0
07a1f30,2012-10-15 15:02:48,fixes DCD writer: wrote wrong unitcell,0,,1.0
1433d0a,2012-10-15 15:20:01,FIXED Issue 33: principleAxes() return values are confusing - new principalAxes() method (correct name  too  as a bonus) that returns   the three eigenvectors directly and does not require unpacking - kept old method bu deprecated it,0,,1.0
7cced89,2012-10-19 16:13:36,Reader _get_dt method  causes problems,0,,0.0
553b355,2012-11-01 17:25:45,Framework to organize flags: setup the core.flags instance in __init__.py and import where necessary. Values can be changed interactively and include error checks on values.,0,,0.0
a1cff5a,2012-11-01 18:29:53,Docstring fixes for #431,0,,0.0
06cd49d,2012-11-01 18:30:15,HbondAnalysis: use new standard slicing,0,,0.0
a8c920b,2012-11-15 18:28:56,updated CHANGELOG,0,,0.0
f591d59,2012-11-15 18:29:57,regenerated online docs (removed moveto() and generally nicer),0,,0.0
9f05abe,2012-11-15 19:36:31,addition of nucleic acid analysis,0,,0.0
e3f5962,2012-11-18 21:49:03,updated nuclinfo,0,,0.0
e9af2c4,2012-11-18 22:43:10,added documentation for Gromacs TRR and XTC format and libxdrfile - new reST docs - also fixed documentation for Writer() (was still the DCD one) - sanitized argument processing of xdrfile.core.TrjReader.Writer() (most of the DCD arguments   are not used by XTC/TRR),0,,0.0
ed7ccab,2012-11-19 11:10:29,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
31df971,2012-11-19 11:29:27,Added tests for Issue #816,0,,0.0
ffa309f,2012-11-22 09:38:05,"writing of selections to trajectories - Writer class gained new high-level write() method which can take   either a Timestep  a Universe  or a AtomGroup. The atoms contained in   the argument are written as the next frame to the trajectory. - AtomGroup gained the ""ts"" property  which builds a Timestep on the fly   only containing the coordinates of the atoms in the group. frame and   unitcell are copied from the parent trajectory. - At the top level  import the coordinates.core.writer() factory function   as Writer to make it clearer for the user that it provides a Writer()   class instance. - updated Trajectory API (and all writer classes)",0,,0.0
60da00b,2012-11-25 22:50:41,additional nuclinfo testcase,0,,0.0
f443cc8,2012-11-25 22:51:31,release 0.7.2 - bumped release - fixed documentation (made all headings start with text  not a module name) - added documentation to the topology module - bumped developer release to 0.7.3-devel,0,,0.0
b753342,2012-11-30 15:44:20,merged origin/develop into local develop,0,,0.0
4cb40cf,2012-11-30 16:05:27,added docs to TOPParser,0,,0.0
87db7c4,2012-11-30 16:05:46,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,,0.0
8ff69a1,2012-11-30 23:55:01,The docstrings for the four analysis modules located in MDAnalysis/analysis/ have been modified to a reasonably consistent reStructuredText format to produce readable html pages (under doc/html/) built from the Sphinx source (at doc/sphinx/). The file doc/index.html has been removed as this was an old build for the MDAnalysis website. Docstring changes to distances.pyx were necessary as some objects were imported from this module by analysis/distances.py.,0,,0.0
ef59286,2012-12-01 18:02:28,added tests for Issue 46 and Issue 47 - Issue 46 passes (except for CRD because CRD Reader is missing  see Issue 40) - Issue 47 fails (because no solution is implemented yet),0,,1.0
6b788fe,2012-12-02 09:43:34,added pbc to hbond_analysis and required changes made,0,,0.0
94db576,2012-12-03 13:44:30,removed experimental moveto() method from CHANGELOG (should have done this previously...),0,,0.0
3966626,2012-12-03 13:45:35,Merge pull request #805 from jbarnoud/issue-804-coverage,0,,0.0
3966626,2012-12-03 13:45:35,rebuilt docs (added TPRParser),0,,0.0
3966626,2012-12-03 13:45:35,Activate coverage report for analyses,0,,0.0
3966626,2012-12-03 13:45:35,added  Zhuyi Xue to the authors in the reST docs,0,,0.0
b1596bc,2012-12-03 13:48:09,regenerated online docs (changes in AtomGroup),0,,0.0
1294a3f,2012-12-03 14:29:04,Merge branch 'develop' into pyTPRparser,0,,0.0
3cdab9a,2012-12-06 16:07:10,merged developed into pyTPRparser feature branch,0,,0.0
ca3a3f6,2012-12-10 15:16:31,Some corrections to documentations files.,0,,0.0
dd1624a,2012-12-10 21:39:10,added test for #1684,0,,0.0
fdb8acd,2012-12-10 21:46:52,rc3 with CRD reader (CRD PSF parser still missing and leads to unit test errors),0,,0.0
5a0d89c,2012-12-10 21:46:52,extended format PDB reader test case,0,,0.0
1c85077,2012-12-12 19:16:00,fix DCD writer errors,0,,1.0
76e776b,2012-12-13 09:35:31,Pytest Style: test_persistence.py (#1470),0,,1.0
4104e5a,2012-12-14 10:11:27,keep offsets on xdr reopen,0,,0.0
8d8a89a,2012-12-14 10:12:02,Merge pull request #1573 from MDAnalysis/asv_traj_striding,0,,0.0
f07e1d3,2012-12-14 10:26:03,Update groups.py,0,,0.0
09458b2,2012-12-14 10:48:46,transform fractional to real also accepts single vector,0,,0.0
050d4ab,2012-12-14 10:49:06,Tests for triclinic box,0,,0.0
431d037,2012-12-14 17:08:02,return empty list if no neighbors found,0,,0.0
50e6f5a,2012-12-18 12:39:13,FIXES Issue #22 (Universe.dimensions broken),0,,1.0
dd3345e,2012-12-18 13:39:36,Acknowledgments to Parvalli (#1671),0,,0.0
d177a8d,2012-12-19 09:58:33,Merge pull request #1660 from camm/periodicKDTree,0,,0.0
6d5f1af,2012-12-19 11:27:31,Triclinic cells (#1674),0,,0.0
cdaeb60,2012-12-20 14:10:06,HydrogenBondAnalysis: small improvements,0,,0.0
05a9d47,2012-12-20 16:47:07,changed links in docs and comments to SSL-encrypted site,0,,0.0
dcd3dbc,2012-12-20 16:50:06,ProgressMeter: fixed docs,0,,1.0
ad076bb,2012-12-20 18:53:20,Remove StopIteration in generators (#1679),0,,0.0
004bcbc,2012-12-20 22:00:09,Merge pull request #1678 from MDAnalysis/use-ssl-urls,0,,0.0
faf262f,2012-12-24 20:21:03,allow pickling xdr trajectory readers,0,,0.0
881b913,2012-12-31 17:48:21,try/except imports in traj_reader benchmarks are now grouped by format type to enhance commit hash history sampling of old vs. new features.,0,,0.0
a8bbf7c,2013-01-02 11:01:28,GSDParser sets atom names,0,,0.0
f14fbb2,2013-01-02 20:48:55,wrote docstring for GSDParser,0,,0.0
fac7796,2013-01-11 10:03:54,added myself to AUTHORS and updated CHANGELOG,0,,0.0
826fa8a,2013-01-11 11:51:06,fixed up GRO and LAMMPS docs,0,,1.0
a88b91f,2013-01-18 18:50:38,Added GSDParser,0,,0.0
3ff668d,2013-01-20 20:36:30,libxdrfile2 XTC TRR doc update and cleanup.,0,,0.0
612c547,2013-01-20 21:29:24,be verbose on package installation,0,,0.0
bebea4a,2013-01-20 21:29:24,Added Error tests,0,,0.0
38136b4,2013-01-29 14:17:29,Merge pull request #1663 from MDAnalysis/remove-yield-test,0,,0.0
65b4af2,2013-01-29 14:24:28,fixup warnings (#1664),0,,0.0
431582a,2013-01-29 18:51:58,Removed spurious static function declarations in readdcd.h (#1686),0,,0.0
477236b,2013-02-01 12:07:39,TST: asv benchmark tests for simple select_atoms selections (#1682),0,,0.0
83d8371,2013-02-01 12:07:39,Improve performance of pktdree,0,,0.0
577bb55,2013-02-02 22:48:04,test reorganization: analysis and coordinates,0,,0.0
2bf6e69,2013-02-02 22:48:04,Added new fixer for atomgroup method set_plural conversions along with some crude tests.,0,,0.0
8433d13,2013-02-07 16:36:37,fixed up tests for reindex growriter,0,,1.0
9d0585f,2013-02-07 17:01:49,open GSD file with context manager,0,,0.0
c2f5b25,2013-02-07 17:14:32,wrote docstring for GSDReader,0,,0.0
a5d674e,2013-02-07 18:04:05,FIXED: Concantenated selections (for dih) were broken with the new AtomGroup.atoms attribute - make sure to get atoms from AtomGroup._atoms - added test case! - cleaned up AtomGroup docs - fixed some test cases that got broken  too,0,,1.0
0a62194,2013-02-19 20:47:52,fix pep8 issues,0,,1.0
aa87e2b,2013-02-24 00:16:17,Fix molnums topology attr scope,0,,1.0
de88e95,2013-02-24 17:57:38,Fixed imports (iii),0,,1.0
402a9a8,2013-02-26 14:59:36,new: GSD trajectory parser,0,,0.0
420f035,2013-02-26 14:59:49,removed debug code and comments,0,,0.0
fd43469,2013-04-09 22:35:32,removed other debug code,0,,0.0
46f29f9,2013-04-09 22:37:30,new: testsuite for GSD trajectory/topology,0,,0.0
4ae13ac,2013-04-09 22:48:40,simple example for using rotateby(): build the MthK tetramer (sort of...),0,,0.0
43d0db1,2013-04-11 18:43:14,fixed: lone star can not have space  must be '*\n'.,0,,1.0
b1bf7aa,2013-04-11 18:58:30,GSD trajectory parser checks consistency of number of atoms,0,,0.0
2e40ab1,2013-04-16 20:39:12,example.gsd now contains only 2 frames,0,,0.0
4ec3120,2013-04-16 21:03:31,Abstracted the traj_dict object in traj_reader asv benchmarks to reduce code duplication in tests.,0,,0.0
cdbcd13,2013-04-16 21:10:59,Fix test_gnm.py,0,,1.0
ed3654e,2013-04-16 22:26:45,allow pickling of DCDFile,0,,0.0
85fe3f4,2013-04-17 20:29:33,Merge pull request #1681 from MDAnalysis/issue-1643-implicit_or_docs,0,,0.0
44b88ee,2013-04-17 20:35:27,Added documentation for implicit OR in selections,0,,0.0
956422d,2013-04-19 17:34:58,Merge remote-tracking branch 'alfred532008/tprparser' into pyTPRparser,0,,0.0
4ba9dbd,2013-04-24 09:38:54,updated CHANGELOG,0,,0.0
3198250,2013-04-24 09:50:46,Finished Issue #816,0,,1.0
3198250,2013-04-24 09:50:46,Fixes Issue 133: helanal: additional output of local bend and unit twist angles,0,,1.0
3198250,2013-04-24 09:50:46,Fixes Issue 133: helanal: additional output of local bend and unit twist angles,0,,1.0
