hash,time,message,keyword_buggy,human_buggy,fastread_buggy
a1706569,2015-08-11 14:55:01,refactored tests: split getattributesstream tests,0,,0
1559ef56,2015-08-11 15:48:35,allows credentials in local scheduler. Updated some test to reflect changes. Fixing #219,1,,1
49e96397,2015-08-11 16:05:31,temporarely ignored all webdav tests (adapter is w.i.p.),0,,0
8747f6f1,2015-08-11 16:10:30,Merge pull request #231 from NLeSC/feature/sshconfig,0,,1
8bf0155e,2015-08-11 16:13:36,Merge pull request #232 from NLeSC/feature/torque,0,,1
d0a1fe73,2015-08-11 16:13:58,Merge pull request #246 from NLeSC/issue241,0,,1
3fccad26,2015-08-11 16:14:21,Merge pull request #255 from NLeSC/issue219,0,,1
981921eb,2015-08-11 16:14:49,Merge pull request #245 from NLeSC/issue242,0,,1
13825aae,2015-08-11 16:27:47,Merge branch 'develop' into feature/webdav,0,,0
6d6c036f,2015-08-11 17:16:36,merge with some weird things in util.utils and engine,0,,0
7368c3dc,2015-08-11 18:10:52,Added Dockerfile to create a ssh container.,0,,0
e4166ae5,2015-08-11 18:12:41,Initial Gradle build,0,,0
28806ab2,2015-08-11 20:57:29,Merge pull request #257 from NLeSC/feature/webdav,0,,1
e25514fa,2015-08-12 07:49:11,Added dockerfiles for ssh  ftp  webdav  slurm  sge.,0,,0
8790cfbe,2015-08-12 09:58:12,Merge remote-tracking branch 'origin/develop' into docker,0,,0
f74de9a9,2015-08-12 10:25:43,Running local execution for preparing integration tests,0,,0
cc0b65a1,2015-08-12 16:03:14,Added docker files for gridengine and torque.,0,,0
fa4d61be,2015-08-12 18:20:57,Started with gridftp docker container.,0,,0
fb774546,2015-08-14 12:52:35,Added dependencies jars for webdav adaptor,0,,0
db2e3f69,2015-08-21 13:03:34,Create a docker container to generate gridftp certificates.,0,,0
917cbb24,2015-08-22 11:10:38,Added grid ftp user mapping and init script. Added test instructions for gridftp.,0,,0
37355646,2015-08-24 12:28:55,Merge remote-tracking branch 'origin/develop' into docker,0,,0
ecbb1eef,2015-08-25 16:25:55,Switched to phusion base. FTPFileAdaptorTest runs without failures or errors.,1,,0
e8a5a609,2015-08-25 17:00:33,Shorten scheduler interval of grid engine so tests go faster.,0,,0
e26cedd1,2015-08-25 17:04:57,Alpine based container could not run ant prepare test task because of missing bash shell.,0,,0
076e5216,2015-08-25 17:30:38,Add passphrase to user globus certificate.,0,,0
cf00d22d,2015-08-25 17:34:19,Make sure private key is private.,0,,0
cac73c16,2015-08-25 17:35:57,Run 5 slurm compute nodes inside container also hardcode munge key so it can be used in a different docker container.,0,,0
f9db9c39,2015-08-25 17:40:27,At least one of live tests per adaptor succeeds. Use docker-compose to run tests.,0,,0
9da7eecc,2015-08-26 08:47:08,Deduplicate ssh keys and create symlinks.,0,,0
e8c0bd3d,2015-08-26 08:47:50,Use second ssh container for ssh gateway tests.,0,,0
03b7fedc,2015-08-26 11:07:22,Ignore test config files.,0,,0
921bc430,2015-08-26 11:38:32,Moved ant layout into temporary directory. Later will move files to correct place for gradle layout.,0,,0
6793e132,2015-08-26 11:40:58,Moved readme and licence files to root. Removed INSTALL.md is was duplicate of README.md.,0,,0
c6bbcc52,2015-08-26 11:43:51,Moved build.gradle to root and removed ant build files.,0,,0
f72c4e63,2015-08-26 11:48:00,Move lib folder with jars to root.,0,,0
6d13246b,2015-08-26 11:52:34,Moved src to src/main/java,0,,0
75f38e86,2015-08-26 12:07:35,For tests  moved java code to src/test/java and moved fixtures  example config and scripts to src/test/resources.,0,,0
e6944abf,2015-08-26 14:00:43,Moved userguide and adaptor developement to doc/ folder.,0,,0
9a6dcf7f,2015-08-26 14:09:41,Moved examples to examples SourceSet.,0,,0
b02d460a,2015-08-26 14:27:54,Moved test dependency jars to lib/test folder.,0,,0
699c1d66,2015-08-26 14:37:33,Gradleify gitignore. Remove needlesly verbose log configs.,0,,0
4af4b0f8,2015-08-26 18:05:40,Added gradle wrapper,0,,0
b2511501,2015-08-26 18:05:56,Working gradle tasks test  check  jacocoTestReport  jacocoIntegrationTestReport  javadoc  javadocDevel and userGuidePdf,0,,0
f58df965,2015-08-28 18:03:35,Typos,0,,0
f3319352,2015-08-28 18:05:06,Merge remote-tracking branch 'origin/issue/252-gradleize' into docker-gradle,0,,1
ef477b0d,2015-08-28 19:05:40,Merge docker and issue/252-gradleize branch.,0,,1
5b817a55,2015-08-31 11:49:08,Added offline jars and documented offline build steps.,0,,0
560de0e1,2015-08-31 13:59:19,Generate userguide pdf with dependent tasks.,0,,0
9a89c245,2015-08-31 14:10:56,Upgrade wrapper to latest gradle,0,,0
75837a83,2015-08-31 14:22:41,Added distribution task called `assembleDist` and documentation how to compile/run examples.,0,,0
dc36abc4,2015-08-31 14:42:48,Added gradle ide and sonarqube tasks. Documented most used gradle tasks.,0,,0
09443fe9,2015-08-31 14:51:27,Document gradle tasks,0,,0
b97cf54b,2015-08-31 14:56:19,Typo markdown,0,,0
042e76d6,2015-08-31 16:48:02,Split build.gradle in online and offline version resp. build.gradle and buid.offline.gradle,0,,0
5a7245d7,2015-09-01 08:10:49,Merge remote-tracking branch 'origin/issue/252-gradleize' into issue/252-gradleize-docker,0,,1
5c4bf8a5,2015-09-01 08:11:16,create_symlinks script moved  adjusted docker build script.,0,,0
ae2c21a9,2015-09-01 08:16:35,Lost webdav dependencies during branch merge. Added them back.,0,,0
609969bf,2015-09-01 11:06:42,renamed build.offline.gradle to build-offline.gradle and renamed commons.gradle to build-common.gradle. Updated the documentation accordingly.,0,,0
f652af0c,2015-09-01 13:34:54,Merge pull request #263 from jspaaks/issue/252-gradleize,0,,1
1d82c049,2015-09-01 15:25:11,Missing SSH config gives warning unless requested (fix #261),1,,1
b94dde58,2015-09-01 16:22:19,Removed reference to ant in test properties,0,,0
e53b7423,2015-09-01 18:17:35,Attempt to fix Jenkins tests of the SSH adaptor,1,,0
f0df8d15,2015-09-01 18:18:56,Merge branch 'issues/sshtestfail' into issue/261-sshconfigdefault,0,,1
4b98df7e,2015-09-02 15:46:46,Merge remote-tracking branch 'origin/develop' into issue/252-gradleize,0,,1
eabec042,2015-09-02 15:58:03,Regenerated userguide for new torque and webdav adaptors.,0,,0
d4341013,2015-09-02 15:59:11,Merge remote-tracking branch 'origin/issue/252-gradleize' into issue/252-gradleize-docker,0,,1
9adf9633,2015-09-02 16:52:40,Document how to filter tests,0,,0
7ab7c778,2015-09-02 18:07:49,Make xenon-test container cmd overwritable to run filtered tests.,0,,0
699f8380,2015-09-03 13:03:50,Remove ant packages from xenon-test container. Dont add passphrase to globus user key.,0,,0
f4f7b4f3,2015-09-03 16:13:58,Pushed all docker images to hub.,0,,0
ed69d42b,2015-09-04 07:52:46,Added globus cerficates so they can be used by non docker container based clients or servers.,0,,0
2c32f6b3,2015-09-04 08:23:55,Set default for MYUID env var.,0,,0
6bf8f890,2015-09-04 09:10:11,Run torque container more restricted,0,,0
379a2f9a,2015-09-04 09:11:08,Merge remote-tracking branch 'origin/issue/252-gradleize-docker' into issue/252-gradleize-docker,0,,1
707bbb3f,2015-09-04 13:50:29,Gridengine can now be scaled up by starting xenon-gridengine-exec containers.,0,,0
91869533,2015-09-04 13:52:45,Made known hosts file of xenon user in xenon-test docker container writable by xenon user itself.,0,,0
87a61f05,2015-09-04 14:24:32,For gridengine integration tests switched to parallel environment which can run on multiple hosts.,0,,0
b3583ce2,2015-09-04 14:25:54,Quote test filter to prevent shell expansion of *.,0,,0
549da489,2015-09-04 15:07:54,Refresh gridftp certificates as the certificates in the container and git repo where out of sync.,0,,0
d4f60fa0,2015-09-09 11:45:12,Merge pull request #264 from NLeSC/issue/261-sshconfigdefault,0,,1
eb83bdb2,2015-09-09 11:51:04,Merge branch 'develop' into issue/252-gradleize,0,,1
bd40020b,2015-09-09 11:54:36,Merge pull request #265 from NLeSC/issue/252-gradleize,0,,1
bf4c87a6,2015-09-09 11:55:09,Merge pull request #268 from NLeSC/issue/252-gradleize-docker,0,,1
08babf2e,2015-09-10 16:28:20,Added classpath to Javadoc for Xenon developers task,0,,0
02cd0f71,2015-09-10 17:44:41,Merge pull request #271 from NLeSC/javadocDevel-noclasspath,0,,1
0fdff4dd,2015-09-18 20:38:29,Made webdav docker container with anon/auth and read/write combinations.,0,,0
d94d325f,2015-09-23 11:54:35,Return String from ScriptingParser parseJobID,0,,0
2c10c702,2015-09-23 12:11:19,Fixed Slurm scripting test: equality unordered Map with ordered string,1,,1
c802e62a,2015-09-23 14:47:29,Fixed Torque tests with new job ID's and test fixture locations,1,,1
4cebe50e,2015-09-23 14:52:36,Fixed GenericCredential tests,1,,1
c483d74e,2015-09-23 15:38:08,Fixed RelativePath tests,1,,1
a51bfb1b,2015-09-23 15:39:09,Fixed grid engine unit tests,1,,1
0bf8f492,2015-09-23 16:20:27,Fixed LocalUtils test,1,,1
da449a72,2015-09-23 16:28:46,Fixed Exception output with NullPointer,1,,1
0977e79f,2015-09-23 16:35:19,Moved SSH live tests to IT*Test,0,,0
7be6f6a5,2015-09-23 16:41:04,Fixed another HashMap order issue,1,,1
f380ad42,2015-09-23 16:48:25,Fixed number of adaptors,1,,1
48fce7be,2015-09-23 16:48:53,Merge pull request #273 from NLeSC/issue/250-jobidparser,0,,1
7010ad3d,2015-09-23 17:13:36,Moved tunnel test to integration testing,0,,0
d69a2cd7,2015-09-23 17:17:28,Generic property and location test fixes,1,,1
feb2f7d7,2015-09-23 19:36:13,Merge pull request #274 from NLeSC/fix-unittest,0,,1
fa333925,2015-09-24 10:55:48,Added travis build file,0,,0
da61832e,2015-09-24 11:07:23,Added pandoc requirement to Travis,0,,0
e1efa9a5,2015-09-24 13:06:03,Added texlive for pandoc PDF generation,0,,0
71448e62,2015-09-24 13:59:57,SSH credential tests are moved to unit tests,0,,0
72fdf556,2015-09-24 14:15:35,Travis cache specified to avoid invalidation,0,,0
eee80704,2015-09-24 14:16:08,JUnit @Ignore annotation combined with @Test,0,,0
bc0cea87,2015-09-24 14:37:21,Added Travis Badge,0,,0
5441d923,2015-09-24 14:37:37,Removed Travis cache (not sure if it's working and it doesn't save time),0,,0
3d6ebb17,2015-09-24 17:01:05,Moved all integrations tests and files to src/integrationTest,0,,0
