hash,time,message,keyword_buggy,human_buggy,fastread_buggy
6ebf412b,2014-05-30 08:44:25,DRR - Cpptraj: Attempt to add indices write  something still seems wrong though  needs more debugging.,1,,0
761bd917,2014-05-30 09:13:56,DRR - Cpptraj: Trap output trajectory write errors when !exitOnError,1,,0
f1159235,2014-05-30 10:48:29,DRR - Cpptraj: Add DataIO class for creating vector psuedo trajectories  will replace trajout keyword in vector action,0,,0
afae6f64,2014-05-30 10:49:05,DRR - Cpptraj: For 'writedata' print info on what file format is being used.,0,,0
e639cf9f,2014-05-30 10:51:31,DRR - Cpptraj: Use DataIO_VecTraj class for creating vector pseudo trajectory,0,,0
41259a67,2014-05-30 13:16:05,Merge branch 'cpptraj-dev' into cpptraj-dev-remdEnsembleTrajFmt,0,,0
cb8ffe6d,2014-05-30 13:38:14,DRR - Cpptraj: Fix wrong VID for indices (doesnt matter for release since indices info not present),1,,1
483bbf91,2014-05-30 14:31:33,DRR - Cpptraj: Switch to using std::vector<int> for remd_indices_ instead of a C-array  which makes lots of code much  much easier to read  cleaner  and safer. I originally didn't use vector since I needed to interface with the NetCDF C routines  but I think I've thoroughly convinced myself that std::vector storage is *always* contiguous. If there is some weird C++ implementation out there where this is not the case it's violating the '03 standard anyway  which at this point (11 years on) should be the minimum we support anyway.,0,,0
7c942227,2014-05-30 14:39:42,DRR - Cpptraj: Add copy of replica indices where missing,0,,0
8e973a8c,2014-05-30 14:40:21,DRR - Cpptraj: Fix typo,1,,0
1109c82f,2014-05-30 14:42:29,Merge branch 'cpptraj-dev' into cpptraj-dev-remdEnsembleTrajFmt,0,,0
6a332021,2014-05-30 15:51:51,DRR - Cpptraj: Fix bug  when ensemble processing with a single thread it was possible for subsequent ensemble members to work on a modified parm instead of the original one (e.g. for actions like strip/closest)  which could lead to unintended consequences.,1,,1
5ae6abed,2014-05-30 15:58:23,Merge branch 'cpptraj-dev' into cpptraj-dev-remdEnsembleTrajFmt,0,,0
56d62a56,2014-05-30 16:03:00,DRR - Cpptraj: Remove debug info from strip and add const for MPI compile,0,,0
5093efab,2014-06-02 09:01:43,DRR - Cpptraj: Change remd_indices type back to std::vector<int>  using &v[0] to interface with MPI routines now. Send/receive frame replica indices.,0,,0
e7e04140,2014-06-02 13:34:22,DRR - Cpptraj: Split Trajout into Trajout_Single and Trajout_Multi  ensemble trajectory handling will now be done on the level of Trajout instead of CpptrajState. This is to enable later Trajin_Ensemble/Trajout_Ensemble. Default format for TrajectoryFile::GetFormatFromArg is now UNKNOWN instead of AMBERTRAJ.,0,,0
e3586bf7,2014-06-02 13:46:58,DRR - Cpptraj: Add InitEnsembleTrajWrite() function back to Trajout_Single  needed for writing single trajectories from ensemble-aware Actions.,0,,0
ebafa2ba,2014-06-03 11:10:35,DRR - Cpptraj: Make actions/analyses use Trajout_Single. Only a single TrajoutList for ensemble trajout now  ensemble trajout list is created based on existing trajout list. Onlymembers keyword now processed on the level of Trajout instead of TrajoutList. Ensure actual ensemble size is used when setting up ensemble trajout list even when MPI (Trajout_Multi requires actual # to set up onlymembers even though it is not used afterwards) - probably will pass in some additional info later on (temperatures etc). Actions are performed prior to trajectory output  TrajoutList has already-sorted list of frame pointers passed to it (removing need for Frame indices to also be passed in).,0,,0
96083394,2014-06-03 11:30:46,DRR - Cpptraj: Fix bug that caused segfault with onlyframes in serial ensemble mode trajout.,1,,1
02cc3191,2014-06-03 12:37:26,DRR - Cpptraj: Remove unneeded include,0,,0
e1cf3094,2014-06-03 14:18:56,DRR - Cpptraj: Move towards using Frame pointer array for sorting ensemble frames inside Trajin_Multi so nothing needs to happen in CpptrajState  can probably get rid of frame indices outside of Frame now. Fix ensemble output traj info reporting in MPI  could segfault when onlyframes skipped the lowest replica.,1,,0
a3b8f89b,2014-06-03 15:19:04,DRR - Cpptraj: Use SortedFrames for actions/trajectory output  i.e. let Trajin_Multi take care of all sorting. Split output trajectory topology-related setup from write  WriteFrame() is now a placeholder function for actions to use  but should maybe eventually be retired.,0,,0
f3c45660,2014-06-03 16:22:39,DRR - Cpptraj: frame index array only needed for MPI so each thread knows where to send/receive frames. Fix NOSORT case.,1,,1
5f74d3aa,2014-06-03 16:29:44,DRR - Cpptraj: Fix TIMER compile,1,,1
b8bbed70,2014-06-03 17:14:49,DRR - Cpptraj: Create separate file for definition of FramePtrArray. Initial incarnation of the Trajout_Ensemble class for writing ensemble to single trajectory file.,0,,0
e2b82938,2014-06-03 17:15:37,DRR - Cpptraj: Update references to FramePtrArray. Create functions in TrajectoryIO for single ensemble trajectory file write. Add 'ensemble' keyword to 'trajout' to denote single ensemble trajectory file desired. Update dependencies.,0,,0
8421c7fb,2014-06-03 17:53:33,DRR - Cpptraj: Add Traj_NcEnsemble TrajectoryIO class. Make ensemble size < 1 an error for NC_AMBERENSEMBLE,1,,0
0e068a6f,2014-06-03 17:56:04,DRR - Cpptraj: Add missing function def,0,,0
6830135a,2014-06-03 18:17:16,DRR - Cpptraj: Since frame dimension is unlimited it must be the lowest dimension.,0,,0
703bc662,2014-06-04 08:00:14,DRR - Cpptraj: Finish netcdf ensemble frame write.,0,,0
51b0b219,2014-06-04 08:28:18,DRR - Cpptraj: Add options to write temperature/velocity to nc ensemble  implement write help and add code comments.,0,,0
ce0a9eec,2014-06-04 10:29:04,DRR - Cpptraj: Fix typo,1,,0
d9ced5f4,2014-06-04 12:49:28,DRR - Cpptraj: Namespace for for holding replica-related stuff.,0,,0
5eab4a47,2014-06-04 14:15:21,DRR - Cpptraj: Implement single ensemble file read. A bit clunky right now  will need to streamline later. Maybe make separate trajin lists  or make Trajin objects take a trajectoryIO.,0,,0
e785b34e,2014-06-04 15:07:03,DRR - Cpptraj: Add Trajin_Ensemble class.,0,,0
a9d48d4a,2014-06-04 15:07:26,DRR - Cpptraj: Fix ensemble trajectory read/write  need to reset the atom count after it changes for  remd_indices etc. Remove debug info  add routine to debug netcdf indices.,1,,0
2f3e1dc0,2014-06-04 15:14:12,DRR - Cpptraj: Deal with BadEnsemble correctly,0,,0
b7f0a976,2014-06-04 15:33:15,DRR - Cpptraj: Add second array of Trajout* to TrajoutList to hold active output traj sets (sets for which current parm matches init parm). Remove that check from the Trajout level now  and remove TrajIsOpen check from Write routines since they should never be called if not set up.,0,,0
68ce1ca4,2014-06-05 09:02:44,DRR - Cpptraj: Fix bug where segfault could occur when running secstruct with ptrajformat if line length became > CpptrajFile internal buffer size. Now when ptrajformat each residue gets a string dataset  similar to the default output with integer data set.,1,,0
1d4c7182,2014-06-05 11:32:05,DRR - Cpptraj: Add 'assignout' keyword to secstruct: prints overall secondary structure assignment for each residue in a manner similar to the PDB website.,0,,0
ef887d62,2014-06-05 11:34:13,Merge branch 'cpptraj-dev' into cpptraj-dev-remdEnsembleTrajFmt,0,,0
798ee28c,2014-06-05 12:53:36,DRR - Cpptraj: Clean up Trajin classes. Make Trajin_Multi timing data specific to Trajin_Multi.,0,,0
d5174015,2014-06-05 14:34:34,DRR - Cpptraj: Some changes to get Traj_NcEnsemble working in parallel. Each thread will read 1 frame. Disable if parallel netcdf not present  as this is required for writing in parallel (reading in parallel *might* be ok  but not allowed for now).,0,,0
2a9fc309,2014-06-05 14:38:27,DRR - Cpptraj: Add parallel netcdf option to configure,0,,0
00e949e7,2014-06-05 14:54:02,DRR - Cpptraj: Fix some issues with parallel netcdf lib/include,1,,1
49b1d40a,2014-06-05 16:26:00,DRR - Cpptraj: Enable write with pnetcdf for Traj_NcEnsemble,0,,0
6fea1558,2014-06-06 09:07:13,DRR - Cpptraj: Trap allgather error,1,,0
4a6d7ba9,2014-06-06 09:48:43,DRR - Cpptraj: Move Frame parallel send/receive routines to inside Frame itself.,0,,0
b4b38a26,2014-06-06 10:12:35,DRR - Cpptraj: Implement single file ensemble trajectory read in parallel. Right now sorting is done the same way as with individual files  but in the future it may be more optimal to do the sorting at the level of TrajectoryIO.,0,,0
a23b7075,2014-06-06 10:19:50,DRR - Cpptraj: In MPI  only need to allocate 2 frames (not the entire ensemble).,0,,0
cef6f04d,2014-06-06 10:29:16,DRR - Cpptraj: Do not call ncmpi_sync since it has a huge performance hit (may need to enable or add option to enable later). Remove/reorganize debug info.,0,,0
99115c74,2014-06-06 12:57:54,DRR - Cpptraj: Correct serial compile issues,0,,0
4a397bdb,2014-06-09 09:56:01,DRR - Cpptraj: Masks must have '@'  ':'  or '*'. Do not search for % or / as they are not valid without @ anyway.,0,,0
7b973a14,2014-06-09 09:57:33,Merge branch 'master' into cpptraj-dev,0,,0
fdb1468b,2014-06-09 10:00:54,DRR - Cpptraj: Add HAS_PNETCDF to list of defines.,0,,0
df36a27c,2014-06-09 13:03:36,DRR - Cpptraj: In ensemble processing use the master DataSetList and DataFileList instead of separate DSL for each member and separate DFL  this means that in serial ensemble mode all data sets are available for analysis after processing. Data sets have extra metadata indicating which ensemble they came from. Fix memory leak in TrajinList.,1,,0
330fe626,2014-06-09 13:16:32,DRR - Cpptraj: Add pnetcdf to list of exceptions for header dependencies. Update dependencies.,0,,0
94f11cac,2014-06-09 15:23:30,DRR - Cpptraj: Make cpptraj internal configure -d imply -noopt as well.,0,,0
bbab9a11,2014-06-09 15:36:21,DRR - Cpptraj: Fix problem where loading multiple trajectories into a TRAJ Coords DataSet would fail  fix info message for TRAJ Coords DataSet.,1,,1
1fa184a2,2014-06-09 15:39:19,Merge branch 'master' into cpptraj-dev,0,,0
ef1c5ce0,2014-06-10 08:30:27,DRR - Cpptraj: Fix potential segfault caused by not enough frames in rmsavgcorr calc.,1,,1
3a023030,2014-06-10 10:59:26,DRR - Cpptraj: Fix potential segfault when trying to use stripped reference structure. Eventually the reference frame framework will need to be revamped but this will prevent bad memory errors from occurring while not changing the interface too drastically.,1,,0
f5b8b948,2014-06-10 11:16:22,DRR - Cpptraj: Use ReferenceFrame instead of Trajin_Single for reading reference structure for rmsavgcorr,0,,0
1b86be7d,2014-06-10 11:21:54,Merge branch 'master' into cpptraj-dev,0,,0
fb2d4123,2014-06-10 13:11:50,DRR - Cpptraj: Make GetNextEnsemble like GetNextFrame  implemented entirely in Trajin  now have ReadEnsemble like ReadTrajFrame as well. Logic is more consistent  also makes future traj type additions easier.,0,,0
c6075714,2014-06-10 14:53:19,DRR - Cpptraj: Consolidate common functionality between Trajin_Multi and Trajin_Ensemble  Trajin_Multi now only uses memory for 2 frames in MPI instead of worldsize frames. Fix MPI+TIMER compile.,1,,0
431211fd,2014-06-10 15:01:37,DRR - Cpptraj: Fix single ensemble for 'nosort',1,,1
e4f1a0d3,2014-06-11 09:00:48,DRR - Cpptraj: Fix bug in projection of dihedral covariance that led to incorrect results/memory errors. Update internal help text.,1,,1
26cae7ae,2014-06-11 10:32:34,DRR - Cpptraj: Add RMSIP calculation for modes.,0,,0
aa56a596,2014-06-11 10:45:24,DRR - Cpptraj: Finish up rmsip,0,,0
b101482a,2014-06-11 11:01:22,DRR - Cpptraj: More info for missing data set message,0,,0
0a000bfa,2014-06-11 11:29:20,DRR - Cpptraj: Add note about chi pyrimidine name fix so I dont forget,1,,0
7aec7a87,2014-06-11 11:46:22,Merge branch 'master' into cpptraj-dev,0,,0
c295ca81,2014-06-13 09:30:26,DRR - Cpptraj: Add option to write average structures from cluster analysis.,0,,0
f3591c57,2014-06-14 10:25:16,Merge branch 'master' into cpptraj-dev,0,,0
65cce084,2014-06-20 11:50:45,DRR - Cpptraj: Add MPI timing data to Trajin_Ensemble.,0,,0
c4d8b930,2014-06-20 13:51:18,DRR - Cpptraj: Test putting nc ensemble read in independent data mode rather than collective,0,,0
e4f3042b,2014-06-20 16:09:53,DRR - Cpptraj: Re-enable collective mpi IO. Independent IO was order of magnitude slower.,0,,0
0605d332,2014-06-21 10:01:17,DRR - Cpptraj: In dssp code add some debug info that will be used to fix/improve dssp calc. Recognize CYX as cysteine for assignment output. Improve code comments.,0,,0
9b98086f,2014-06-21 13:56:07,DRR - Cpptraj: Fix DSSP calc so it better takes into account SS priority  which fixes odd SS patterns reported by H. Huang from the Simmerling group (e.g. 2-residue alpha helices). Also  correctly convert 3-10 helices < 3 residues and Pi helices < 5 residues to turn (according to the original DSSP algorithm). Add useful debug info that must eventually be turned off.,1,,0
a1a8ebb6,2014-06-21 14:25:00,DRR - Cpptraj: Get rid of continue statements in DoAction() loops. Disable debug info.,0,,0
9d1a2f1f,2014-06-23 11:13:37,DRR - Cpptraj: More major fixes to DSSP calc. When calculating average at end  calculate for residues that have data  not just residues that are selected since when using different topology selection status may change. Add missing Bend SS calculation. Streamline code and update comments.,1,,0
dc632625,2014-06-23 12:50:48,DRR - Cpptraj: Fix up DSSP debug info.,1,,0
06105222,2014-06-24 08:18:39,DRR - Cpptraj: In DSSP  rearrange sqrt so compilers can potentially optimize inverse sqrt  improve output information.,0,,0
d5c7c4be,2014-06-24 10:51:43,DRR - Cpptraj: In DSSP  properly initialize some variables. Clean up comments  add option to print total SS observed per frame for each SS type.,0,,0
b3ce640e,2014-06-24 16:39:02,DRR - Cpptraj: Fix the running average calculation. Previously you would just get out what you put in.,1,,1
9db27f36,2014-06-24 16:51:44,DRR - Cpptraj: Remove 'none' from total DSSP output so that the sets line up with those from sum output.,0,,0
a89ddd12,2014-06-25 09:08:27,Merge branch 'master' into cpptraj-dev,0,,0
557c5114,2014-06-25 10:40:03,DRR - Cpptraj: Fix cluster keywords for split  add option for printing number of clusters observed per time window.,1,,1
ce39452e,2014-07-03 10:48:18,Merge branch 'master' into cpptraj-dev,0,,0
a89b967a,2014-07-03 11:02:31,DRR - Cpptraj: Add time variable to Frame. Add code for reading time from Netcdf traj.,0,,0
08493099,2014-07-07 13:34:59,DRR - Cpptraj: Initial test for reading gromacs topology.,0,,0
c3ef389e,2014-07-07 13:42:41,DRR - Cpptraj: Fix program for finding dependencies  '#' must be first non-whitespace character on line.,1,,1
82df1cc9,2014-07-07 13:52:10,DRR - Cpptraj: Enable Parm_Gromacs for testing.,0,,0
585cd9ca,2014-07-07 21:15:50,DRR - Cpptraj: Add code for reading in molecules  title  and residue info.,0,,0
c07a0974,2014-07-08 07:46:48,DRR - Cpptraj: Set title and filename  set up atoms and residues.,0,,0
f1ae8e64,2014-07-08 08:23:11,DRR - Cpptraj: Read in bond information  consolidate atom  bond  and molecule name into a single class.,0,,0
e59a7d85,2014-07-08 08:33:10,DRR - Cpptraj: Remove debug info and any newline characters from title.,0,,0
183a0e4d,2014-07-08 21:31:18,DRR - Cpptraj: Fix incorrect cast that led to segfault. This should be a bugfix.,1,,1
bb95dcf7,2014-07-09 08:23:42,DRR - Cpptraj: Make routines const where appropriate.,0,,0
c5f0eb99,2014-07-09 08:24:25,DRR - Cpptraj: Add action for calculating the closest approach of atoms to atoms in images.,0,,0
5c079b0d,2014-07-09 08:47:24,DRR - Cpptraj: Remove obsolete code. Record numbers of which atoms are closest.,0,,0
36edc966,2014-07-09 08:53:22,DRR - Cpptraj: Get rid of some more obsolete code.,0,,0
17c57125,2014-07-09 09:05:09,Merge branch 'master' of git.ambermd.org:amber,0,,0
14aff9c7,2014-07-14 08:37:30,Merge branch 'master' into cpptraj-dev,0,,0
93bfc88d,2014-07-16 11:04:01,DRR - Cpptraj: Initial attempt to fix NOE  T1  T2 calc in IRED. Cm(t) calc seems like it was OK  but Cj(t) calc appeared strange. Cj(t) may be correct now but need to actually use it to calculate NOE/T1/T2 to be sure.,1,,0
e1c44efc,2014-07-16 14:10:40,DRR - Cpptraj: Add TauM calculation  seems better than previous TauM calc which often had negative values. With the new TauM calc the separation of the first 5 modes are clearly visible with the test data set  which was not previously the case.,0,,0
39fa1bd9,2014-07-17 13:52:26,DRR - Cpptraj: Fix up normalization. Add relaxation/noe calc. #s seem better than what they were in ptraj but still off from the test data set. Needs more testing.,1,,1
1d1a8311,2014-07-18 08:10:02,DRR - Cpptraj: Give bounds action the ability to create a grid (with an optional buffer of bins). This means no longer having to guess grid sizes  first pass uses bounds to create grid with given spacing centered appropriately  second pass does the gridding.,0,,0
634402c6,2014-07-18 13:57:38,DRR - Cpptraj: Move topology append capability into Topology.,0,,0
f2d8a686,2014-07-23 09:25:39,DRR - Cpptraj: Add action to replicate cell 1x in any or all specified unit cell directions. Does not currently write new unit cell parameters to output traj/coords data set.,0,,0
b639e1a3,2014-07-23 09:42:11,DRR - Cpptraj: Add some openmp code for replicatecell.,0,,0
090f1eb2,2014-07-23 09:53:50,Merge branch 'master' into cpptraj-dev,0,,0
f86b5841,2014-07-23 10:03:19,DRR - Cpptraj: Trajout --> Trajout_Single,0,,0
c1c54aed,2014-07-28 14:19:37,DRR - Cpptraj: Initial code for performing non-linear curve fitting with Levenburg-Marquardt algorithm using a QR-factorization scheme.,0,,0
13268e25,2014-07-28 15:10:23,DRR - Cpptraj: Add analysis for multi-exponential curve fitting.,0,,0
9cd1b185,2014-07-28 15:54:05,DRR - Cpptraj: Change form of multiexponential so it begins with a constant. May eventually change this so the forms can be switched. Change all printf statements in CurveFit to a debug function that can eventually be turned off.,0,,0
4d6760aa,2014-07-28 16:13:45,DRR - Cpptraj: Add multi-exponential form without leading constant. Add printing of final equation to stdout.,0,,0
f79f02f5,2014-07-28 16:18:23,DRR - Cpptraj: Protect debug output with ifdefs,0,,0
105c18ab,2014-07-28 16:35:32,DRR - Cpptraj: Clean up output messages.,0,,0
83f1e640,2014-07-29 10:08:24,DRR - Cpptraj: Report some statistics after non-linear curve fitting completes.,0,,0
d9709cf4,2014-07-29 12:54:59,DRR - Cpptraj: Better reporting in non-linear curve fit for bad parameters and/or X/Y values.,0,,0
528dc3cf,2014-07-29 13:11:12,DRR - Cpptraj: Minor cleanup,0,,0
0d2001f0,2014-07-29 15:15:56,DRR - Cpptraj: First attempt to add bounds to curve fitting. Not sure how well its working yet.,0,,0
1dcee564,2014-07-29 15:50:31,DRR - Cpptraj: Some testing with alternative functions.,0,,0
1040356d,2014-08-01 09:09:14,DRR - Cpptraj: Clean up some comments in curvefit. Always read in numbers as double in DataIO_Std  will use more memory but honestly determining int vs float is just not worth the savings...,0,,0
71fa5d7c,2014-08-01 09:46:09,DRR - Cpptraj: Only requirement for bin data set is that it exist and be 1D.,0,,0
cee1866b,2014-08-02 10:36:24,DRR - Cpptraj: Change $f to %g in rotdif for printing values that are very small/large. Add potential to weight residual in curve fitting. Some experimental changes and debug messages added.,0,,0
62097935,2014-08-02 10:38:34,Merge branch 'master' into cpptraj-dev,0,,0
5ca7d54b,2014-08-03 11:58:51,DRR - Cpptraj: Add CoordVID  make some functions const,0,,0
07957ab9,2014-08-04 13:57:39,DRR - Cpptraj: Add new test code for determining deffs with total isotropy with curve fitting.,0,,0
d44814c4,2014-08-04 13:59:39,DRR - Cpptraj: Initial attempt at separate Amoeba minimizer,0,,0
eb0f4bc8,2014-08-05 07:05:59,"DRR - Cpptraj: Allow generic DataSet to be used as ""X"" values in simplex function. Clean up interface. Make alternate Deff calc enabled if debug != 0.",0,,0
6185258f,2014-08-05 08:31:57,DRR - Cpptraj: More test code.,0,,0
b3d8b303,2014-08-05 11:47:35,DRR - Cpptraj: Separate minimizer seems to work now.,0,,0
3187a5b7,2014-08-05 11:59:30,DRR - Cpptraj: Remove some debug info  better code docs.,0,,0
6a74bdb4,2014-08-06 10:23:11,DRR - Cpptraj: Remove some old code.,0,,0
501dba7d,2014-08-06 12:53:13,DRR - Cpptraj: Reorganize code in rotdif. Change up output formatting from %g to %e  which ends up being nicer looking and maintaining a good degree of precision. Change random vector and matrix output back to %f since this should be adequate for them anyway. Consolidate printing of Tau to a single function.,0,,0
46e42969,2014-08-06 15:34:54,DRR - Cpptraj: Clean up rotdif help to make it more clear what options correspond to what. Similarly clean up rotdif STDOUT output. LAPACK SVD solver variables now local to function. Add options to change simplex minimizer tolerance and iterations. Change delqfrac option to scalesimplex so its clearer what it does (support delqfrac for backwards compat.). Only calculate time correlations for specified order instead of both 1 and 2. Give correlation function output better precision so digits are not lost. Remove obsolete code from SimplexMin.,0,,0
54943878,2014-08-06 15:49:44,DRR - Cpptraj: Add option to specify number of amoeba searches.,0,,0
3768a5db,2014-08-07 08:51:01,DRR - Cpptraj: Fix some typos  improve code docs.,1,,0
9e162741,2014-08-07 10:46:51,DRR - Cpptraj: Add ability to calculate auto/cross correlation for vector data (non-spherical harmonics).,0,,0
2efd258e,2014-08-07 15:12:00,DRR - Cpptraj: In rotdif  when usefft specified use alternate calc instead of normal one  since the normal one requires legendre poly of the dot products and fft uses SH. Add function for fitting multi exponential to SH calcd vector autocorrelation.,0,,0
c6e4ce19,2014-08-07 15:40:08,DRR - Cpptraj: Fix up some things with multi exponential fit. Results still seem strange...,1,,1
9b794ef4,2014-08-08 07:36:04,DRR - Cpptraj: Change curve fit so functions take multiple X values and produce multiple Y values.,0,,0
2dd19847,2014-08-08 07:39:11,Merge branch 'master' into cpptraj-dev,0,,0
29a60b35,2014-08-08 11:29:02,DRR - Cpptraj: Custom TmapType only needed in DataIO_RemLog  mostly because coord indices are read and sorted with the temperatures. Eventually want to use ReplicaMap though.,0,,0
1958067c,2014-08-08 13:10:30,DRR - Cpptraj: Allow modes data to be read from file in projection action to preserve backwards compat. with older scripts.,0,,0
77f0c1a9,2014-08-11 12:54:07,DRR - Cpptraj: Add test code for calculating pseudo-f statistic.,0,,0
f2f98ce3,2014-08-12 14:13:56,DRR - Cpptraj: Put code for remapping atoms in symmetric RMSD calc inside SymmetricRmsdCalc class so it can be used elsewhere.,0,,0
dfc4e617,2014-08-12 14:32:01,DRR - Cpptraj: Revert most of last commit  not as useful as I thought...,0,,0
a466b187,2014-08-12 15:04:50,DRR - Cpptraj: Put mol2 write format line in Mol2File. May eventually just let it take frame and topology.,0,,0
1008f5df,2014-08-12 15:39:18,DRR - Cpptraj: Fix centroid calc for symmetric rmsd cluster distance metric (frames were not being translated to origin).,1,,1
632755aa,2014-08-12 15:40:36,DRR - Cpptraj: Fix up pseudo-F calc: only use frames that are in clusters (ignore noise)  do not calculate if # clusters < 2 or # clusters == # frames  protect from divide by zero. Fix problem where incorrect use of ClusterNode could cause a segfault. Symmetric RMSD interface back to what it was.,1,,1
