hash,time,message,keyword_buggy,human_buggy,fastread_buggy
5c780c3,2007-12-03 21:20:16,Don't let processors 1-N quit Mesh::write until processor 0 no longer needs them for MeshTools::n_levels.,0,,0
720779a,2007-12-03 22:10:24,allow for an optional line-break counter to increase readability,0,,0
495315e,2007-12-03 22:10:59,serialzed output of distributed nodes now works,0,,0
d23b608,2007-12-03 22:22:19,Use proper type (signed int) for MPI tags,0,,0
dd0477f,2007-12-03 22:29:50,Use petscconf PACKAGES_LIBS where available,0,,0
a669c09,2007-12-04 21:04:15,Return an accurate count of nonlinear iterations  not just the final iteration number,0,,0
b5313e3,2007-12-05 03:00:13,added a local_level_element_iterator(),0,,0
0ce5bf0,2007-12-05 03:02:23,make the MeshTools::n_elem() operator take constant element iterators,0,,0
9817832,2007-12-05 20:53:26,parallel xdr mesh output pretty much works  needs bc support  testing.  disabled by default,0,,0
2e26123,2007-12-06 16:20:46,change the solver to use a MeshBase  consistent with the EquationSystems,0,,0
2b80e9d,2007-12-06 19:36:51,created a static array mapping element type to the number of nodes in an element.  this is useful for reading in mesh files or when communicating elements as it allows you to properly size arrays without creating an Elem object,0,,0
29590a8,2007-12-06 20:36:07,Use INVALID_ELEM rather than a magic number for the size of an array indexed by ElemType,0,,0
75a448d,2007-12-06 22:10:31,Dependency updates,0,,0
6011f29,2007-12-06 22:36:17,parallel read of nodes is OK  working on elements,0,,0
f51f93c,2007-12-07 14:19:45,when adding a child assert that the child knows about its parent,0,,0
acf04dd,2007-12-07 14:20:36,testing parallel read/write,0,,0
7725f42,2007-12-07 22:39:30,parallel bc write started,0,,0
1825b4c,2007-12-08 20:11:12,added data_stream<int>,0,,0
468f55f,2007-12-08 20:14:31,do not implicitly add nodes to boundary_info,0,,0
bf546ad,2007-12-09 02:23:50,Added missing implementation for --disable-mpi,0,,0
7a45d05,2007-12-10 14:27:46,parallel XDR mesh I/O works  performing additional testing,0,,0
d2fc64b,2007-12-10 18:24:20,added MeshTools::n_p_levels().  Use this to determine whether or not we will write element p levels to file.,0,,0
797d917,2007-12-10 18:28:43,made Partitioner::set_node_processor_ids() a public & static member.  This allows a partitioning to be read from file and the node processor ids can get fixed without building a partitioner.,1,,0
94363b8,2007-12-10 18:29:48,write p levels if needed,0,,0
6e42522,2007-12-12 14:47:47,updated documentation,0,,0
bc5d064,2007-12-12 14:56:55,removed stray -lz,0,,0
6b82007,2007-12-12 17:20:39,allow MeshBase::add_point() to add points in non-sequential order,0,,0
f81feaf,2007-12-12 17:35:57,moved the parallel test,0,,0
455cdba,2007-12-12 20:20:03,test send  receive  and friends,0,,0
e8a3728,2007-12-12 20:22:45,replaced MPI_Wait and MPI_Waitall calls with Parallel::wait wrappers,0,,0
a5f29ad,2007-12-12 22:04:11,placeholder for quadrature tests,0,,0
04ea158,2007-12-17 03:23:40,Added set_data methods,0,,0
f8bbe71,2007-12-19 01:11:40,Reposition elem_subresiduals during postprocessing for code like John's that uses them.,0,,0
ba8bfeb,2008-01-14 21:05:25,assert() to catch cases of non-parents who get put into parent error vector by mistake,1,,0
4774bc5,2008-01-14 21:06:02,"Restore ""non-coarsenable elements flagged with -1"" behavior to create_parent_error_vector implementation",0,,0
38e15d9,2008-01-15 16:33:47,The previous histogram function was just ... wrong ... in more ways than one.  Rewrote my initial bad code to make it actually work.  Also added the plot_histogram() function which allows you to write a very small Matlab/Octave script and quickly plot the histogram as a bar graph.,1,,0
4af3e65,2008-01-15 22:02:22,Fixed a slight bug that sometimes prevented the last entry from being binned.  Generate the histograms in terms of Real's regardless of the datatype of the vector itself.  Also  the behavior is now correct for ErrorVectors too.,1,,1
7ac00e2,2008-01-16 20:44:48,Ignore oprof output,0,,0
ea13090,2008-01-16 20:46:43,Ignore oprof output,0,,0
ba90b0f,2008-01-16 20:47:21,Resize and zero elem_residual before postprocessing,0,,0
c4a1258,2008-01-16 21:06:00,Fixes for create_parent_error_vector in parallel,1,,1
19d78da,2008-01-23 15:38:18,explicitly clear and close the objects,0,,0
6827afd,2008-01-23 20:21:47,Use libmesh_norm(x) instead of x*x/std::norm(x) more widely Make NumericVector<T>::dot(v) have return type T Attempt to fix DistributedVector<std::complex<T> >::min/max,1,,0
65b3f40,2008-01-23 20:25:39,Better fix for real vs complex DistributedVector::min/max,1,,1
e489f58,2008-01-23 20:30:28,Fix cut-n-paste error,1,,1
6b29e49,2008-01-24 00:39:29,More fixes  refactoring for --enable-complex,1,,1
cfdc428,2008-01-24 07:15:30,Fixes for --enable-complex,1,,1
9cf8e4f,2008-01-24 20:42:29,Fixes for std::complex<> use,1,,1
f2fb4f1,2008-01-24 20:45:18,Utility class to compare two types and choose an appropriate return type for operations combining them.,0,,0
08464c6,2008-01-24 20:47:31,Use Real instead of double where appropriate,0,,0
8cfbb85,2008-01-24 20:50:16,Use CompareTypes<T T2> to allow TypeVector<T> objects to be operated on with T2-based objects,0,,0
90d9e49,2008-01-24 21:17:22,Move enable_if  ScalarTraits to compare_types.h Further templatize copy constructor  assign(),0,,0
e4d491b,2008-01-24 21:24:16,Further templatize add(),0,,0
9a5f92a,2008-01-24 21:59:20,More templatization  more CompareTypes based return values,0,,0
69c485b,2008-01-24 22:08:21,Fixed misleading comment,1,,0
79a0d69,2008-01-24 22:12:21,Fixed misleading/typoed comment,1,,0
bfafba9,2008-01-24 23:13:09,Fixed size_sq comments to be correct for complex numbers,1,,1
0029bcc,2008-01-25 14:58:00,Add templated self friend classes so that Object<T1> can access Object<T2>'s protected constructor,0,,0
ebfddb8,2008-01-25 15:00:22,"Fix norm calculation correctness for complex numbers  use size_sq and new CompareType operators to make ""#ifdef USE_COMPLEX_"" special cases unnecessary",1,,1
4426a10,2008-01-27 17:02:18,support for std::complex<double> in data_stream.  Still need to figure out long double,0,,0
ff59350,2008-01-28 21:26:46,David Knezevic's patch to fix an error with SerialMesh when reading files with lower dimensional boundary info elements,1,,1
b304b13,2008-01-28 22:08:42,testing,0,,0
1a16593,2008-01-28 22:15:46,Restoring ex18  i.e. application=0 as default,0,,0
6261bad,2008-01-28 23:01:18,Move forward declarations to where they're actually needed,0,,0
21e7fee,2008-01-29 23:06:25,Fix bug with active elements  elements in parallel not being properly marked uncoarsenable.,1,,1
0969f74,2008-02-01 23:12:52,Factored out UnsteadySolver class  moved old solution vector from TimeSolver to get it out of SteadySolver class.,0,,0
50e832a,2008-02-03 12:36:28,fixed regression in EquationSystems::read() which tried to read .bz2 files instead of their unzipped ASCII counterpart.,1,,1
5c8d182,2008-02-04 16:46:11,Fixes for --disable-mpi,1,,1
c10b999,2008-02-04 19:32:17,Updated dependencies for UnsteadySolver,0,,0
8680235,2008-02-04 21:42:58,Minor fix in cut-n-pasted comment,1,,0
25d4205,2008-02-04 21:43:22,Minor fix in cut-n-pasted comment,1,,0
1b39025,2008-02-04 22:22:01,New NormType for compute_norm()  du()  etc.,0,,0
fc18c57,2008-02-05 20:08:18,Support Intel icc v10.1 on Itanium,0,,0
5185452,2008-02-05 20:31:33,Added SystemNorm class  switched appropriate APIs to use it,0,,0
3e2103a,2008-02-05 23:15:13,Fixes for du() API change,1,,1
039d5bf,2008-02-05 23:18:15,Updated dependencies for enum_norm_type.h and system_norm.h,0,,0
2ea1ee9,2008-02-06 01:39:34,preliminary interface to the TBB template library for multithreading support.  MeshTools::total_weight() contains an example of a threaded reduction operation.,0,,0
fb0791e,2008-02-06 02:09:52,Hand off du norm calculations to System::calculate_norm(),0,,0
625eadc,2008-02-06 03:24:43,Minor bugfix,0,,1
78e7357,2008-02-06 18:49:06,threaded part of the find global indices method,0,,0
5b82321,2008-02-06 20:40:40,Override mass_residual to provide a better (Re-independent) nondimensionalization of time,0,,0
b8ffeb5,2008-02-06 21:54:52,more threaded algorithms,0,,0
9cbfb5a,2008-02-06 22:00:11,removed stray here,0,,0
1aebdf4,2008-02-06 23:29:10,Fix reduce_deltat_on_diffsolver_failure bug from UnsteadySolver refactoring,1,,1
7f2cf36,2008-02-06 23:33:03,Updated .depend for new threading,0,,0
bf2bb7c,2008-02-06 23:33:40,Make sure dependency list is sorted for consistency  svn diff .depend can get ugly otherwise,0,,0
2c8b553,2008-02-06 23:51:25,Compatibility updates for old code,0,,0
1fdcc84,2008-02-07 20:02:26,threaded constraint computation,0,,0
d8db651,2008-02-07 21:41:59,added atomic reference counting,0,,0
ecd4376,2008-02-07 22:04:33,MeshTools::weight() fixed for parallel meshes,1,,1
a7b0910,2008-02-07 22:52:30,include elem.h,0,,0
cb28af3,2008-02-07 23:24:13,Using LegacyXdrIO,0,,0
35e43bd,2008-02-07 23:47:09,"Build src/apps programs by default during ""make""",0,,0
c3510d2,2008-02-08 15:20:42,Switch to LegacyXdrIO,0,,0
8a35332,2008-02-08 21:49:46,fixed total_weight for non-parallel meshes.  This is needed to work right on processor 0 to broadcast the mesh,1,,1
77dfa64,2008-02-08 21:50:46,the patch recovery error estimator is now multithreaded,1,,1
ed0165e,2008-02-08 22:07:12,Fix for MeshTools::total_weight() on ParallelMesh,1,,1
0a6b707,2008-02-08 22:19:53,Typo fix,1,,0
aa45a51,2008-02-10 13:12:52,allow perflog to be disabled at runtime,0,,0
cf25fd2,2008-02-10 13:13:46,multithreaded vector and solution projection,0,,0
6e32b94,2008-02-10 21:46:47,Typo fix,1,,0
1ce30da,2008-02-11 00:28:15,make perflog compatible with multithreading,0,,0
e80a0c8,2008-02-12 23:19:07,"Added ""parameterize.pl""  a script for turning lines like",0,,0
0a7043e,2008-02-14 00:10:44,Rename from NormType to FEMNormType to avoid name conflicts with PETSc,0,,0
7c78767,2008-02-14 20:23:15,Compatibility between FEXYZ and ENABLE_SECOND_DERIVATIVES  second derivatives for 1D XYZ shapes.,0,,0
2c69b5f,2008-02-15 22:56:13,Second derivative calculation support  arbitrary polynomial degree for discontinuous elements,0,,0
33b25da,2008-02-16 03:34:30,Fix FE<MONOMIAL> support for p > 4,1,,1
771df5c,2008-02-17 00:30:00,multithreaded sparsity pattern generation,0,,0
dd3f10f,2008-02-17 00:31:13,default to 1 thread  make the user manually specify the number of threads to avoid mpi/thread contention,0,,0
2e27de6,2008-02-17 00:31:53,default to 1 thread  make the user manually specify the number of threads to avoid mpi/thread contention,0,,0
adafefa,2008-02-17 20:41:09,preallocation where possible,0,,0
2fdbc68,2008-02-18 23:35:25,properly read legacy restart files without command-line hacks  warn for reading potentially incompatible restart files,0,,0
d158f26,2008-02-18 23:36:49,updated XdrIO to properly handle Xdr  ASCII  gzipped  or bzip2 files transparently,0,,0
5819a94,2008-02-18 23:37:13,mention TBB,0,,0
755ebee,2008-02-19 13:48:02,compatiblity fix with gcc 3.2  3.4 and Intel 7.1  8.0  9.0  9.1,1,,1
7d2cc01,2008-02-19 13:57:39,prevent double-freeing for the case when the user explicitly calls close() and then the destructor does too.,0,,0
88b352e,2008-02-19 13:58:03,Intel 10.x,0,,0
7852b41,2008-02-19 21:45:04,SunStudio 12 compatability,0,,0
970245d,2008-02-19 22:01:50,reverted here() and friends -- the -library=stlport4 option to CC uses the STLPort implementation which has no name clashes,0,,0
c491148,2008-02-19 23:00:39,reorder the partition flag position,0,,0
77ea9bd,2008-02-20 14:19:41,do not pollute global namespace  use the new local_level_elements iterators,0,,0
536f495,2008-02-20 16:36:18,make new xdr file format the default,0,,0
513bd8b,2008-02-20 17:44:01,only processor 0 should open the file and read the header.  this caused a race when the underlying file was .bz2 and all processors attempted to uzip/unzip it.,0,,0
313fc16,2008-02-20 17:44:26,do not partition into more pieces than we have active elements,0,,0
1074dd0,2008-02-20 18:30:12,do not default to new xdr file just yet,0,,0
86ef9eb,2008-02-21 19:30:40,Fixes for high p 3D monomial shape function calculations,1,,1
2953b7f,2008-02-22 10:40:42,allow the user to get the global indexing without assigning it  do not forget unpartitioned nodes when creating the bounding box,0,,0
1cddb9f,2008-02-22 10:41:13,allow the user to get the global indexing without assigning it  do not forget unpartitioned nodes when creating the bounding box,0,,0
b40ceed,2008-02-22 22:11:28,Added swap() method to PetscMatrix/Vector,0,,0
e15c566,2008-02-22 22:53:13,Adding PetscDiffSolver class (which still has runtime bugs),1,,0
159dc59,2008-02-25 01:55:04,Fix for --disable-mpi,1,,1
016505a,2008-02-25 19:23:21,added unpartitioned element iterators,0,,0
87c8d27,2008-02-25 19:23:42,added unpartitioned element iterators,0,,0
349e462,2008-02-25 19:24:09,added unpartitioned element iterators,0,,0
fea4a79,2008-02-25 19:26:31,make it clear that the begin  end element iterators are unchanged when calling n_elem,0,,0
7dba52d,2008-02-25 19:27:31,handle the degenerate case where for some reason we try to sort a single item in parallel,0,,0
ac14725,2008-02-25 22:43:27,Close assembly output before returning it to PETSc,0,,0
ffff351,2008-02-26 14:25:46,Typo fix in USE_COMPLEX_NUMBERS case,1,,0
32741b4,2008-02-26 15:52:49,Update to new du() function signature,0,,0
6f4e09e,2008-02-27 00:04:56,Don't include assembly time in PetscDiffSolver total,0,,0
2f9c8c7,2008-02-27 00:08:12,Factor out line search from NewtonSolver  add brent_line_search option,0,,0
2b47b51,2008-02-27 01:25:20,Make Brent's method the default,0,,0
4239c3e,2008-02-27 18:33:21,added Elem::is_remote(),0,,0
8f45c53,2008-02-27 18:39:36,refactored the parmetis partitioner to work on parallel meshes.  The assigning of parents to subdomains needs to be fixed still for the case of parallel meshes.  metis is still the default partitioner when mesh.is_serial()  otherwise parmetis is called.,1,,0
a7bd1a0,2008-02-27 21:36:49,set parent processor ids properly when the mesh is parallelized,0,,0
2283946,2008-02-28 19:51:12,Changes (based on Lorenzo Botti's) to fix bug with side integrations and adaptive p refinement.,1,,1
412995b,2008-02-28 21:45:33,Parallel::alltoall()  beginnings of MeshCommunication::redistribute(),0,,0
acdc0e0,2008-02-28 22:24:57,Parallel::Status class added.  Return status from blocking receives,0,,0
56c25a0,2008-02-29 15:38:56,optimize Parallel::send_receive() for the case when the source and destination are both the local processor.,0,,0
239f3c7,2008-02-29 19:32:17,reverted,0,,0
8f3b4bb,2008-02-29 19:43:06,undo accidental checkin,0,,0
4c5ad8b,2008-02-29 22:37:29,allow isend() and recv() with user-defined types,0,,0
78016e6,2008-02-29 22:37:56,node redistribution (the easy part) works,0,,0
99206a3,2008-03-01 00:24:08,Fix for MPI1 compatibility,1,,1
452b62a,2008-03-01 01:00:46,Added libMesh exception-throwing  changed error() behavior to throw an exception  replaced libMesh::init() and libMesh::close() with a LibMeshInit object to ensure proper MPI_Abort behavior when an exception is uncaught.,1,,0
5a5d373,2008-03-01 01:01:52,Space/tab reformatting  Switched to use LibMeshInit instead of libMesh::init()/::close()  removed unnecessary scoping braces,0,,0
fde1145,2008-03-01 17:36:23,Fix for --disable-mpi,1,,1
9561c69,2008-03-01 20:10:56,Corrected comments,0,,0
b9f0188,2008-03-01 20:21:04,Change from libMesh::init()/close() to LibMeshInit,0,,0
b2e6d8b,2008-03-01 20:21:33,Don't try to use DistributedVector<float>  unless Real == float we don't instantiate it.,0,,0
e94b137,2008-03-01 20:52:41,Switched from libMesh::init()/close() to LibMeshInit,0,,0
3bfec7f,2008-03-01 20:55:08,Run tests by default  don't just build them,0,,0
20e31c9,2008-03-01 21:23:41,Add a suffix to test output file names to make it easy on svn:ignore,0,,0
2de4225,2008-03-01 21:24:20,Ignore output files,0,,0
e8a2758,2008-03-01 21:26:10,Run tests by default,0,,0
803540d,2008-03-01 21:27:40,Ignore run_tests executable  dependency files,0,,0
96ed85a,2008-03-02 00:57:42,fix for --implicit_neighbor_dofs from Lorenzo Botti,1,,1
ae67ffb,2008-03-02 01:21:35,it is not deprecated to read an old file -- this was a hasty checkin,0,,0
5448891,2008-03-02 15:00:32,not deprecated to read an old mesh format,0,,0
5f18692,2008-03-02 15:00:57,fixed overzealous assert,1,,1
15adac7,2008-03-03 15:51:52,fix for parallel solution IO.  the code requires objects be iterated in order of increasing id()  which is not always the case.  now we build an ordering to enforce this.,1,,1
4b353c5,2008-03-03 19:47:22,Allow .bz2 support to be disabled at configure time.,0,,0
e1ef93a,2008-03-03 20:15:48,allow the Status() struct to determine the size of the message received.,0,,0
a8e10ff,2008-03-03 20:16:29,node and element redistribution seem to work  need to add bcs and all will be well.,0,,0
dc47324,2008-03-03 22:06:26,Fix bug from recent commit,1,,1
93e717d,2008-03-03 22:33:43,redistribution should now work  with BC support,0,,0
b91c721,2008-03-03 22:35:38,initial checkin had way too small blocksize,0,,0
6c571f5,2008-03-04 18:38:51,properly count the number of boundary conditions in parallel,0,,0
7461f0c,2008-03-04 18:40:10,transfer node pid in redistribution,0,,0
0ba807d,2008-03-04 18:42:09,optional constructor flag in MeshInput/MeshOutput for parallel formats,0,,0
4062db7,2008-03-04 18:42:39,log the single_partition() member,0,,0
41738b4,2008-03-04 18:57:03,do not assert valid processor id when reading processor id.,0,,0
d12fa41,2008-03-05 14:36:22,cleanup  optimizations,0,,0
75299e8,2008-03-05 14:36:55,log more operations,0,,0
a9ab1ad,2008-03-05 19:01:26,log output,0,,0
15fcdb2,2008-03-05 19:07:17,updated logging to use a stack,0,,0
ea56257,2008-03-05 19:08:02,only disable logging in threaded functions when there is more than one thread,0,,0
6aee180,2008-03-05 19:23:49,Added header for START_LOG/STOP_LOG declarations,0,,0
4f2d445,2008-03-05 19:29:28,fix all library code to use new logging scheme,1,,1
2b7415b,2008-03-05 21:01:22,no need to deprecate old interface -- that was a little agressive,0,,0
ba699e4,2008-03-06 15:38:42,optimized find_global_indices() to only compute hilbert keys once,0,,0
cc057b0,2008-03-10 21:33:45,gcc 4.3.0 fixes,1,,1
159cd58,2008-03-11 16:56:15,fix for --disable-amr,1,,1
de2a894,2008-03-11 19:21:50,do not copy old dof object before dofs are allocated -- this is a pointless waste of memory.,0,,0
233c380,2008-03-19 19:59:05,manually complete the send when there is no MPI,0,,0
90c80c2,2008-03-20 15:45:37,Fix for one more MPI-less Parallel::recv(),1,,1
b388e84,2008-03-20 15:59:22,fix isend()/recv() pairing for --disable-mpi,1,,1
91fbd60,2008-03-24 18:04:48,Replace inconvenient characters with underscores in directory names,0,,0
8290f06,2008-04-02 16:08:37,initial trilinos configuration support,0,,0
42d3be9,2008-04-03 00:04:07,Removed redundant mpi.h include,0,,0
f320183,2008-04-03 01:01:34,Move mpi.h include to make conflicts with stdio.h slightly less likely,0,,0
493c2c3,2008-04-04 16:42:46,Fix GCC configure tests,1,,1
ea8082d,2008-04-04 20:02:22,First commit of completely broken ePetra vectors from Trilinos,0,,0
be18ebf,2008-04-04 20:44:38,Comment (and #if) a bunch of stuff out of epetra_vector so it compiles,0,,0
1e7537a,2008-04-04 20:52:17,Uncomment more of epetra_vector,0,,0
69dd399,2008-04-04 21:12:11,Add configure option to disable exception throwing  Make PGI --no_exceptions command line option depend on it,0,,0
998a72d,2008-04-04 21:52:38,Fix for PGI compilers,1,,1
227fa73,2008-04-04 21:53:23,filled in more of epetra_vector,0,,0
e6e836e,2008-04-04 22:05:41,epetra_vector.h finished,0,,0
f968428,2008-04-05 04:52:26,Don't use Opteron-incompatible icc flags on Opterons,0,,0
a8de118,2008-04-05 04:52:56,Don't use Opteron-incompatible icc flags on Opterons,0,,0
9877ebd,2008-04-06 21:51:53,google search stuff,0,,0
818d99d,2008-04-07 22:20:33,More work on epetra_vector,0,,0
37ca7a8,2008-04-07 23:47:26,More work on epetra_vector,0,,0
ecafe86,2008-04-07 23:49:18,More work on epetra_vector,0,,0
2e86ac4,2008-04-11 17:55:30,mention trilinos  update ref for IJNMF CompNS paper,0,,0
8b9d60e,2008-04-11 23:31:32,Reimplement is_child_on_face  the previous implementation fails with remote_elems around,1,,0
2202c9d,2008-04-11 23:33:22,Fix bugs with ParallelMesh  add more debugging information in case of future bugs,1,,1
2b2b46b,2008-04-12 20:14:02,Enable print_trace() to ostreams other than cerr,0,,0
92dd2f7,2008-04-12 21:58:11,Added ancestor_elements  not_ancestor_elements iterators and supporting machinery,0,,0
e878c9b,2008-04-12 23:40:23,Adding libmesh_assert() for more useful assert()s  implementation of ENABLE_TRACEFILES option,0,,0
ea83818,2008-04-12 23:58:04,Added ./configure --enable-tracefiles option,0,,0
2977c19,2008-04-13 00:21:54,link to the 12-month version of the statistics from the main page,0,,0
4574514,2008-04-13 00:44:19,Bug fix in set_parent_processor_ids  turn off repartitioning until we've definitely got ParallelMesh working for AMR/C without repartitioning.,1,,1
6ef08c9,2008-04-13 02:05:22,Changed error() to libmesh_error(),1,,0
2705a6e,2008-04-13 02:24:40,Switch from assert() to libmesh_assert(),0,,0
f01de14,2008-04-13 16:43:55,Replace assert() statements with libmesh_assert(),0,,0
5593a81,2008-04-13 17:23:02,Try for more robust unordered_map  unordered_set includes,0,,0
fdcc0ef,2008-04-13 17:24:42,Fix for non-tr1 unordered_map typedefs,1,,1
1191999,2008-04-13 22:24:29,Only compile libmesh_assert_valid() tests if we're going to use them,0,,0
05f4cb0,2008-04-13 23:53:47,Move assert_valid_neighbors() to MeshTools  add assert_valid_node_procids(),0,,0
9a7476e,2008-04-14 03:05:20,Fix out of date comment,1,,0
cd2e6a4,2008-04-14 04:15:15,Remove redundant synchronization from serial runpath  weaken potentially-overzealous DEBUG assertions,0,,0
c778761,2008-04-15 12:42:48,Fixed mismatched perflog start/stop,1,,1
7514c3a,2008-04-17 19:12:29,Enable stack trace files when --enable-everything is used,0,,0
7babae7,2008-04-21 18:27:38,johns defensedoc/html/presentations.php,0,,0
b81102b,2008-04-21 20:58:16,support for linear pyramids in ExodusII,0,,0
1552674,2008-04-23 17:30:28,Include <unistd> for getpid(),0,,0
deb8307,2008-04-23 19:59:24,Print here() messages on every processor,0,,0
78be00e,2008-04-23 21:14:29,New parallel update function in MeshBase (for MeshRefinement use)  ParallelMesh/SerialMesh implementations,0,,0
a4754b8,2008-04-23 21:15:39,More debug-mode sanity checks,0,,0
7be1f39,2008-04-24 05:16:36,Better debug-mode checks,0,,0
84b7d18,2008-04-24 20:32:21,Fix refine_by_error_fraction for parallel use  exit with errors when trying to use not-yet-fixed methods on parallel meshes.,1,,0
7d2915b,2008-04-24 22:00:21,Fixes for ParallelMesh,1,,1
d7e9dc0,2008-04-25 18:41:43,Fix inf_elem_builder behavior with ParallelMesh,1,,1
8444d1a,2008-04-25 18:44:44,ParallelMesh is getting good enough to actually paralllelize it by default now...,0,,0
c982147,2008-04-25 21:32:05,Typo fix,1,,0
7e7109c,2008-04-25 21:44:16,Make parallel node id fixing code public,1,,1
c2a40c2,2008-04-28 22:17:16,Don't attempt to write ParallelMesh solutions even in METHOD=opt,0,,0
9992531,2008-04-28 22:18:38,warn about unsupported Mesh I/O but don't error out,1,,0
3008697,2008-04-30 01:33:05,Removed debug mode test,0,,0
90a2f51,2008-05-01 06:36:11,FIXME note on an O(n_elem) vector<bool>,0,,0
49da91f,2008-05-01 06:38:11,Major refactoring  fixes for ParallelMesh synchronization code.,1,,1
4a8b487,2008-05-01 06:38:56,Fixes for all_second_order() with ParallelMesh,1,,1
992fedc,2008-05-01 06:39:50,Dependency updates for location_map.h  parallel_ghost_sync.h,0,,0
6b1ecc4,2008-05-01 14:08:36,Removed unused variables,0,,0
d4d33c2,2008-05-01 20:13:42,Fix for --disable-amr,1,,1
3fb1566,2008-05-01 20:14:40,Switch libMesh::init to LibMeshInit  disable amr.cc cleanly when ENABLE_AMR is off,0,,0
eed303d,2008-05-01 20:43:09,Moved MeshRefinement methods which better fit MeshTools or MeshCommunication  to fix --disable-amr case.,1,,1
a4c0bda,2008-05-01 20:58:21,Typo fix,1,,0
fe27109,2008-05-01 21:04:29,New dependencies from MeshRefinement->MeshCommunication/MeshTools refactoring,0,,0
79c92fb,2008-05-02 06:19:16,Avoid warnings with --disable-amr,0,,0
ae1bbf9,2008-05-02 06:19:47,New debug mode test,0,,0
98e506d,2008-05-02 18:41:57,No need for libmesh_assert* method outside of DEBUG mode,0,,0
1e87d1c,2008-05-02 21:51:55,More valid remote_elem tests,0,,0
31c8c45,2008-05-02 21:53:09,Comment out potentially broken (but currently completely unnecessary) code in coarsening function,0,,0
d2a7ccd,2008-05-02 21:53:34,Updated dependency for remote_elem debug tests,0,,0
9dd91b0,2008-05-02 22:02:37,Turn partitioning of parallel meshes back on,0,,0
657a732,2008-05-06 18:42:22,Make sure MeshBase::is_serial() is always defined before use,0,,0
57b1545,2008-05-06 19:45:57,Fix bug with PerfLog use in refactored MeshRefinement::add_point(),1,,1
69fd350,2008-05-08 13:18:54,Comment on parallelism issues in MeshFunction,0,,0
1d9412c,2008-05-08 16:36:50,Specializations for Parallel::min/max(std::vector<bool>)  since official MPI standards don't support MIN/MAX ops for char/unsigned char,0,,0
