hash,time,message,keyword_buggy,human_buggy,fastread_buggy
d15cd98,2013-07-18 10:59:19,incorporate misc_ex9 to build environment,0,,0
61d1605,2013-07-18 11:22:44,Make adjoints_ex3 solver verbose,0,,0
fb5e176,2013-07-18 11:25:31,Merge pull request #110 from pbauman/no_really_privatize_fem_context,0,,0
78d9855,2013-07-18 12:10:44,Add absolute_residual_tolerance to adjoints_ex3,0,,0
96115b6,2013-07-18 13:17:32,Note update on FEMContext public members going private.,0,,0
8050c9a,2013-07-19 14:41:08,Bugfix for adjoints_ex4 adaptive refinement,0,,1
962bd2c,2013-07-19 14:41:08,Bugfix for adjoints_ex4 adaptive refinement,0,,1
8e3a4fd,2013-07-19 14:41:40,Fix and reenable AdjointRefinementEE splitting,0,,1
4fe367d,2013-07-19 14:41:40,Fix and reenable AdjointRefinementEE splitting,0,,1
edc3346,2013-07-19 15:03:34,Cut-n-paste typo fix in adjoints_ex4,0,,0
b056941,2013-07-19 15:03:34,Cut-n-paste typo fix in adjoints_ex4,0,,0
43187c6,2013-07-19 17:42:33,Dirichlet bugfix on refined meshes,0,,1
c7584a8,2013-07-19 17:42:33,Dirichlet bugfix on refined meshes,0,,1
2bdd4cc,2013-07-19 17:44:11,AdjointRefinementEE bugfix,0,,1
a235157,2013-07-19 17:44:11,AdjointRefinementEE bugfix,0,,1
3c4f3cf,2013-07-22 15:49:51,combine thread defines,0,,0
29ba079,2013-07-22 17:36:19,Adding Toader 2013 preprint.,0,,0
bbe55a1,2013-07-22 23:18:50,Disable misc_ex9 when Exodus is disabled,0,,0
ea6ba0b,2013-07-22 23:22:01,The new example also requires 3D,0,,0
fb3b2f1,2013-07-23 11:57:45,misc_ex9 fixes for dof_id_type != unsigned int,0,,1
2069713.0,2013-07-23 12:18:25,Set subdomain id on sides built by Elem::build_side().,0,,0
a7400e8,2013-07-23 13:20:45,more robust m4 cruft  make sure enablepthreads gets turned off when AX_PTHREAD fails,0,,0
37e1930,2013-07-23 13:22:22,generated files for last change,0,,0
8ad4d56,2013-07-23 13:48:51,metis relies on TLS  so invoke it.  required for --disable-tbb,0,,0
52c57b0,2013-07-24 09:05:14,Merge pull request #1 from benkirk/pthread,0,,0
e5d77c4,2013-07-24 09:05:41,Merge pull request #109 from friedmud/pthread,0,,0
6e2baf9,2013-07-24 14:09:24,misc_ex9 currently depends on PETSc,0,,0
c422e42,2013-07-24 14:13:54,misc_ex9 depends on SerialMesh,0,,0
ab43ae3,2013-07-24 17:10:04,APIs for attaching adjoint DirichletBoundary,0,,0
425f872,2013-07-25 12:42:02,Merge pull request #117 from benkirk/eigen_refresh,0,,0
dfea0ef,2013-07-25 13:21:22,adding Eigen 3.2.0 source,0,,0
fe0ae6f,2013-07-25 13:21:55,point to new eigen,0,,0
edcecd6,2013-07-25 13:23:23,removing Eigen 3.1.3 branch,0,,0
bc18a7f,2013-07-25 13:30:09,fix from bootstrap,0,,1
995a349,2013-07-25 14:36:33,Added DofMap::enforce_adjoint_constraints_exactly,0,,0
64715ad,2013-07-25 17:51:27,Re-refactoring DofMap::_dof_constraints,0,,0
c50c947,2013-07-31 08:20:53,Merge pull request #119 from andrsd/typos,0,,0
e60e903,2013-07-31 09:09:35,Fixing typos,0,,0
4c2f678,2013-07-31 09:30:09,Making residual/jacobian zero-outing configurable,0,,0
f800d57,2013-07-31 11:20:45,rbOOmit change: Added subdomain dependency to RBParametrizedFunction  and propagated that change into the EIM code.,0,,0
edfcab5,2013-07-31 12:58:29,Tidy up the PetscNonlinearSolver class,0,,0
ff23a71,2013-07-31 16:03:45,Merge pull request #120 from andrsd/zero-out-res-jac-in-petsc-nonlin-solver,0,,0
d1c98cf,2013-07-31 16:03:59,Re-applied weird regression of NEWS in 72dcf7d,0,,0
f06fa0a,2013-07-31 17:01:48,Adding Dickson 2013 report.,0,,0
91e664c,2013-07-31 18:46:26,rbOOmit change: Made argument const for consistency.,0,,0
688381a,2013-08-02 09:51:37,Finalizing Corsini 2013.,0,,0
f82935c,2013-08-02 09:54:16,Updating publications web page for Aug 2013.,0,,0
ee336c6,2013-08-02 10:00:16,Updating statistics for July 2013.,0,,0
b929a0c,2013-08-05 09:14:28,Adding URLs.,0,,0
aa1e8b7,2013-08-05 15:43:24,Bugfix in adjoint Dirichlet boundary resize,0,,1
f52ec67,2013-08-05 15:43:49,More  more robust Dirichlet boundary accessors,0,,0
48daf62,2013-08-05 16:08:27,Starting to use adjoint BCs in sensitivity calcs,0,,0
0079cc6,2013-08-07 08:15:18,Adding J. Huber dissertation.,0,,0
3948082.0,2013-08-07 08:32:38,Adding Rutledge  2013.,0,,0
43db8e7,2013-08-07 11:00:28,Updated threads.h to trigger thread safe useage of fparser,0,,0
9713b7d,2013-08-07 12:19:48,Merge pull request #122 from aeslaughter/fparser_threading,0,,0
789ecf5,2013-08-07 14:52:29,Merge pull request #123 from benkirk/fparser_thread_fix,0,,0
22c4e01,2013-08-07 16:35:17,Adding simple support for copying elemental solutions from exodus files,0,,0
3adecae,2013-08-07 16:41:55,move definition of LIBMESH_USING_THREADS,0,,0
d938201,2013-08-07 16:45:33,move FP_USE_THREAD_SAFE_EVAL definition,0,,0
ec6d0fa,2013-08-08 09:14:37,Adding a check if exodus file was opened before calling copy_nodal_solution(),0,,0
b120419,2013-08-08 09:30:59,Merge pull request #124 from andrsd/elem-vars,0,,0
08b6ecd,2013-08-08 10:31:46,Use multiple lines (with line continuation characters) for macros in libmesh_common.h,0,,0
0a6c86d,2013-08-08 12:12:17,Merge pull request #127 from dknez/stitch_surfaces,0,,0
f5454c4,2013-08-08 14:50:11,Merge pull request #126 from jwpeterson/multiline_macros,0,,0
fcea919,2013-08-08 15:10:09,Call MPI_Abort() from the terminate_handler() to take care of implementations which do not unwind the stack (and therefore never make it to the LibMeshInit destructor).,0,,0
eeb5801,2013-08-08 15:21:33,Bugfixes for rhs evaluations,0,,1
e449119,2013-08-08 16:43:00,"Checking if the file is ""created"" is overzealous.  It can be open without being created...  To be safer we should probably add a new flag  called _is_open  that gets set when you call ExodusII_IO_Helper::open()...",0,,0
02e7ed5,2013-08-08 17:32:50,Added SerialMesh::stitch_surfaces to stitch adjacent surfaces on the same mesh.,0,,0
0b652ac,2013-08-08 21:03:14,Fixed errant whitespace,0,,0
76404c3,2013-08-09 15:40:35,Disable constraints when configured to,0,,0
9fb3238,2013-08-10 01:16:49,Added N^2 node search option back into SerialMesh::stitch_meshes. This option is more robust in the case that we have tolerance issues that lead to less accurate alignment of the nodes that are to be stitched.,0,,0
c753b7a,2013-08-10 13:24:08,Added an extra error checking flag for the case where we expect the number of nodes on the stitched surface IDs to match,0,,0
d584943,2013-08-12 07:51:02,temporarily remove FP_USE_THREAD_SAFE_EVAL until adaptivity_ex5 works again.,0,,0
74322c8,2013-08-12 08:22:06,Merge pull request #128 from dknez/master,0,,0
a12a762,2013-08-12 08:45:40,Adding Botti 2013 preprint.,0,,0
01145f8,2013-08-12 10:30:07,Define FP_USE_THREAD_SAFE_EVAL consistently,0,,0
9aa34d2,2013-08-12 10:38:10,Re-enable thread-safe fparser,0,,0
2913d6f,2013-08-12 14:12:13,Make copy_nodal/elemental_solution() fail with the same error whether you are using opt or debug mode.,0,,0
5fe8620,2013-08-13 08:37:39,Adding Krol preprint.  The DOI does not seem to be active yet.,0,,0
cc87390,2013-08-13 08:42:37,Adding Hales  2013 preprint.,0,,0
50e77c4,2013-08-13 10:53:24,Fixing an error in homemade remove_if algorithms.,0,,1
53d13e8,2013-08-13 17:18:54,Updated Krol 2013.,0,,0
7bf26bb,2013-08-15 16:38:54,Reformatting only (spacing  comments) patch for this very old code.,0,,0
b98003c,2013-08-15 16:56:59,Removing getters for public data members in ExodusII_IO_Helper.,0,,0
83b15cc,2013-08-15 18:07:43,Use C++ data structures in ExodusII_IO_Helper::NamesData.,0,,0
4a19e16,2013-08-16 10:34:44,Use the NamesData object in the following ExodusII_IO_Helper routines: * get_nodal_var_names() * get_elemental_var_names() * initialize_element_variables() * initialize_nodal_variables() * initialize_global_variables(),0,,0
66cb985,2013-08-16 13:44:40,Merge branch 'exII_refactor',0,,0
b5be833,2013-08-17 18:14:39,Adding shape  first  and second derivative functions for 3D Nedelec One hex,0,,0
90448a1,2013-08-18 13:59:42,Now supporting first order NEDELEC_ONE for HEX20 and HEX27,0,,0
d484d49,2013-08-19 08:48:15,Adding Gimenez  2013.,0,,0
764e99c,2013-08-19 09:53:56,Adding _opened flag to ExodusII helper.,0,,0
ddbcc29,2013-08-19 10:00:38,Use C++ style casts.,0,,0
692c055,2013-08-19 10:18:16,Make spacing consistent in for loops.,0,,0
824bc08,2013-08-19 10:36:36,Removing apparently redundant calls to Exodus_IO_Helper::get_time_steps().,0,,0
87f1713,2013-08-19 10:41:56,Removing old comments.,0,,0
0176abe,2013-08-19 10:59:16,Output now can do 2D and 3D  not just 2D.,0,,0
4b0d789,2013-08-19 11:30:00,Generalize NamesData object to take a string length.,0,,0
f4edb2b,2013-08-19 11:46:03,Have ExodusII_IO_Helper::write_information_records() use the NamesData object.,0,,0
d944abb,2013-08-19 12:41:21,Reformatting in: * ExodusII_IO::write_element_data() * ExodusII_IO_Helper::write_element_values(),0,,0
d284186,2013-08-19 14:10:47,Adding MeshSerializer object to ExodusII_IO::write_element_data().,0,,0
6cb627a,2013-08-19 15:12:17,Bug fix for small dof_id_type size,0,,1
ddb0383,2013-08-19 16:32:39,One more set of size type fixes,0,,1
db97ac9,2013-08-19 16:44:34,Use a macro to check error codes in the Exodus reader.,0,,0
bf69bef,2013-08-19 16:47:14,Remove bad shared lock,0,,0
db31ad2,2013-08-19 16:51:20,Merge branch 'exII_refactor',0,,0
984896f,2013-08-20 09:11:02,Adding Eftang preprint.,0,,0
63120d0,2013-08-20 09:13:09,Fix bibtex warnings.,0,,0
7dd223e,2013-08-20 09:24:34,Updated Rong  2013 preprint with DOI.,0,,0
04998fd,2013-08-20 09:26:41,Clean up.,0,,0
3b29f5f,2013-08-20 09:41:22,Updated Vallaghe preprint.,0,,0
29e326f,2013-08-20 10:44:38,Consolidate ifdef sections.,0,,0
9bd8573,2013-08-20 13:17:12,Setting up a new example to exercise 3D Nedelec elements.,0,,0
5bb0d65,2013-08-20 15:14:59,Adding documentation.,0,,0
2f9372d,2013-08-20 16:01:07,For consistency  make functions which read data from the Exodus file follow 2 conventions: .) Be called read_xyz() .) Return void,0,,0
5d61a37,2013-08-20 16:41:51,Misc simplifications  improvements:,0,,0
486b4bc,2013-08-21 08:37:21,Merge branch 'exII_refactor',0,,0
343c832,2013-08-21 15:54:12,Adding vector_fe_ex3 and vector_fe_ex4 back into 'make check'.,0,,0
772f492,2013-08-21 16:16:02,Using direct solver for the vector FE examples.,0,,0
561156e,2013-08-21 16:22:51,Merge branch 'paul_nedelec',0,,0
1576a27,2013-08-22 09:27:09,Updating references: * Montagnier 2011 preprint * Dec thesis * Gunther 2011 conference paper * Steih  2012 * Bauman  2011,0,,0
c5ed07c,2013-08-22 12:27:26,Merge pull request #129 from libMesh/system_io_sizet,0,,0
d343ac4,2013-08-22 13:12:04,Updated Montagnier 2011.,0,,0
82165a4,2013-08-22 19:32:40,PETSc LU doesn't work in parallel,0,,0
8fc215a,2013-08-26 08:26:31,remove out.e to fix distcheck,0,,1
8e44dbe,2013-08-26 10:34:59,Merge pull request #131 from libMesh/terminate_handler,0,,0
f00b9c8,2013-08-26 15:15:19,NumericVector::conjugate() patch from Jens Eftang,0,,1
ba5149f,2013-08-26 16:09:28,Remove overzealous copy/pasted assert,0,,0
c5f0e3b,2013-08-27 15:22:21,"Adding a configurable ""unique_id"" to DofObject.  Currently works for SerialMesh and ParallelMesh",0,,0
294888e,2013-08-28 08:48:22,need #include <sstream> for new libmesh_write_traceout() implementation - Oracle caught this,0,,0
8fa9871,2013-08-28 09:10:14,Updating Gunther 2013.,0,,0
5ac3c52,2013-08-28 09:24:22,Enhancing documentation.,0,,0
5ca57e7,2013-08-28 12:51:48,libmesh_write_traceout macro replaced by libMesh::write_traceout() function.,0,,0
0c2dcde,2013-08-28 13:00:12,Removing <fstream> from libmesh_common.h.,0,,0
800727c,2013-08-28 14:00:38,Adding libmesh_common.C for a place to hold the macro functions.,0,,0
e85b7b6,2013-08-28 14:03:40,Automake junk associated with adding a new file.,0,,0
2dd8228,2013-08-28 14:49:45,The libmesh_stop macro is now converted to a function.,0,,0
c0cf0fd,2013-08-28 14:58:04,ability to clear extra ghost elems and switch it over to using add,0,,0
9d6481f,2013-08-28 15:04:05,Factoring out common parts of macros.,0,,0
1a3a96a,2013-08-28 15:22:41,Merge pull request #132 from libMesh/conjugate,0,,0
fb8069b,2013-08-28 15:55:11,Removing csignal dependence from libmesh_common.h,0,,0
fe2752d,2013-08-28 16:11:51,Adding Swiler  2013b.,0,,0
85b23db,2013-08-28 16:36:25,Fixing strange filename due to unexpected behavior of std::stringstream.,0,,1
29035d3,2013-08-29 09:54:12,Merge pull request #134 from libMesh/macro_functions,0,,0
16a7b88,2013-08-29 12:37:32,implement  EpetraVector<T>::conjugate()  which is a no-op.,0,,0
dbb4754,2013-08-30 11:13:39,rbOOmit change: There was a bug for complex-values in RBConstruction::enrich_RB_space which meant that basis functions were not orthogonal. Here we commit the simple bug fix and also add some debugging info to reduced_basis_ex1 and reduced_basis_ex7 that prints out the inner products between basis functions to make sure that they are accurately orthogonalized.,0,,1
509868c,2013-08-30 11:26:25,rbOOmit change: Another small fix regarding complex-values. This one should not affect anything since the RB_inner_product_matrix is not used in complex mode at the moment.,0,,1
ae8a7bc,2013-08-30 12:25:52,rbOOmit change: if --enable-complex  write out truth solution using GMV instead of exodus since exodus doesn't work with --enable-complex at the moment.,0,,0
19f7866,2013-08-30 16:53:41,"Fixes for ""make test_headers""",0,,1
cd4ae6d,2013-08-30 17:02:55,Adding new configure flag --enable-all-static.,0,,0
5.614e+87,2013-08-30 17:05:10,Automake junk updated by bootstrap.,0,,0
1b40006,2013-09-02 22:21:50,rbOOmit change: Removed incorrect libmesh_conj in calculation of truth_outputs in RBConstruction::truth_solve.,0,,0
f806105,2013-09-03 09:10:21,Updating statistics for Aug 2013.,0,,0
