hash,time,message,keyword_buggy,human_buggy,fastread_buggy
a973d362,2015-10-14 14:50:12,DRR - Cpptraj: Remove obsolete code from DataFile - default DataSet dimension config happens during DataSet creation  otherwise DataSet is not valid until write which is not desirable. DataSetList::AddOrAppendSets routine now takes X label argument as well. X label from DataIO_Std read is now used. DataIO_Mdout now sets appropriate X label based on value of imin.,0,,0
5cc8e7a9,2015-10-14 14:53:20,Merge branch 'master' into minor_fixes,0,,0
e14e414c,2015-10-14 15:00:34,DRR - Cpptraj: Set X dim label from input DataSet,0,,0
fb1653ad,2015-10-14 15:07:20,DRR - Cpptraj: Remove unnecessary dimension set.,0,,0
d0581423,2015-10-14 16:13:19,Merge pull request #129 from drroe/minor_fixes,0,,1
9c0b90ba,2015-10-15 09:39:56,DRR - Cpptraj: Clean up molsurf action  add ability to use PARSE or vdW radii in addition to GB - update test as well.,0,,0
39d7945e,2015-10-15 09:42:15,DRR - Cpptraj: Add 'rmsf' as alias for 'atomicfluct'.,0,,0
f1f19e7b,2015-10-15 10:12:37,DRR - Cpptraj: For backwards compatibility with ptraj  support 'chi' as alias for 'chin' in 'dihedral' command.,0,,0
481c2696,2015-10-15 14:05:48,DRR - Cpptraj: Add missing newline,0,,0
2e40cb54,2015-10-15 14:53:46,DRR - Cpptraj: Split ARPACK from BLAS/LAPACK defines. Can now be configured with '-noarpack'  which only disables ARPACK requirement (also improved the check for BLAS/LAPACK in configure). When ARPACK is not used  all eigenvectors will be calculated but only the specified number saved. This can get very expensive for large numbers of eigenvectors  but is the only thing in cpptraj that is affected.,0,,0
dd3a1ba4,2015-10-15 15:20:58,Merge pull request #132 from drroe/molsurf_etc,0,,1
7b3a4a04,2015-10-16 09:13:59,DRR - Cpptraj: Protect several actions from attempting to use nonbond parameters when none are present in topology. Do not exit ActionList setup loop when noExitOnError is set. Protect against segfaults in gist and pairwise when action was initialized but not set up.,0,,0
889fa115,2015-10-16 10:02:15,DRR - Cpptraj: Correctly recognize '+' as well as '-' as a valid character in exponent.,0,,0
e416689c,2015-10-16 10:35:48,DRR - Cpptraj: '+' considered valid character to start an integer. To test for valid double  the simplest way is to actually attempt to convert the number.,0,,0
c45e6842,2015-10-16 10:36:55,DRR - Cpptraj: Do not assume that X values are in order when determining X bins.,0,,0
a0c208fe,2015-10-16 10:37:41,DRR - Cpptraj: Clarify that index column means 'X' column,0,,0
263c66f1,2015-10-16 10:55:15,Merge pull request #135 from drroe/protect_lj_etc,0,,1
5768f17a,2015-10-16 14:36:47,DRR - Cpptraj: Update internal version #,0,,0
2371e8df,2015-10-16 14:42:05,Merge pull request #137 from drroe/update_version,0,,1
3de1e113,2015-10-16 15:52:05,DRR - Cpptraj: First pass at making diffusion use the master DataSetList,0,,0
21133a11,2015-10-19 11:17:26,DRR - Cpptraj: Add new syntax to diffusion but still support old one. Requires checking that arguments are potential masks and allowing DataFile type to be specified in DataFileList.,0,,0
36f04769,2015-10-19 13:43:53,DRR - Cpptraj: Fix issue that was preventing loadcrd from appending to existing COORDS set.,1,,1
b317a8ed,2015-10-19 13:49:02,Merge pull request #139 from drroe/fix_loadcrd,0,,1
f9006343,2015-10-19 13:49:34,Merge branch 'master' into update_diffusion,0,,0
6930abea,2015-10-19 14:19:42,DRR - Cpptraj: Add version of AddDataFile that does not reset incoming arguments.,0,,0
9f9c83f0,2015-10-19 14:23:19,DRR - Cpptraj: Update diffusion test for slightly different output (only whitespace change and precision of X value is now 0 when step is 1). Ensure old format file args are not reset for different output files.,0,,0
9cae845f,2015-10-19 14:40:10,DRR - Cpptraj: Make 'out' keyword for writing all data to single file and 'separateout' for writing different diffusion types to different files  former useful for average only  latter useful when calculating individual diffusion values.,0,,0
c1da1c51,2015-10-19 14:46:56,DRR - Cpptraj: Add test for new diffusion syntax,0,,0
17abe65e,2015-10-19 15:35:08,DRR - Cpptraj: Can now redirect linear fit stats to CpptrajFile,0,,0
5fc69352,2015-10-19 15:58:05,DRR - Cpptraj: Initial code for calculating diffusion constants inside diffusion command. Improve error messages in LinearRegression.,1,,0
e25b2bcc,2015-10-20 09:23:26,DRR - Cpptraj: Add test for diffusion const calc.,0,,0
fc5ac849,2015-10-20 09:37:01,DRR - Cpptraj: Add label  slope  intercept  and correlation for diffusion constant calc from MSD vs time line. Add option to redirect diffusion constant etc data to data file. Add option to turn off MSD vs time calc. Turn off MSD vs time calc for old style syntax.,0,,0
1d4e7973,2015-10-20 10:26:29,DRR - Cpptraj: Fix bug where orthorhombic imaging would fail for a dimension when subsequent dimension is imaged in same step due to too many 'else if's.,1,,1
adfaa06c,2015-10-20 10:28:22,DRR - Cpptraj: Update test output for fix from previous commit,1,,1
cffb48d5,2015-10-20 10:46:55,DRR - Cpptraj: Improve output,0,,0
ead6bd11,2015-10-20 11:38:09,DRR - Cpptraj: Resize individual set list sizes outside loop. Change divide to multiply by 1/N,0,,0
8117d918,2015-10-20 13:31:18,DRR - Cpptraj: Add timing data to diffusion and DataSetList. This helped identify that the bottleneck in new diffusion when calculating individual diffusion was creation of individual data sets in Setup(). Add new routine to DataSetList that does not check for already existing sets. For certain Actions like diffusion where sets are added in Setup/DoAction after sets have already been added in Init this should work OK since the Init sets serve as a check for clashes with DataSet Name. Should probably implement a faster search of the DataSetList...,0,,0
c5896c76,2015-10-20 13:36:43,DRR - Cpptraj: Store individual diffusion sets as float to save memory.,0,,0
ad1af2f8,2015-10-20 14:28:44,DRR - Cpptraj: Remove empty whitespace,0,,0
f5a3f937,2015-10-20 14:50:23,Merge pull request #140 from drroe/update_diffusion,0,,1
b0eb3a4c,2015-10-20 14:51:49,DRR - Cpptraj: Start changes to configure,0,,0
411b7e50,2015-10-20 16:04:09,DRR - Cpptraj: Fix up parsing of <var>=<value> args so that quoted <value> is processed properly. Use values of certain environment variables (e.g. CXX  CXXFLAGS) if they are set. Determine compilers from CXX if set and compilers not specified - default to gnu.,1,,0
7c9ad5b2,2015-10-28 16:40:02,Adding in support for Amber netcdf trajectories with forces,0,,0
0a27e1fe,2015-10-29 08:54:59,Merge branch 'master' into update_configure,0,,0
b2dde01f,2015-10-29 09:26:18,DRR - Cpptraj: Update help and output messages. Use COMPILERS variable instead of CC/CXX for determining which compilers are in use.,0,,0
b55e257b,2015-10-29 10:50:22,DRR - Cpptraj: Fix up README. Add citation  move installation section to just after disclaimer  add list of required libraries to installation section  reformat author section so that contributions do not appear on same line as the contributing author  add Z. Heidari  H. Nguyen  DA Case  and RT McGibbon as contributors  add link to Amber documentation in Documentation section.,1,,0
381fe15d,2015-10-29 10:54:31,DRR - Cpptraj: Make README a link to README.md.,0,,0
874375e4,2015-10-29 11:00:42,DRR - Cpptraj: Add brief note that 'make check' should be run after 'make install'.,0,,0
d18a1858,2015-10-29 11:17:41,Merge pull request #144 from drroe/update_configure,0,,1
abb7aa64,2015-10-29 13:11:28,DRR - Cpptraj: Add missing individual diffusion calcs for X  Y  and Z.,0,,0
f1a223e0,2015-10-29 13:13:55,Adding support for Amber Netcdf with forces... Properly this time,0,,0
1d88e564,2015-10-29 13:16:10,Merge pull request #146 from drroe/fix_diffusion_individual,0,,1
2b51e53c,2015-10-29 14:45:50,Adding in a simple unit test systemVF consisting of reading in a waterbox trajectory with velocities and forces and writing back out. Also correcting some typos.,0,,0
f6638d02,2015-10-29 14:50:57,Updating the tests makefile,0,,0
ed044892,2015-10-29 15:41:13,Refactoring SetupFrameV to support forces.,0,,0
40a6f8d5,2015-10-29 15:50:50,DRR - Cpptraj: Start adding code to convert Amber atom types to SYBYL in mol2 output.,0,,0
7edd5db8,2015-10-29 21:10:44,Updating the test trajectory to one that actually has forces.,0,,0
7a987635,2015-10-29 21:12:26,Merge pull request #147 from ctlee/master,0,,1
f16b106d,2015-10-29 21:19:54,Merge branch 'master' into sybyl_atom_types,0,,0
10ed539d,2015-10-30 11:32:46,Merge pull request #149 from ctlee/master,0,,1
9fcb31ee,2015-10-30 11:57:23,DRR - Cpptraj: Simplify mapping of Amber->SYBYL atom/bond types. Better checks for duplicate values.Implement writing of SYBYL bond types. Clean up NameType  NameSize_ is now a static constant  use unsigned int instead of size_t (which is overkill)  implement '<' operator  used in many STL containers/algorithms. Add 'sybyltype' keyword to mol2 output. Update dependencies.,0,,0
a6907aeb,2015-10-30 12:09:14,DRR - Cpptraj: Hide some debug info  remove old code.,0,,0
1ee2e03e,2015-10-30 12:10:05,Merge branch 'master' into sybyl_atom_types,0,,0
d7f98b4f,2015-10-30 12:15:41,DRR - Cpptraj: Add info when SYBYL atom types enabled.,0,,0
b986cc5c,2015-10-30 12:25:42,DRR - Cpptraj: Protect against using uninitialized values in conditionals.,0,,0
22ed93b3,2015-10-30 12:31:53,DRR - Cpptraj: Add more mol2 tests.,0,,0
f55adc9d,2015-10-30 12:40:38,Merge pull request #150 from drroe/sybyl_atom_types,0,,1
33c78520,2015-10-30 15:52:34,DRR - Cpptraj: Initial tests to bring major groove width calc in line with 3DNA (according to procedure of El Hassan & Calladine JMB 1998).,0,,0
36b966de,2015-10-30 15:59:38,DRR - Cpptraj: Start adding stuff for minor groove calc.,0,,0
74d324db,2015-10-31 08:47:30,DRR - Cpptraj: Add test minor groove calc,0,,0
7f2bced7,2015-10-31 10:39:57,DRR - Cpptraj: Create groove calc type option  setup H-C groove type calc when base pair step is set up.,0,,0
f706d0cf,2015-10-31 14:29:13,DRR - Cpptraj: Add Hassan-Calladine groove calc output to 'naout' write.,0,,0
9b11fc56,2015-10-31 14:48:29,DRR - ambpdb: Add '-sybyl' flag to enable SYBYL atom type output.,0,,0
0d09530e,2015-10-31 14:54:19,Merge pull request #151 from drroe/add_sybyl_flag,0,,1
d0320d37,2015-10-31 15:04:58,Merge branch 'master' into fix_nastruct_groove,0,,0
7cc4e6ed,2015-10-31 16:23:30,DRR - Cpptraj: Hide debug info,0,,0
753cde62,2015-11-01 09:09:25,DRR - Cpptraj: Add references to nastruct output,0,,0
9915c2db,2015-11-01 09:10:41,DRR - Cpptraj: Add H-C groove width test,0,,0
09638a7d,2015-11-01 09:37:34,Merge pull request #152 from drroe/fix_nastruct_groove,0,,1
9ed6c6c7,2015-11-02 08:14:56,Merge pull request #153 from swails/volmap,0,,1
4b75aac8,2015-11-02 08:16:41,Fix potential segfault with volmap and add a default set of radii to use when parameters are not available.,1,,1
aaa971ea,2015-11-02 13:36:58,DRR - Cpptraj: Do not print error message when no Topology DataSets in DataSetList  leave it to calling methods to decide if this is an error or not.,1,,0
d4865195,2015-11-02 13:45:29,Merge pull request #157 from drroe/fix_dsl_top_msg,0,,1
8550bc94,2015-11-03 09:43:43,DRR - Cpptraj: Add 'conect' option to write CONECT records to PDB files from bond info. Also reorganize order of functions in Atom header.,0,,0
dd48ce7b,2015-11-03 09:44:21,DRR - ambpdb: Add -conect option to write CONECT records from bond info.,0,,0
d2f54ff0,2015-11-03 10:13:21,DRR - Cpptraj: Remove unnecessary const,0,,0
62ee0da3,2015-11-03 10:19:28,Merge pull request #160 from drroe/pdb_conect_out,0,,1
ac8684f9,2015-11-04 11:35:56,DRR - Cpptraj: For vectraj output  do not output origins when origin data not present in any input vector data sets. Also add option to not print out origins even when present.,0,,0
7a900786,2015-11-04 11:47:16,DRR - Cpptraj: Do not check for box coords in Amber coords when # atoms < 3 since at that point there is no way to differentiate between box coords and normal coords.,0,,0
d63eb069,2015-11-04 12:06:02,Merge pull request #162 from drroe/fix_vectraj_and_crd,0,,1
db23f54c,2015-11-04 13:00:21,DRR - Cpptraj: Fix last few places where box info from Topology incorrectly used instead of box info from CoordinateInfo.,1,,0
22b02935,2015-11-04 13:13:27,Merge pull request #164 from drroe/remove_parmbox,0,,1
7fdb8fa2,2015-11-05 11:40:33,Merge branch 'master' into sequence_align,0,,0
60acef5a,2015-11-05 11:53:24,DRR - Cpptraj: Update sequencealign for changes to Topology/Trajout_Single. Add new command category HIDDEN to prevent not-ready-for-prime-time commands like sequencealign from appearing in Help.,0,,0
1ee00bc1,2015-11-05 12:46:09,Merge pull request #165 from drroe/sequence_align,0,,1
318530f7,2015-11-05 12:54:08,Merge branch 'master' into ti_integrate,0,,0
b004040f,2015-11-05 12:56:14,Merge branch 'master' into parallel_trajin,0,,0
843f29dd,2015-11-06 09:41:24,DRR - Cpptraj: Slightly more helpful Warning message when attempting to load same topology file twice.,0,,0
8af33b26,2015-11-06 09:42:41,DRR - Cpptraj: Fix up behavior of GetTopByIndex. Unlike GetTopology  no topologies loaded is considered an error. Actually support parm/parmindex args. Add help text for GetTopByIndex.,1,,0
4a08d8d1,2015-11-06 10:25:20,DRR - Cpptraj: Fix SetTruncOct so that lengths are equal to X and not just all set to zero. Add rout ine to print box info to STDOUT.,1,,1
c311e029,2015-11-06 10:25:42,DRR - Cpptraj: Move help for parm commands next to the actual functions. Update parm help for new GetTopByIndex functionality. Add 'truncoct' keyword to 'parmbox'. Fix parm help function names so they match commands. Hide comparetop as it is not finished.,1,,0
473b0466,2015-11-06 10:55:17,Merge pull request #167 from drroe/fix_top_commands,0,,1
4df21e1c,2015-11-06 14:52:54,DRR - Cpptraj: Skip nastruct when no NA bases detected. Also fix dev guide file names.,1,,0
7a010505,2015-11-06 15:05:31,Merge pull request #169 from drroe/fix_nastruct_nobase,0,,1
66e349fa,2015-11-11 09:28:22,Merge branch 'master' into parallel_trajin,0,,0
003652e3,2015-11-11 10:15:42,DRR - Cpptraj: Fixes to compile with new DataSet/ActionState frameworks.,1,,0
d4bde616,2015-11-12 15:03:23,DRR - Cpptraj: Try to make truncated octahedron recognition a bit better.,0,,0
87bda74a,2015-11-13 09:08:55,DRR - Cpptraj: Do not automatically change lower-precision truncated octahedron angles  just warn if precision is really low and inform user about 'box' command.,0,,0
b2d11dc8,2015-11-13 09:17:51,Merge pull request #173 from drroe/truncoct_box,0,,1
e1ca5260,2015-11-13 10:27:05,DRR - Cpptraj: Add more tests. Rewrite and enable old AvgRef test.,0,,0
0be4ecf0,2015-11-13 10:28:00,DRR - Cpptraj: Fix help involving TopArgs.,1,,1
1f8db304,2015-11-13 14:44:14,DRR - Cpptraj: Major cleanup of MasterTest.sh. Remove all obsolete functions and command line options. Also better internal documentation and add help function.,0,,0
e6db2a9a,2015-11-13 15:12:34,DRR - Cpptraj: Get rid of obsolete targets,0,,0
e8bb6dab,2015-11-13 15:13:00,DRR - Cpptraj: More flexibility for choosing how diffs are calculated (diff vs dacdif).,0,,0
923fbafb,2015-11-13 15:39:50,Merge pull request #174 from drroe/add_tests,0,,1
c1b32fba,2015-11-16 11:20:32,DRR - Cpptraj: Implement assignment of Frame with external memory to frame with internal memory.,0,,0
d9ae1d2f,2015-11-16 11:30:05,Merge pull request #176 from drroe/frame_externalmem_assign,0,,1
0c8186ed,2015-11-16 11:33:25,Merge branch 'master' into parallel_trajin,0,,0
19f6b0ee,2015-11-16 11:57:22,DRR - Cpptraj: Add FPS calc for each rank,0,,0
371f684e,2015-11-16 12:49:53,DRR - Cpptraj: Ensure all threads use same reference coords,0,,0
a215c9ab,2015-11-16 13:20:25,DRR - Cpptraj: Only Sync time series data sets,0,,0
d9091353,2015-11-16 13:53:47,DRR - Cpptraj: Implement Action::SyncAction() function which can be used to sync data to the master thread  use in Action_Average.,0,,0
de1c7373,2015-11-16 14:02:11,DRR - Cpptraj: Create and use Frame::SumToMaster,0,,0
c2548ace,2015-11-17 09:08:54,DRR - Cpptraj: Add CmdInput class for formatting command input.,0,,0
4ad1ec13,2015-11-17 09:19:41,DRR - Cpptraj: ReadLine now uses CmdInput,0,,0
abcdaa73,2015-11-17 09:36:51,DRR - Cpptraj: Do not add blank input but always indicate whether a continuation of input is needed,0,,0
