hash,time,message,keyword_buggy,human_buggy,fastread_buggy
41fe4d1,2018-03-19 17:47:53,Allowed for free-form link flags statements in configure options,0,,0
bdbfff7,2018-03-19 19:39:53,Increase tolrel  use brav@anaddb,0,,0
6e2a16b,2018-03-19 20:46:48,first successful compilation for spin dynamics,0,,0
9660c84,2018-03-19 23:47:20,try another unit conversion,0,,0
3f08cdd,2018-03-20 06:07:55,Merge remote-tracking branch 'remotes/pouillon/buildsys-relax-parsing' into _gmatteo,0,,0
7325b9d,2018-03-20 09:59:16,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0,,0
c6f9186,2018-03-20 10:32:42,Initialize v8.7.7,0,,0
df1b190,2018-03-20 10:44:32,Finalize merge,0,,0
c658f5a,2018-03-20 11:23:31,merged some conflicts in m_phgamma,0,,0
ffa146d,2018-03-20 18:09:29,merge to multibilit,0,,0
95516fc,2018-03-21 08:53:44,change small comment in test (commit before to merge the trunk),0,,0
d25cd54,2018-03-21 08:58:10,Merge tag 'start-8.7.7' into Multibinit,0,,0
df52368,2018-03-21 10:32:51,fix typos from merge,1,,0
e23f70c,2018-03-21 13:37:43,stray netcdf write was left from merge,0,,0
7dc06e8,2018-03-21 13:55:38,First successful spin dyanmics run!,0,,0
4f707c1,2018-03-21 16:22:23,Add correct double counting for usepawu=4.,0,,1
989b2e4,2018-03-21 17:37:42,out of range iw for tmp_gaussian,0,,0
602b4dc,2018-03-21 17:39:28,Merge branch 'develop' of gitlab:mverstra/abinit into develop,0,,0
1f2e2b5,2018-03-21 18:34:02,Update tdepes.md,0,,0
ca939c2,2018-03-21 21:08:46,ease test v5/16 - should be able to bring down the tolerances a lot now. Fingers crossed  belt buckled  flaps down,0,,0
f39a606,2018-03-22 15:54:20,too long line,0,,0
1f91912,2018-03-23 07:57:21,Fix the problem in plot_bs.py script  as well as address of this script in tdepes.md file.,1,,1
18345a9,2018-03-23 09:19:58,Come back to 1f919,0,,0
bce88e9,2018-03-23 10:21:35,Restore the master (v8.7.7) in develop,0,,0
76cc798,2018-03-23 10:27:37,Fix problems with tdepes tutorial and Samuel's script.,1,,1
f7a965c,2018-03-23 10:34:27,forgot to close debugging units. This should be removed anyway before merging,0,,0
66c6214,2018-03-23 10:58:33,Merge remote-tracking branch 'github/master' into develop,0,,0
ca09613,2018-03-23 11:05:12,Fix the problem with the weights in temperature_final.py .,1,,1
e6e2392,2018-03-24 11:10:27,Move acrossb and rotmat to m_geometry,0,,0
2f1f806,2018-03-24 11:22:01,prt_cif  prtposcar --> m_crystal,0,,0
e08faa5,2018-03-24 11:42:09,Move matr3eigval and matrginv to m_abilasi,0,,0
d540ec8,2018-03-24 11:50:21,Move sbf8 to m_special_funcs,0,,0
dbcb603,2018-03-24 12:01:08,hermit --> m_numeric_tools,0,,0
2024fa9,2018-03-24 12:01:39,abilint,0,,0
fe4882c,2018-03-24 12:23:44,uniformrandom --> m_numeric_tools,0,,0
22ccf88,2018-03-24 12:42:53,ctrap and findmin moved to m_numeric_tools,0,,0
f570585,2018-03-24 13:25:02,Move inupper to m_fstrings,0,,0
f4c976c,2018-03-24 13:26:50,Seed is inout. Wrong interface in m_use_ga,1,,0
4be7f90,2018-03-24 13:48:55,abilint,0,,0
014a241,2018-03-24 14:46:35,outwant  outxml and outqmc are now modules,0,,0
2.088e+89,2018-03-24 14:54:05,Fix typo,1,,0
59ba252,2018-03-24 14:54:26,abilint,0,,0
b0be99b,2018-03-24 14:54:31,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,,0
551b78a,2018-03-24 15:06:27,mv kramerskronig to m_numeric_tools,0,,0
4e7a588,2018-03-24 15:06:33,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,,0
bc248b0,2018-03-24 15:47:32,fixsym --> m_geometry,0,,0
1b55275,2018-03-24 16:18:12,Create m_parser module with low-level tools,0,,0
9f14354,2018-03-24 16:32:05,Move appen/importxyz to m_parser,0,,0
b2cb232,2018-03-24 16:37:49,Move parsefile to m_parser,0,,0
98abdd5,2018-03-24 16:50:53,Add missing import,0,,0
f26d105,2018-03-24 16:58:02,Move write_var_netcdf and create_ncfile to m_nctk (deprecated),0,,0
bb3d22f,2018-03-24 17:08:18,abilint,0,,0
335dfaa,2018-03-24 19:50:09,Fix robodoc warnings,1,,0
6f537eb,2018-03-25 00:53:50,Convert geometry wavefunctions and noncoll into markdown,0,,0
6ee3e66,2018-03-25 01:10:34,Remove obsolete scripts,0,,0
3b988aa,2018-03-25 12:37:48,Move find_getdtset to m_dtset,0,,0
24b9d45,2018-03-25 12:53:36,Move jacobi and lubksb to m_abilasi and deprecate,0,,0
a8b9c93,2018-03-25 13:05:28,ludcmp must be public,0,,0
c0c4921,2018-03-25 14:05:53,Move symkchk to m_kpts,0,,0
a8d8ea4,2018-03-25 14:23:41,Move cspint to m_numeric_tools,0,,0
8360c0b,2018-03-25 14:30:59,Move INTRPL to m_splines and deprecate,0,,0
346a1fb,2018-03-25 14:35:01,Delete intrpl,0,,0
f7a84bb,2018-03-25 14:41:49,export cspint,0,,0
df8f7a4,2018-03-25 15:06:45,Move blow_pawuj to pawuj_utils,0,,0
ffad41f,2018-03-25 15:22:49,Move overlap_g to m_cgtools,0,,0
6f15555,2018-03-25 15:37:04,abilint,0,,0
2210543.0,2018-03-25 19:34:06,Remove interp,0,,0
b3ba462,2018-03-25 20:08:20,Fix typos,1,,0
7bafed8,2018-03-25 23:25:42,Fix robodoc warnings,1,,0
cf8a8fe,2018-03-26 00:11:58,Minor changes,0,,0
e079a8b,2018-03-26 09:50:05,Increase tolnlines in v5[40],0,,0
b84999c,2018-03-26 10:43:44,Group memana routines in m_memeval,0,,0
11ea19f,2018-03-26 11:02:58,Add missing import,0,,0
c315a75,2018-03-26 14:50:43,Encaspulate aim procedures in m_bader.,0,,0
388844a,2018-03-26 15:12:39,abilint,0,,0
21a0c60,2018-03-26 20:55:36,Fix robodoc tag,1,,1
15db058,2018-03-26 22:24:04,Continue to correct links.,0,,1
aa7dcbf,2018-03-27 08:52:10,More link fixes,1,,1
c983f66,2018-03-27 15:45:44,add generate_training_set routine,0,,0
6413068.0,2018-03-27 15:49:50,Fix different links,1,,0
5b98748,2018-03-27 15:51:46,Move xred2xcart and friends to m_geometry,0,,0
a793fcf,2018-03-27 16:03:34,Fix Allen1996 reference,1,,0
bab53e8,2018-03-27 16:25:45,abinit: fix bug related to the new supercell_latt input,1,,1
2b6648f,2018-03-27 16:32:40,Begin to group procedures in 41_geometry  won't touch spgfinder code,0,,0
a9032bc,2018-03-27 18:14:10,Fix bigdft compilation,1,,1
3e4a343,2018-03-27 18:14:40,DOI of a 1998 did not work. Gave working URL.,0,,0
d6f11ab,2018-03-27 21:40:20,Move metric to m_geometry,0,,0
12f63a3,2018-03-27 21:49:31,Polish docs,0,,0
1e477a2,2018-03-27 22:06:56,Change site_url  fix new bibtex entries,1,,0
8226ca7,2018-03-27 22:51:18,Move zerosym to m_fft,0,,0
d5ecd99,2018-03-28 00:35:34,Gather eig/occ routines in m_occ,0,,0
7fe419b,2018-03-28 00:45:29,Fix typo,1,,0
7e22be9,2018-03-28 01:12:08,Create m_angles module for low-level tools,0,,0
2606b20,2018-03-28 01:21:37,Fix typos,1,,0
03a9c0c,2018-03-28 01:36:05,Move chkprimd and dhkdilatmx to m_geometry,0,,0
fb3f11a,2018-03-28 01:36:17,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,,0
eefd630,2018-03-28 01:50:39,export dist2,0,,0
c01f756,2018-03-28 01:53:23,Version for buildbot,0,,0
88dd42e,2018-03-28 10:25:30,Merge remote-tracking branch 'remotes/amadon/develop' into _amadon,0,,0
29f8f94,2018-03-28 10:42:55,Fix bigdft compilation errors,1,,1
03a5373,2018-03-28 11:20:48,Some fix of the documentation for developers/,1,,1
013ea2d,2018-03-28 11:35:03,Merge remote-tracking branch 'remotes/gmatteo/mkdocs' into _gonze,0,,0
d0616eb,2018-03-28 12:42:02,Move dzgedi and dzgefa to m_abilasi and deprecate,0,,0
1f74884,2018-03-28 12:56:43,abilint,0,,0
c99d43c,2018-03-28 14:09:10,Modularize tddft,0,,0
edceb44,2018-03-28 14:19:39,Fix typo,1,,0
da16248,2018-03-28 14:58:23,Merge branch '_gonze' into develop,0,,0
e8066f1,2018-03-28 15:20:48,Fix typos in doc,1,,0
c79306f,2018-03-28 19:49:54,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,0,,0
8a44264,2018-03-28 22:50:34,Increase tolred in v8[69],0,,0
547c78f,2018-03-28 23:18:29,Move symg and getkpgnorm to m_gsphere,0,,0
99938a8,2018-03-29 01:26:47,Version for buildbot,0,,0
2b20cd5,2018-03-29 09:15:26,add twist term 2b,0,,0
4738b26,2018-03-29 09:54:55,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,0,,0
b0b9cd7,2018-03-29 10:14:09,abinit debug supercell_latt input and ionmov 27,0,,0
393b9d5,2018-03-29 11:54:57,merge trunk/develop,0,,0
5d8035c,2018-03-29 12:50:16,merge local develop branch,0,,0
bf0a1c5,2018-03-29 13:13:17,updated m_orbmag,0,,0
1752b9d,2018-03-29 13:52:06,Move dotprod_vn to m_cgtools  create m_suscep_stat module,0,,0
694d8bb,2018-03-29 14:05:02,Move testsusmat to m_dtset,0,,0
560af60,2018-03-29 14:05:47,add missing deallocation,0,,0
292276a,2018-03-29 14:06:02,abilint,0,,0
7da2599,2018-03-29 14:06:04,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,,0
10c3ed8,2018-03-29 14:40:56,Fix compilation error,1,,1
5e9e59b,2018-03-29 15:00:43,Mov chkdpr and chkint routines to m_parser,0,,0
a6724a6,2018-03-29 15:44:57,Abilint,0,,0
43a7e7a,2018-03-29 16:56:36,corrected m_orbmag module use,0,,1
50e1450,2018-03-30 14:51:50,add treatment of unstable phonon with ionmov 27: option 1=> fix value for the amplitude,1,,1
1a1c355,2018-03-30 15:10:30,add paht to ddb file as argument in mover,0,,0
c0e8cbe,2018-03-30 19:38:53,Add section on pseudos and spherical harmonics to theory notes,0,,0
bf37455,2018-03-30 20:25:01,ionmov 27:add option for negative frequencies,0,,0
8b86031,2018-03-31 00:31:54,Remove deprecated wikilink syntax  enforce namespace  add bibtex entries,0,,0
4075f01,2018-03-31 00:52:53,Deactivate search bar,0,,0
4d5a8dc,2018-03-31 13:02:14,Begin to group procedures in 64_psp,0,,0
1fb761c,2018-03-31 13:18:26,move vhtnzc to psp6cc,0,,0
c50bc40,2018-03-31 13:28:43,Group fhi routines in psp6in,0,,0
cd30351,2018-03-31 14:23:19,Move clnup routines to gstate,0,,0
a975d7a,2018-03-31 14:46:41,Move routines inside cgwf,0,,0
aeef3f1,2018-03-31 15:18:27,abilint,0,,0
9552ca4,2018-03-31 16:51:47,Merge remote-tracking branch 'remotes/gmatteo/mkdocs' into _gmatteo,0,,0
90aadfb,2018-03-31 17:27:51,Progress towards the finalization of v8.7.7 .,0,,0
42f9507,2018-03-31 19:58:56,Create m_pspheads module,0,,0
de17db9,2018-03-31 20:11:33,Move macroin routines to m_dtset,0,,0
fe56703,2018-03-31 20:33:52,abilint,0,,0
ead235a,2018-03-31 21:06:57,Move pspheds_comm to m_pspheasds  getdim_nclo to m_memeval,0,,0
5585abf,2018-03-31 21:27:37,Move setmqgrid to m_memeval,0,,0
f2fc59f,2018-03-31 21:41:37,Move listkk to m_kpts,0,,0
3d71df1,2018-03-31 21:52:25,Fix compilation errors,1,,1
47f806d,2018-04-01 10:31:33,Delete rdnpw  randac  WffReadEigk because mkmem == 0 has been removed,0,,0
54b56a7,2018-04-01 11:12:26,Encaspulate macroave tools in m_macroave,0,,0
45d681a,2018-04-01 12:26:34,Move getkgrid  get_full_kgrid  get_kpt_fullbz  smpbz  testkgrid to m_kpts,0,,0
5.8e+285,2018-04-01 12:41:13,abilint + fix typo,1,,0
6e0441a,2018-04-01 13:47:39,Fix dependencies,1,,1
