hash,time,message,keyword_buggy,human_buggy,fastread_buggy
4718bc85,2012-01-20 16:59:22,Added -w flag to icpc to avoid warnings with Eigen.,0,,0
ee28b202,2012-01-25 10:38:11,libtaylor downloaded and installed,0,,0
16f75de6,2012-01-26 15:20:13,working on libtaylor in the full code,0,,0
ab1ee320,2012-01-26 16:30:09,Removed useless comments,0,,0
e8208aae,2012-01-26 21:57:11,fake potential method,0,,0
42a8c082,2012-01-26 21:58:38,Merge branch 'devel' into wem_ief_libtaylor,0,,0
247e5b05,2012-01-26 22:12:56,New flag for icpc.,0,,0
eb37dd9e,2012-01-26 22:14:15,Merge conflict fixed.,1,,1
1c9fcce6,2012-01-27 10:28:25,Removed useless print,0,,0
e67d9ff0,2012-01-27 11:12:46,Seems to work with the following input file:,0,,0
9e0bc9a7,2012-01-27 14:30:06,Debugging autodiff code. There is some loss of accuracy when the double layer is computed with libtaylor. This needs to be understood better before proceeding further.,0,,0
6006e348,2012-01-27 15:23:41,Projecting the gradient with a normalized vector (as one should do) yields the wrong result while using the non normalized one I get the right answer. I have not yet understood why....,1,,0
a7f52c8c,2012-01-27 20:28:49,Added taylor<double 1 1> as a possible case,0,,0
e3aafa7b,2012-01-27 21:33:33,updated test main,0,,0
6fa65f72,2012-01-28 10:42:46,First piecewise linears commit,0,,0
a146e098,2012-01-28 11:37:51,remaned library,0,,0
351a9355,2012-01-28 18:02:01,WEM --> WEM_pwl,0,,0
4d372ba6,2012-01-28 18:05:35,WEMPCG --> WEMPCG_pwl,0,,0
8268e83e,2012-01-28 18:06:18,WEM --> WEM_pwl,0,,0
c4f7548b,2012-01-28 18:13:43,WEMPGMRES --> WEMPGMRES_pwl,0,,0
4482dc1b,2012-01-28 18:14:02,WEMPGMRES --> WEMPGMRES_pwl,0,,0
294e4248,2012-01-28 19:28:21,WEMRHS --> WEMRHS_pwl,0,,0
1f964bed,2012-01-28 19:51:09,compression --> compression_pwl,0,,0
2a5f43bb,2012-01-28 19:52:57,Removed common files,0,,0
25edc71e,2012-01-28 20:17:58,dwt --> dwt_pwl,0,,0
97083ec4,2012-01-28 20:25:38,energy --> energy_pwl,0,,0
07fb76d4,2012-01-28 20:38:09,integrate --> integrate_pwl,0,,0
51181bdc,2012-01-28 20:54:35,interpolate --> interpolate_pwl,0,,0
d5757d38,2012-01-28 22:31:32,mask and intvector,0,,0
c427200d,2012-01-28 22:35:35,postproc,0,,0
271188a1,2012-01-28 22:40:03,precond,0,,0
66727f71,2012-01-28 22:46:25,read_points and sparse removed,0,,0
f691fe65,2012-01-29 16:10:15,topology,0,,0
c48547a3,2012-01-29 16:17:01,topology,0,,0
ec12f806,2012-01-29 16:19:16,trafos,0,,0
ff92fd6f,2012-01-29 18:26:50,wavelet structure renamed to wavelet_pwl element structurs renamed to element_pwl,0,,0
6d4a0c84,2012-01-29 21:31:35,Changed names in basis.h routines,0,,0
b65baf94,2012-01-29 21:44:37,Removed unnecessary files,0,,0
6e2c33c1,2012-01-29 22:10:27,Updated CMake files,0,,0
dcffa538,2012-01-29 22:19:29,Updated CMake files,0,,0
dc9880b6,2012-01-29 22:42:50,Trying to compile with pwllib,0,,0
5f45d316,2012-01-30 10:15:48,not compiling yet,0,,0
23015075,2012-01-30 11:08:21,Created an interface for common Green's function operations  and modified WEMSolver.cpp to use that interface instead of doing dynamic_cast's,0,,0
c926640c,2012-01-30 16:16:30,Piecewise linear library compiles,0,,0
60608b6e,2012-01-31 10:25:16,Work in progress to remove template according to Ville's suggestion: 1) GreensFunctionInterface without template done 2) Template from IEFSolver and WEMSolver class need to be removed 3) Input script with derivative option fixed 4) Comp diag element should be moved to the various GF classes (much cleaner...),1,,1
119c1962,2012-01-31 16:28:24,Work in progress on PWL,0,,0
d085205c,2012-02-01 10:24:11,Almost ready with PWCSolver,0,,0
9121e084,2012-02-01 11:08:01,Fixed a sign error! Cut&Paste is the root to all bugs...,1,,1
7e194303,2012-02-01 11:13:42,fixed a wrong sign in the computation of the S_e stiffness matrix,1,,1
bbd71c2a,2012-02-01 11:39:41,Small change,0,,1
267be85b,2012-02-01 11:40:53,Added file,0,,0
65a7c853,2012-02-01 14:48:06,1) Removing template parameter from solver classes 2) Sign change at the D operator for IEFPCM both for diagonal and off diagonal elements 3) The diagonal elements are now computed in the GreensFunction classes,0,,0
602f93f5,2012-02-01 21:49:11,Fighting against templates. For now templates are winning big times!,0,,0
fccbecc5,2012-02-02 08:55:00,I do not understand this...,0,,0
93e62cfb,2012-02-02 09:18:48,some small changes,0,,1
0030c7c4,2012-02-02 14:21:53,Compiles on stallo,0,,0
d01a9fe2,2012-02-02 14:22:50,Removed old commented code,0,,0
268eaa57,2012-02-02 14:52:45,Compiles on MAC,0,,0
07ccdd3e,2012-02-02 16:07:17,Derivative order can now be given from input. Lacks the possibility of giving the choice of using the analytic GF derivative from input,0,,1
25e2a0d9,2012-02-02 18:57:56,Merge branch 'wem_ief_taylor_vw' into wem_ief_libtaylor,0,,0
465b719a,2012-02-02 20:59:03,Merge branch 'wem_ief_libtaylor' into merge_pwl,0,,0
850de36b,2012-02-02 21:45:49,work in progress on PWL,0,,0
2ffdb775,2012-02-03 11:53:42,Working on PWL solver + different cases,0,,0
47416370,2012-02-03 16:24:53,indented files in wemlib,0,,0
931728c8,2012-02-03 17:16:06,Indented with: gnuindent -kr -nut *.c *.h,0,,0
49a243ee,2012-02-03 17:23:15,Indented with: gnuindent -kr -nut *.c *.h,0,,0
aee2f6f6,2012-02-03 17:34:58,Converted from dos format,0,,0
cb4d15ea,2012-02-03 17:37:10,Indented wavcavlib with: gnuindent -kr -nut *.c *.h,0,,0
bbc17725,2012-02-06 22:39:02,Work in progress on PWL...,0,,0
d55b92fe,2012-02-10 11:58:14,Compiles with PWC as a derived class of WEM (PWL not yet tested),0,,0
5396caa8,2012-02-10 12:18:51,Program stops after cavity generation,0,,0
cebe1a94,2012-02-10 16:45:43,New structure seems to work with PWC and Full equation,0,,0
e0ec4b90,2012-02-11 12:05:49,Compiles with 2nd kind PWL implmented,0,,0
d69f283a,2012-02-12 17:28:04,Compiles and runs with PWL  but the result is for now wrong,1,,0
220e21d8,2012-02-16 15:41:47,pcm_dblas1.F removed last line.,0,,0
75803703,2012-02-16 15:50:32,Added -w flag to icpc (turns warnings off),0,,0
68235fa0,2012-02-16 20:40:20,working on PWL,0,,0
f8a05a9c,2012-02-17 17:11:23,Commented out a function.,0,,0
f5e85b49,2012-02-18 09:04:09,PWL compiles  runs  but result is wrong. Need to fix unit problem first,1,,0
60f73269,2012-02-18 18:40:48,Tweaking for prettier cavity.off,0,,0
a0a90754,2012-02-19 18:13:58,Still trying to get coloured cavity.,0,,1
6157bc28,2012-02-19 21:36:31,Separated randwerte from intlin1 and intkon1,0,,0
27269969,2012-02-19 22:38:37,Fixed units. From now on EVERYTHING in the module should be in Atomic Units. To be fixed: 1) Interface and GePol Cavity 2) Pedra 3) Sure something else I have now forgotten...  ),1,,1
0d0cae2d,2012-02-20 11:28:18,Allowed for separate executables with pwc and pwl (For testing and for Helmut),0,,0
34360f9b,2012-02-20 14:28:51,PWC executable working withn internal benzene test IMPORTANT: all quantities are assumed ro be A.U. from now on (Changed also coordinates in data.c),0,,0
bc0a2ddc,2012-02-20 19:17:37,Nothing really.,0,,0
ea804f03,2012-02-20 23:49:49,Testing,0,,0
690c3d2a,2012-02-21 00:29:54,Full solver gives same result wit pwc.x and pcmsolver.x,0,,0
7647c9db,2012-02-21 09:58:16,Cavity output now contains also cavity input,0,,0
48dd8f1c,2012-02-21 12:19:29,External and internal energy computation give (surprise! surprise!) the same result,0,,0
058dc18d,2012-02-21 15:47:47,Fixed a sign error on the matrix.,1,,1
264bdab4,2012-02-21 22:58:51,preparing PWL,0,,0
da528874,2012-02-21 23:03:51,removed ANTOAU and XTANG from pedra,0,,0
06ee203a,2012-02-22 16:14:56,Piecewise linears working with First Kind equation,0,,0
c1c761ff,2012-02-22 16:32:07,PWL full case working too,0,,0
343281b8,2012-02-22 21:52:53,standalone cavity,0,,0
76a28c02,2012-02-22 21:58:21,added missing files,0,,0
4f21612b,2012-02-23 15:58:59,nuc_pot_pcm,0,,0
5e69fbfe,2012-02-24 17:38:16,Some clanup,0,,0
98b13599,2012-03-05 15:27:32,Compiles within Dalton,0,,0
dff7a738,2012-03-05 16:31:10,fixed launch script,1,,0
e4e9048a,2012-03-06 14:43:20,Fixed conflicts,1,,1
7345f07f,2012-03-07 11:47:40,Fixed a bug in IEFSolver: wrong sign for the Diag element of the D matrix,1,,1
a1c50724,2012-03-11 19:14:11,Removed weird coupling bewtwwn module and parent program,0,,0
e04bd174,2012-03-12 16:58:49,Bug fix First Kind Second Kind,1,,1
b47e8ab3,2012-03-12 17:30:21,Minor conflict fix in the interface,1,,1
589cd42b,2012-03-13 11:58:35,IEF  PWC and PWL working DIIS closed shell in Dalton,0,,0
75458d00,2012-03-13 16:31:15,Implementing simple molecule input for Helmut,0,,0
ad90ba7f,2012-03-14 10:51:51,Working on simple molecule structure: PWL not yet working,0,,0
2b6447b7,2012-03-14 11:35:49,Rudimentary input for pwl and pwc,0,,0
2db82658,2012-03-14 11:36:08,Merge branch 'pwl' into helmut,0,,0
f44174a8,2012-03-14 17:07:00,Removed epsilon scaling factor from pwl CASE=3 S_e and small input fix,1,,1
7d081cdd,2012-03-14 23:16:51,Fixed NaN bug: same previously fixed in PWC library,1,,1
1ca1dda9,2012-03-15 08:21:04,Removed CMake commented section,0,,0
4ad368a3,2012-03-15 19:03:05,Solved inconsistencies in signatures,0,,0
2f6c4334,2012-03-16 18:43:54,Added function to interface,0,,0
15659680,2012-03-19 16:17:22,Some cleanup,0,,0
dee13150,2012-03-19 16:18:14,Simple routine to get a tessera center added,0,,0
42b404cf,2012-03-19 23:06:04,1. added setters for potential and charges in Cavity abstract base class  2. changed the wrapper for computing charges in interface,0,,1
67fa7524,2012-03-22 09:29:42,First commit on surf func implementation,0,,0
192570ad,2012-03-22 09:49:02,Primitive map working,0,,0
9eacc5ce,2012-03-22 11:13:15,Compiles and run with SurfaceFunctionMap,0,,0
90cddd56,2012-03-22 11:30:31,Compiles with setFunction,0,,0
3efd5464,2012-03-22 16:31:05,Compile with SurfaceFunction instead of VectorXd,0,,0
610697e9,2012-03-22 18:37:30,Something in Cavity class (to be changed),0,,1
8c80e4b5,2012-03-22 19:50:50,pcmsolver.x compiles with SurfaceFunction,0,,0
226a4ae1,2012-03-23 14:35:18,Surface function working,0,,0
f37f89bf,2012-03-24 07:45:29,Merge branch 'pwl' of repo.ctcc.no:pcmsolver into pwl,0,,0
14415e6d,2012-03-25 20:21:59,Removed two empty lines,0,,0
8a92931a,2012-03-26 10:03:01,SurfaceFunction working with Dalton,0,,0
45c88321,2012-03-26 10:05:32,Merge branch 'pwl' of repo.ctcc.no:pcmsolver into pwl,0,,0
af24b4c8,2012-03-26 11:07:38,Updated pcmsolver test main,0,,0
05838dd1,2012-03-26 11:59:25,Fixed bug in python script,1,,1
e176e730,2012-03-26 12:04:24,Merge branch 'helmut' into pwl,0,,0
91b7bd5a,2012-03-26 15:54:02,Cleaned up pcmsolver.cpp,0,,0
70234bb5,2012-03-27 10:14:53,Added tests for PWC/PWL First/Full,0,,0
e6421a6c,2012-03-27 10:30:15,Forgotten test output files,0,,0
b18a7f52,2012-03-27 10:52:56,Fixed compilation problem in GreensFunction,1,,1
41822aa2,2012-03-27 22:36:44,Different compPolarizationEnergy.,0,,0
6050624f,2012-03-30 14:06:57,Merge branch 'cavfunc' of repo.ctcc.no:pcmsolver into cavfunc,0,,0
97985e8e,2012-03-30 14:31:33,Added -std=c99 flag for Intel C compiler.,0,,0
9296c0c5,2012-03-30 14:59:48,Merge branch 'cavfunc' of repo.ctcc.no:pcmsolver into merge-dirac-cavfunc,0,,0
75e16f1e,2012-03-30 15:09:19,Removed a comment,0,,0
e9b96b70,2012-03-30 15:10:45,Merge branch 'pwl' of repo.ctcc.no:pcmsolver into merge-dirac-cavfunc,0,,0
115e3cae,2012-03-30 15:33:55,Interface clean-up,0,,0
ebd872b1,2012-04-18 23:32:20,Getting novelties to work.,0,,0
3be4d5ef,2012-04-19 16:49:51,Minor changes. Potential bugs spotted with the help of valgrind.,1,,1
f092cd0e,2012-04-20 09:42:23,SolventMap redefined. Now test with DIRAC.,0,,0
e2f08c77,2012-04-23 16:33:08,Many things: 1. input parsing script now accepts ProbeRadius only from Medium section  2. keyword Scaling defaults to Yes and takes the scaling factor from the Atom class (to revise probably)  3. Atom class has a radius scaling data member (for now 1.0 for every element)  4. interface functions are separated according to their visibility to the host program (i.e. extern C linkage or not)  5. in Solvent class removed the vector containing the solvent data in favour of the map.,0,,0
d80509d9,2012-04-23 17:30:42,pass install prefix and allow to override libdir with LIBGETKW_LOCATION,0,,0
38dfaa1d,2012-04-23 17:48:20,Merge remote-tracking branch 'origin/dirac-interface',0,,0
6b623528,2012-04-25 12:04:52,Conceptually cleaner way of declaring vdW radii.,0,,0
2808fdc5,2012-04-25 13:38:36,Fix a problem with install prefix.,1,,0
bec0c915,2012-04-25 14:36:00,vector<Atom> Bondi doesn't need to have file scope.,0,,0
d0ae6e04,2012-04-27 22:10:06,Patching for units  must be revised.,1,,0
72ad1e1c,2012-04-27 22:21:07,Fix stupid typo.,1,,0
7ac6161d,2012-04-27 22:50:55,Units are fine... reverting.,0,,0
4641567d,2012-04-28 17:57:51,Converting Bondi vdW radii from Angstrom to AU.,0,,0
eb6a6e9a,2012-04-28 17:58:12,Merge branch 'dirac-interface' of repo.ctcc.no:pcmsolver into dirac-interface,0,,0
6610ad41,2012-04-29 14:56:15,Reverting explicit conversion of vdW radii in Atom.cpp  use Constants.h instead. ToAngstrom is now the 2010 CODATA recommended value  both in Constants.h and pcmsolver.in,0,,0
0cdb58f5,2012-04-29 15:02:51,Small fix to pedra printout (units are AU).,1,,1
d5375fa8,2012-04-29 15:09:49,Fix stupid error.,1,,1
2e689e83,2012-04-29 15:10:12,Merge branch 'dirac-interface' of repo.ctcc.no:pcmsolver into dirac-interface,0,,0
a789ab3a,2012-04-29 15:17:11,Now everything works fine.,0,,0
bc3ca2ca,2012-05-01 14:45:39,Print GePol cavity size.,0,,0
e2cec275,2012-05-03 23:07:20,Dirty dirty hack to use total potentials and charges.,0,,0
9f6f798b,2012-05-09 10:14:29,Correct typo in solvent printout.,0,,0
9b502cd2,2012-06-07 21:39:39,Richer set of vdW radii from a paper by Cramer and Truhlar.,0,,0
0c23313b,2012-06-12 22:13:39,1. Solved an issue in the radius selection  2. PEDRA.OUT and cavity.off files are always re-created. This avoids having files of huge dimension (e.g. when doing numerical geometry optimizations.) 3. The overloading of operator<< for GePolCavity is a bit different. 4. Added extern C print function  to print some info related to the module in the host program output.,0,,0
2eb6afa2,2012-06-14 10:31:31,If make install is issued put relevant things in same install directory as parent program.,0,,0
95fc4824,2012-06-14 11:48:58,Smooth build-and-install process  nicely working together with that of the parent program.,0,,0
e43d669e,2012-06-14 12:44:04,INST_LIBDIR updated to correctly configure input parsing script.,0,,0
f98764af,2012-08-08 12:48:10,Symmetrize PCM matrix for isotropic case.,0,,0
0f798466,2012-08-09 10:49:31,Added flag -std=c99 for Intel C compiler.,0,,0
fa27276e,2012-08-09 10:50:07,Merge branch 'dirac-interface' of repo.ctcc.no:pcmsolver into dirac-interface,0,,0
f413bd5a,2012-11-03 11:49:29,Diagonalize PCM matrix and print info to file in the isotropic case.,0,,0
a5620414,2012-11-03 11:49:58,Merge branch 'dirac-interface' of repo.ctcc.no:pcmsolver into dirac-interface,0,,0
41d30c0e,2013-02-26 17:42:50,Install prefix of external submodules changed to /external,0,,0
